s	-0.5478297504897749714621032783672988221841775648966049530087088664942118899175603538714421144523929002220512974984960189963456291688951434724543232762028626	0.693421993695985889378204516956034569133229868515088967834162328456484547800054519247504263284577140108156595135267771240652321806050295394964110317288994
28	6.5977498466128161585443120458036566548050574883658664739722571163238520829643963586665755852038069726822766936673140936816588731053164049e-16	-4.71461387206768069715707775263058883781732837243236852713432827621361001472134829779170799388094178717994481156982760473056123484421262832e-16
29	2.36989426867045089865158990463224979056423442504682555046891019609553591995267571692620580348277027814842794973292906511856009562347312233e-16	6.2519826644522191046750110638903199326763372841931884141238547424421052542995563934147436381745554860689460730662427070442364295815706343e-17
30	3.2510333230761306236851870513143146531857413491393185079514454012828020883024813340059534748495878426357023628302846436020531821962259632e-17	6.5935747793015245637774636082109687354502504899084284382399780577499913321778400177348469241628254092694954144717661725677515515918131555e-17
31	-8.669850995359572830161328952350361547610079867057780279287407713523354937179883941199640069365727049650832894016551472955313462330655097e-18	1.9934614871088275638423345577428175789667395046948399610645956870893180473601439837913275795070430439774098149148987207782829658756878432e-17
32	-6.268753448907996577793130052074946886841056691010127014402482762502974635726822351476481461786834587046675447198228195168040489386612697e-18	1.832033785414595890413823682741177946528166500147397920617270968385941035061618491844438857210556992548740051936992471167737370351789077e-18
33	-1.647501229672480739401920191309520248376004469405233485933894095208503909015584027593330947795657703285298754805983146712624439887775668e-18	-1.075652799429449501119112215516061292047227909012359767362107556972704498578319536535273760162300574878323000681198235992795172799852971e-18
34	-7.4381181245593773109725433472512389188130769283941955806359047451329560454448790770887399672548550350914981267581604466708052630136733e-20	-5.82189413000597091850769373776828920037735374562113271261102953058247545355967164705593213097518374284064249861419531042163143435095574e-19
35	1.19546082391197190178201781292515248009987824408829483750454574120006703967356634162262848123408134242589197967671521604773473286704878e-19	-1.29316096725346582966948816049826531461965464241719246346236800745788820471007915295892779232706059937255680783725541741326822517638308e-19
36	5.308438710397173045986338986145817229013443243763699983792385971253953641852188282503247708947797521659216361212137090774765350588924e-20	2.272346939348204097757148541711076898110649822182531644168470117458182681792876459926990733391073592468410903228362266389464873634052e-21
37	9.806186133152481719137815343097893140549854795818229970474549396644560629918491171584552976125219258764349918168373613002481111842866e-21	1.2577064882177043146194874950498125253534362665505484998387373961420220017781075409973635278517196090103813391483816844105436998928512e-20
38	-9.94769838513330704100876561193913182954332435536376753276180038655283684165017391973977996106929024178424015809924025849840103735605e-22	4.687385362849875330997236259509686446095350258792520376247483385983026490173637074202778898771437764304466367214454211388052483497552e-21
39	-1.275463084677715460015725346919470444693503714171118937119778356365395652099726746539763683899905386826930141368352339146907537797086e-21	6.8302303712669021567571625377113629131039391763161476582900199407647934985525597426209664400797512416680261758574907854170575866638e-22
40	-4.05660844193135338734629808109669954662501137875289658661967763696554888748847433255204882257863999366343134332114113208655722894381e-22	-1.60099020337088521424039691497858727673327126645281991218383859452078704383706697896354911153822551339714061812948676791038800042217e-22
41	-4.1846405726991935309917215804852540046927318254526967973484607361721660917233081524369312233810823357949464292931000143706474981383e-23	-1.24498315218809684469508590113372334640053264979421921958611366065375129513180499675917603842092854320882535508834497686991327830968e-22
42	2.0648124603724891283914624005897676995842592697907499091759983807052452594838453549298658005647750750887114911765422825463360488033e-23	-3.3889864278923752229231223794989245760713862810242609887366899735004645155374403285020618493704095675166616968113834970810752818792e-23
43	1.1848731069151480525491425314150714312272380157877283267107182048985557794681452052958443205075319692113204196461458042768965525327e-23	-1.836615194602027320119987695271221050353323251501601345087795395981132815487785890107848512845526467552301719145731166039158241542e-24
44	2.723573905039450141878934910310452764476121425056216027143132892484548444029841031614451342386683862077711459582673602949078730334e-24	2.38175399468995383034144451466452704045772017779834303327969987803255497543006416120306232005244266292968396486273228839601836257e-24
45	-2.6875930027380777523358304750359994450757771720007912768376958862183661459856259569170516347691742902389938921302303334317527404e-26	1.095910870823753937820499890222427697096478878799544735182161263994429503386968352572885365658726896160714571761485916152057671413e-24
46	-2.63726367638132232546067565752808347528845876819819354902905216219754324268502613778941690183088496780640751488855099078482579907e-25	2.08621260117146266835977301836919703527905477352592450956074142804037656747363116524867292492913668366285220476925439699688960296e-25
47	-1.03961903083167583699386559356282425673871898387547133712108524861085431565722249621815325760241690707124418739978717735831809726e-25	-1.9489724644689976854760874809564583510341176711965837297643653625000729829929353553019379555466304008685316408568132880894718466e-26
48	-1.9684484459800589578824984313034305437622394362022077097874118142910504073967292430193141281565463476391236815541091350570819579e-26	-2.6939243139890000989621295151744313734958191473253127198068384105887735089347883541270302864437706107453623442385307563902828884e-26
49	-6.87972341183609683405472692627393185636414521061204932706815326622890044517501322829075852281552518955823170602985131209861883e-28	-8.831940883802617674738847810012432332581692273846049869574988713228114194545603627629722957888852127988149391064109435430684854e-27
50	3.37900897476512847330235006074186698818764149476812230535189406065441387342116355763852186577465200890039475732280531892137596e-28	-1.251845287721847537007384619389273272046591917603572645316657185698816153631376825959396217634928329172871077469799972888439907e-27
