s	-0.1779246313778724125652120005152178509675423181561187703639623721770992017316962715759234642097336789737598225764160641944325887735662226216980430348181479	0.747343368836081044564012120434754107823160172903535881938910623355711335675523008900239525461539174202261286644053489464729872338914566586615874614796782
28	-1.12049175405251814525681386035096888005979280319842714359814851440455303985002855974548536081899248388630140669141556807075463290726263515e-16	2.1760560316299133332680911970197094850742676158365703974870142963486313668249274677400053304751991635269082491132447181974276980592485739e-17
29	-2.7243864286970475167053860584965639645025647850767142488521854772441786563339028116727783832219935378475722370082316286695055234557809124e-17	-2.4307849316249038286100596464824834961036772267992836451848851545351132334926790253356118364594203339364404954168622475286955618162140373e-17
30	-4.46643693758135998478262895060028956013685725711957598514938199764770772554556393106704473217596222805242407247474318040166984181742335e-19	-1.0738841764918096597330453692810691142805181788042699756169150744083140412487507942235677429300411540076463874223398356985614284968338241e-17
31	2.199834500728284379536857475971366684389796090165839297692752471722872491158718638948313663069024698297972386488331292334782801019033903e-18	-1.9400385589956771400814204770171737534643655019947236541943474333319333366803124365387111705500490997591950138854312501310493468188968e-18
32	8.61375693979182382183358693384387192528198512685482759052615409252325609593187758960717051356818826670222348477008647787410216258146927e-19	1.82675720261377074679275647758865739547647970061117035519464470473089092111460789789244033494690277945165672089077682109451778016885421e-19
33	1.31369083481565300068275116139875558429401356003348439317400222199022361091739132541144462670711571094901574211894274183915556357025585e-19	2.31975006671751092238779463197858941379736081600078773347584722774773885046742314304789490381703791852696878127061023296729573689296981e-19
34	-2.5531553449320519935380164774323761640874488999930090498744720663522320640036934915369423873072656085344762648517799638406687420419269e-20	7.1008151802867208611477686025888604606305889444197444250051712605751806449791756205420151409141355251873238331877130453100312899352229e-20
35	-2.0936943820743199138686779907762996671373488805095663361316054409020518426900609458300274623229856401836962490548026734554202862913529e-20	6.734696006739776148290481431739340132520955398264701732162090836189245283636668978641942017458245676366331084296803471597430264646555e-21
36	-5.618414812756476659733408745332653903385666646997697102415274088268204145639621645870079156834660005395314629763844131898996573245189e-21	-3.567174460915807911565049503429443111213117640332004505648840563704523143086388834937402730733357239774237757380822625056530770116696e-21
37	-2.85113180017868488096776813714473114794137310497098588365320549500710384041433844167137209603329428653876839091359849121796388939747e-22	-1.91731112113622908613732314331320408228976584572128333639810004457530155757315180622811892755164171796337949776925023422845469717439e-21
38	3.81628166167429240548612442236791119937638914969251159356535344149534824228164532493833199266722923455707669076498700638207185557733e-22	-4.11738943933791444848903175575090070354785272563301767990687384116081673814757496189768493501079292295236759880938420360126471224525e-22
39	1.67838969625471381102113307676412142544574668379674243277431060011410655072769927352987260584161819460668982872437687489113389830539e-22	1.1360713684717585553983106595041011088409496562865784790307845484759570807377111672786113422824980975207943167034672781045857117404e-23
40	2.967855109443518708136761064545062274856989677539930732343846787557047162466941938431116243477324261878496988229691723054518806361e-23	4.0039155269693814385368829769080389358156203413663915172182109227013659688419090525586863829220269265477896834062048354258544446673e-23
41	-3.511866583259759535319902921912551722414739383158440156996037991253075145426079008103229039186889540329423967915462914650390868085e-24	1.4079590184019302089360174899356466697386608345083609779553965353684643643084988044171358955213700438478212361763796252784215225841e-23
42	-3.911996045366703164034783676428360924402252322064694886795037483380106707433225814930261609059442872366705251965850668107868938126e-24	1.807032260446179864673701491267442855291952362440128754594890949895618087859220363038987854983861176168367172036450721844660927371e-24
43	-1.161804258487624453629645830650718533206601138227922654348239940551755839120983656918463354001043150430484630432874754309141918317e-24	-5.50672692979950764774858829973880080917677379940652203108985364890207344207623257193997738235515657041119339834352370860473155798e-25
44	-9.345586952250439861715267118524925361995770095841461859271549237354539457651739996331138804670769819924320158517322421762785548e-26	-3.65727888280561187297053117830787336001031970364249848127828517156329189486838045657522535038452824019607790380782194631959762901e-25
45	6.7117906415568283730446170542265137482871799006043085112453292182183583861261948421461720217523607870074487871256280433460071375e-26	-8.9310777855321639187735875018980636946239458094423726198741172591887357207569103659309204746468051422718874893504342436146900234e-26
46	3.3722339150162547823149018322584714196774476555503545212713935623227401371634240762671189929899656046591022413839664533797405339e-26	-1.282557428128820595087808943479289907511165428053169748659062865830058263102346996486540928768466774531670086077305455890627614e-27
47	7.025797961123796985905168224450724974984320493189845826141364482127696443930122398410869175458853269901674320025737855219671281e-27	7.61426872461620432427720963986519433473462209985698481912048738074573874696597442430679900665463529936024055226058724191545081e-27
48	-9.7463039203354396937521523984117304311685253569679047557672175108974167850994738135497452275640997236964681179846452535479427e-29	3.196686767900489607923280827460205792072443628030044743350938747794958319515885543820534448485940537309813098625086959126480797e-27
49	-4.78677730886318967030744681834099461712348682631872071409243146204360136427003963183201699695596325242693297085198614248746438e-28	6.94092031038425966165766963757728280610935910785512517896169422297061309156779368015860421645978857461404159639374166972195443e-28
50	-1.00648497623273124994052896609171659095542304091523699790318614006420966980110136572131684978375670726936265310016805405274496e-28	7.1103183174868294487892608783561096914757347030160337222873262837689148931452135771045310259297001819675607796800838187058428e-29
