s	-0.5478297504897749714621032783672988221841775648966049530087088664942118899175603538714421144523929002220512974984960189963456291688951434724543232762028626	0.693421993695985889378204516956034569133229868515088967834162328456484547800054519247504263284577140108156595135267771240652321806050295394964110317288994
28	4.57079271190181298264127153819090863505049067064433881075930509715201241186614485991342458918249900619149063462190829248828929760088127982233e-12	9.88491055697122333113719700930330232262234878464637197456763309268500830634501185787973609600928791795011144852352541564025171579374380314105e-12
29	-4.57326252874156867485966862379712369893510693357438278785996795843063568685853308685136116287291100410214010159423325297069718039745131038003e-12	-3.48976427891823133621244748709885749412696525539164321979919370805847041761606349574783676541445097910072212794747792926674581528601741377655e-12
30	3.0223081027960619910969556528004249438568557435372201339520349498644227895880340454733317198252718377459340386562556794325010645041485099522e-12	5.1947272018530066002063242063234563756600300878006185392058214749185186955983646026687299417680078850576852255569432464860289466969077582481e-13
31	-1.57261045970575970935940660375527795802388881206047967606132998073100135545590548368323082853282085567833228460863957634365318604963314939892e-12	4.9999284177107670195138749609120761008517722273751900010920614650773738673002655395879127215661202980959281012540271983623619720947675282061e-13
32	6.3659853382355264399053643634092312868997083444907167723758887722514546506766332981321269903596463430727580679678657669559574445013771728788e-13	-6.3181435101819185809170387097444647480461272826210521885742192228436166910000691047534021578012828924394669501943321531433819949104649721278e-13
33	-1.5538938529154170741956483039959062658146499346972586877191555137030883963958778066393920974950883509596601085484825224166821748329075904702e-13	4.6667080784704111979903371092192394069825532598539567686706463808296081001347807196386545782439699826186440951689139019497876435961238609879e-13
34	-3.792027065036625835115269043745567744922073976227288102138201513782439582291245327949845324876664986638969657588445441512776260459041480723e-14	-2.6857193102713552001372508007469849801870091078719076687554674619275437283117308536306620640734996635451693055667939137298223807665639965432e-13
35	8.473754468284665672213584396589414836797081950499251559872962590080891566940800387231061326260493622155494926206562682926737172348647724368e-14	1.2387281758452656352462375463132734002949023608751779833962206230533729102105344141849229840138473494267199245507542216590551061184201189555e-13
36	-7.307378109810641516709274661153759641699866349035059498614063056832934149218383441584224999784016705613110815776028600057056648839235434601e-14	-4.073212872964343839689406777869547847104040084224408591475016881138454607867275707076138871672703906251190377627023005780653513822288946825e-14
37	4.730808579736511253217395409040408809709299127185839797400610046380040631815874694103273399637573947505277018782980436449692527732318752639e-14	2.21358987315860340397627500994893273114525294983783303660787286612334286239492149388873306826026968745613483876056099471240138609377826489e-15
38	-2.505625899419101867528161042082776069146779878335977345410742892940607649139475409834330072434922036838144226920901432573943481167319335665e-14	1.064315193761107141442533828720804565289821915037927610407447632688804749502784486687116409661365098996293213457575783044579066997406223774e-14
39	1.05507219612721784513131927163625414384619846650564264084532235045574443766472714636359222130698509558062735790886781569401165313170553568e-14	-1.152860000995317249810520916282281973105262274077363685221466547512198875722460720528773201373618249448101427924909178467142495747615128213e-14
40	-2.74512277629162448582203075211649935134205224079550190921778849787691962076814684411878545986330771370559838608763354837058425328082785684e-15	8.34875517528060688048947438597789066548920386561931871299689160461684615294309383048992196317501769276672150453735828820059648640091609809e-15
41	-6.6540786997763296759095102100670125412153386536001754696789449345554555156478847521490153993450401321946400618384000055327638216752589971e-16	-4.83129139376459453711614492881543965231726212846694661978731742513349588720920136915586691522429086853676737401691332940583160717650881605e-15
42	1.67213360769521675622566072127648815844768136997336354811948039289254345856917930794463503282526056861036670823087873676211067539899722082e-15	2.27022871541040706696907147549663211921106835546381201596184228674845565663421415802630508171051676510912677579572996780146843914390048583e-15
43	-1.58519817668378702777610181324485439757181425190282013787940805317758798801089356276382167177869956660154907775368336616143978551048810444e-15	-7.928803734144842204663361180131920802488741301388447806555860209576274792718134248035713152758918622572561870957036034295660739994240925e-16
44	1.13122288140862943620717757201935933997277529503422442077205032109838001993588221036182175172150081435279288074450764666594364525113114905e-15	1.0855852296214147544602980446735134487252425971037284067587111599897846471584948257264685244517201830253237465568337555622032684219753573e-16
45	-6.5491945287457123299532995212411975369118196730195876242680128907373765891401481243626749780282153554371075706805486219004268904960957477e-16	1.2321987231966839934995669766414669773601896649916840234147380472831162563978881473034989327133087442488961518867913396550156948128236727e-16
46	2.8784316645562909747219915759013057113887982932913199521528742027764424476800822806478456321784342430645976586475963137254576425308973406e-16	-1.5444326280518232395889920600755567224748884855792327454104477067553942414087996165509460448877988675061103219929117095313057310711425199e-16
47	-5.628927585067122546630106615917149866862097551008548257598823405807431636458332353372629359267125591212273610407114978912141168636247516e-17	1.2768771661347956933078041051807780449766720022536904177969271765211187155021358475577088333469413406918257374846381597823274462969997142e-16
48	-6.058518957692277163511851788636785687331015616666452971519184316694497505366833751022029086446013976345450823932408971584964710304242177e-17	-1.029682027930629144923479112413129872956650409533524473493471420705087028026761228971868793879093536327725856065714061304151230978057089e-16
49	1.0121489403747890707966204918244679298835632771898524459161480525467156040823447232186611264495185839222072089340041216765754331529974295e-16	9.294681958255466569183045859568101170484950765968805333155224009110334270278698047335267440377342958909545627823223665180388030135278292e-17
50	-5.3326448310070021342419601170031666208978407402299692867997822839324554125846924935677299481918987493262188688216506624305301452484303575e-17	-4.5162604655433842184659554054818769188568036823626828336642776269856410807456333124641828532452658340397400724136527816114233912781108989e-17
