s	-0.879928416704356078462652352513271128410951961535588123798488397225347676885389295728590139704058230653352629216493887907692453978668450668795791956573203079	0.950204051683973068888001155976239922428740389057719945928281863621009266730233699666080048070118674899256040185123437653323091531968011946438599648790211487
N	15

#1:i	 #2:Real(Cheb_phi_QNM)	 #3:Imag(Cheb_phi_QNM)
0	-0.541276874882954722933664465120603119426267194323901426028252966319558657011092175915607683817504026907167222674742759073233610418403822938382477803944306661	0.645328355236807242962800394935083196813698351256524793510922263706287321365093202674122671997499390629943216374038279486559164942334842206380383819410673941
1	0.101490502489264498983280208191826436939509515481911168639849376662263617959783446446982695820776531536004420465198708198590222112263939525260197994970104918	-0.154137589263681106543639387643661461390224889367701382746523915002547735644490859136789686060185082142584682463265545084210319550703405357098753301769986054
2	-0.010315725928764591340825744357569147387195851717482546709805475032054682949487763297468739301862937548647627432052617075010546145136865574091836598717245339	0.013662993369149978301006716525621251332459418662868436599179709470376144814525057384723388320307652430810472259022687145956836369519960402618551799500259222
3	0.000838117000712562418718833818554501588012949047453421408757048697036766773527850618859210523578936367354105849506033263635462088136142259151749077790687578	-0.000913383254539074664704051647130818293724331596159571572196341788190214356466082628507642802002218762012700382534161834046866589946639651440891011271132055
4	0.000014519384448879303367685475956750603916420564989807798389700973349613289343503585835744234113775416512698937933881881111071551352877938258178314166055675	0.000085280105535938410280533311294652406987269939387588105779017461072404238564598020106382949509380626744021822091598172851468250212456345795218579009354537
5	7.204219478161885072837896647348900475901867377795841503371077410106837505287386723813398552029429272545423527614798904139886759018862971227988692551194e-6	-6.552151200279924873507370103640390835052583788384381483207396443967322295132294718327214422210231601769629024232907790189804876091145439573147885548016e-6
6	2.520341371601429556798556267848489720944343641359841916917616735944063237872832482707424958392386802218371362883305776074504604471765303168035135808722e-6	-5.274897396702712615036414490660527055722108799311573872568718095667662257508176312716572661391452537283735425682185142109959503452946343945718478709475e-6
7	-3.6733639090744693950367119777395786187711294786881645592674038970215834629939588949584269249313153226832373675149405285098580828592341747297312670098e-7	-3.524716722367376287685976978452339284230649353963629349105766685131925034640661661649083128345191699476215279979213424779411750407980466464511400753714e-6
8	-5.70287479507614143604244192266634973714788061431943438866631042301009229185021185079889190462781695457000284857605613720657142712481628778270048635152e-7	-1.424222083115602306323358374065755497309437351614849558956786370916782004658160974348612759048648226868145261734765342653275463157997247680707668151398e-6
9	-3.12906251152616177346239112285828252704265564598489671281515960410582889388057852789223699108182717184519604116084378323231003195852542083582067708337e-7	-1.93326740168425789182177306643738946776377068451054625579162205623820476232329661936737235423323092086335831251418499898282759309008361605222574929112e-7
10	-1.18769270804367527145507463163194912147596522490583553477336694358600029151588126996989958692011298778318648041132509640835961388291292637226498488246e-7	1.73529103481150650974233250345466192700435196719433002792573781465742808948227371540217953119379659646049061162183364426016819581959379633164049438455e-7
11	-2.0916979499883261580705982789502137242973813136313091775170864269942089178032352981203473459468104908151641339400563145212619399946988246289183060979e-8	1.44197208328255586640764447347653563297567594480241349232897318440426450626010813106192088779444433193722835223544275357349265343197924895676213952064e-7
12	1.1857419990916256059355623851590200004815453501474874916597874207713818833147361687830260516413158039233999032047727752231972108399855235269041352083e-8	4.7025606724767258271891513973034073857767281529768655929247530923457683557834958849874036174719078390952986365033858674324765471560892272303004456789e-8
13	9.540907047630842921870297792243047699637400319796456062922685759967778623478710221561285085910906629072538480508032661842235623645557092926759465749e-9	-3.775251535994236934646377452150611519853425204138334250739113522450680106874670849195443081124822242156698506522144718936018729109757250029208536738e-9
14	1.40931728950538851671978331760200793426401437969808810276708154849613186823736941582572910669181929353116958615715074306232569449424202816616727877e-9	-1.0116561423433157671007872767943516939414737219217720602150585314846744326483622300811709642922256997219800328541265806609506114533233020655294008247e-8
15	-4.5056390714215504811673230662236350745689773235181676999079615675262645435779069252763587043318448550444922636134125088940786210724347701214752016e-10	-3.063408265176816203837347079710134168029398410602669470071136262729172537001850008521384709158482879831751193240648834247520071809328398588035863619e-9
