s	-1.1481381063109533149707149608194238363364858968464868584015687061176712982843290369894384329499529964861034769282966632560663123947450696201210736574885672	-2.2806491083779312247048273879332430632957009318082316413700477772752693431393010729228493074806627942112068740079112215894801193928566400890231632186444193
7	0.08824781861423415227703078685413634347494319850300223353842478018558833347725930342938989822918954953751268459661244608208171096517718121563414122734559982	0.04184169152756191547348301827709569654188457426352920796852017944564727264020282256360062020526478620258866420628629626835251787861926981649573806730732099
8	0.06108962495541812267092424243069333565477192886909729471890992564748098480363148678194880928015086050570480653972371947558605434579082793743853513524344522	0.05567411280754989534658151711018985844592334416753654054605880247583626255833810200889115093814265187959675620566664345320124339801887851271749821830776753
9	0.03264530882553439671001921760320539831762349263858777584024811430891773512515072397353641017874739386336340487027799183108953914767792494151402935013261522	0.06037542333199577143875620597711712083723995779448121512775545504606312304876187845208094636544739949588706865877613360165026656978960117010485619754406554
10	0.00670147400505484989985991497727936843772960803911016798585880099559915123451466660094492977149181411079046921290251920734469498485470741873050910551203001	0.05558106838524701467407218242404427296046096578583189670359552445750457032772500619336245241643608972737998723917488153765699982671793716981183434909000084
11	-0.01305844784189524372427600172959119260055120697610126237275865783820640253452147679221552686873683397410105072784129766065573354244547663382693943808455847	0.04295797319502781782411964723419120755323753217727757368366170596542923561385780803783874022619463253510881002975122252926615727921401097986624980554653163
12	-0.02414171702012373223313485825801774794876277767870569960837228773076401676505323097887961851029893629891134586816333284891775627058825485594593491442322933	0.0259492831503263609058575731326281439317346313380483230911465129374802533817824980687106814054239831567316535160359471476752045828405731410500072279065493
13	-0.02609257021320202978363826244497356935974066390401798842557189380837133045029317675160312515760405620404645059021009309210726173201059177907311964829167495	0.00889339884906034219753767929537268873660494127750656160777648680552231717143143657285724982112736891647287264515551028296503006289097845066968501548516402
14	-0.02071315656361201969839746746369011597000660630480811402519714453965078505274524246446918562439540561126165178176403196212968796854389476380740932068393206	-0.00425866217080105963700617292815126951031214935582083361969202641477932580543020141107428846649742345368269813791882064746944232172589109550214623791411955
15	-0.01147709018240797078647771358934505186398138515766301949837368942863404545174016834483968356028757938498851649301635642750075427756245537762095729702871778	-0.01116840237954038899116584072176276476916912601493409762250582804466065612810313365464407115410472832333458302762315163598940550148689992133294883303088771
16	-0.0022983673243563319461401223107197280799350717256078010280559595077511111395322156901223188362828048625778341270846257293364345486376388278261450528387045	-0.01176095228123560260153088135245588520125061753281843160258631485399945615901025164182345024671185114943126858273232450491722256215022321331131899769530771
17	0.00385149846997973969715358769005128789040401978558518477754343261726812293387703747663731102830954982583578588998192145388620947928931992610232093072717029	-0.00798752629540939352320353178890658993180732083313002714052359834744481479952568482849959857602976437107198063962451673337432128501715615245424623712894947
18	0.00586433276889367511173439049526021025371020592851382101299125208964191514694697667760299662806454318409623600787597662514734653651414084398184789067565576	-0.00278856413808925368331878745616990170942732347374126991152455109352457282582913412018027540274911387659769505887498263194052016589643374287170757543981154
19	0.00453997782899029964964531165172977923409195620445524168979291848514061333348749217845566746908407774702545867890451580558703967876038359950233052530153242	0.00124715440605209606560524544278410633460042435302706822090184277256330256130418016676088445219905741292099111412111659366081329945284148844613769468453973
20	0.00178904113237207590276091926163902242168715148110870017736308541109754359450866461361110349297974102429466493070057876400873397956786505105889762937920106	0.00286923793921177119253788987915701105952633786813172859413323787389344196636169213631236985148139954031237708151398418921684420320844798670597202271720255
21	-0.00052416652184423932074612056153517778944350042258943633490637070377309920820219555854391067113602860513189732491875860084800187939025530876479374160071475	0.00234815095049380632330043873024985593761847561726837850956592310571118848417515793469003106814924068749623958665529241062244698246870121943188733839704815
22	-0.00145200507214094548601707906122317367553073080230458242487827231244078350971687952333249390284337510613304735322077772233224689804407325281421502571061801	0.00087693182371930621729456849922999537927325917736863794339155222896870323761601769597095139423290122088104140544179363923088698174703896720721446913709202
23	-0.00113414198706180032859136777441992791566944481590170103796345735112266925704208978744142116556324961087564649170949143131373222016991442013406038909813722	-0.00034320271289775303401592756870838288511901142872123436291559947931138661235262815647388781780668063754636430119434796110481644503951215306903187577477005
24	-0.00032831856109563590109995037587355854414452697065448749159197933714826117253079208042724133752215222221074646209626294067472121154212850802269353400320925	-0.00075142330515328892105099430305323386237441366183059467791378486326755116757723002044999038801855162895723343635209938497732749629006807728473586099175884
25	0.00025927020959496097105570461549084793455099942367214627132047507775469691976242770746301349285332017130802978901052011586514054486313014890872393104161152	-0.00049871636719986174395524778232294859289070134343376078101305822504987513994425100193161750291158538433570033692996698317844834675823774286140253866249893
26	0.00037569684846693080936617364174761943384029726757674958936153380553204084790641710807856172084477608677309163215416024463423569767645651294146512735484051	-0.00006651770917116026011603522811442666742033172844261610636022128753755734580299357836245441241218978366245120681755471708262361824850804446842464797854494
27	0.00018513344690682817883553333674767745139249168996365812392382768214770704726623005521639243937558307317787949205165028083626069942308196105194719431934224	0.00017742361961294909043431391864225675434663905419069243344876831397802196530944906620585216784078234112052726975726637597194954216265031171264665221666531
28	-0.00002623856989301171188372673298468877368750914990887883626666025895400030948930914591166395327459361641117597147582304224065233894777989703150116466778749	0.00016857877515459673676923659678224994574985843477814920537565918013682894947603069918890566705936952960411373245189077543659699922248894307776727927920407
29	-0.0001018943433499778873771474196778626633881956444420663527783382413430140641422096469999614172616164897662730183512208659318173952764448143787128665467276	0.00004736393633867196285143978393037357014547222655212418699932215446685113711779637290884346972635105617875392101134387047466024161764121606856978706034463
30	-0.00006187385935659327908340101907751480980477428293576385677238138300690381056160480432682134048175042421987569062764570839385805071392968565779413772370577	-0.00003921701350671860257711131873819523942946576217535380599825652538824254985244170975463618699620585808834412885389428099442434512624211937560459868677383
31	5.4734246792510329003798773676731682092063566880220200876192528822243021989744765890993099874065818427529588512539794291017420048219799009391427226812e-7	-0.00004727398714827554192205239137084281754181672492097687332133222446780792591329171752901496492977507001258995993602047211213475637407840523080918039530141
32	0.00002612968731622392602028256822025350727202621447685917692287588004795437051513723990501591957308939254100930191353755246849821219548717820274551633127447	-0.00001515628817931662714178227524187895834854385393176127248053783560486600669088840699590102825388706064278599978917163142246054299000607970312779667575428
33	0.00001655664351678192797412483879886670620032352446600975408886472453429048395859587673074392789442834385315049998406567791417956739140099063328516214017908	9.54489241418164218986123090102225518738476889720536799902117367891424821314204441786497462037604342016792946389369903367543062195925048319488726636866e-6
34	-1.7507351429741289802508139064325713423284036402358472839462789708071413236518180371644667530180002243599845264062484490182056045443119320977392939169e-7	0.00001197297503645867724041821409102230653660128223415277626415835353375296565175439857620216958861572520494722508509194274778137062895510795238019929313803
35	-6.58928794184366960275984682618254950169401543208854843070112068996065769955424606471438742282715436885292972087374385035706184817635093112620144501091e-6	3.43744428304127373688275283512773917218270576182896879224581514608914945390456889464758332766361128193906381082837902919778106350560128423250125677451e-6
36	-3.75537228265891608402176873544244490975541097543525836292184976542202435922522934140031328078965011769068546631984796038313113232068888872568074344744e-6	-2.60504425985780025132380660939510575744508147053560535249920023316039293087369204965357016718853665002694201078789508916474208352689095654213288031014e-6
37	3.7248684041891475845695630495510968348275666178260137131533759730396694540888068268178308687186625327323368425034134026087573115632068335706208487626e-7	-2.76059335744171967576922771969828401772743460065809245734717414264857926288217634719373429108395335051679127039765143133754724624478996063296363251202e-6
38	1.59342044968683554223976198368017305289375981325734838478544198299438345311342693315018258346180855917682687291701579159924472035775209388363211228778e-6	-5.4198859353078961425003087886793020507142414657959556991810179872104462231320146485147008429995377050551520990298784953916983309282530080601622961245e-7
39	7.0930245132090787060631423406470529094908464059419768299515630183920847922882751944663304340313017845231136171678614693528783405470334496393358937424e-7	7.1674847039657720205969817929083570533182748006382722422930435085184573297668743348861470608214395263679843882115118017096542917487438865036966522221e-7
40	-2.0398665838368762200768044076899266589614152865288127524557392413435206183400829031882893467751096962205505005486857757861027854553287098869786574162e-7	5.6345834527909445420492573087254751167432437468168574093951088885935381571389226414708916053262477122473109049751056287212874271215851257687208187516e-7
41	-3.5196056687128669496015069936469992533291304340903117015564233351478890890879704781229892252816841558728996531326170077931164475562334745544189751772e-7	3.086185533494145586406976536116370587274786855738111414185499183617620474213763171514305965062686443227465958194874828487696854694873004128932213611e-8
42	-1.017009185372512462911215525169210862944450160893767234457372183778017958426461199490904221217926039930421073585023129739339675780418631849152233392e-7	-1.799798439385529406313630880995424923694760919742757597080749335657305372891398108867581591792358461761767324843392057897555741719495913163417292317e-7
43	7.14188818023980944696193658632542993247567333466534898877244788974562975463700444137573503173395760606932780821288655318725247159188586898169502039e-8	-9.651965740686450538531452015658123146961426190884901525104610353313515315466448646207011707158587161239583623207728490876303121419555376582445847662e-8
44	6.750362615422200326041945674854073610533595996162534778143756543139615564430652776571954802191696378314857271226890905327639204714047025262988616577e-8	1.542266434097956817691676447310006317014660458327463278004632999951325167857330149634792187526247481299889406447864488234413899831002572095953218404e-8
45	7.14656346145523725616001078750094201985393640311622860505144773724550412875079106676263922142623033610063012718011322577108397809737568396925672943e-9	3.900869540965040461462978128981405516877042460516155144067298390935980994260300291517057162839705624664198217781740805342811732200435096959341838304e-8
46	-1.886348552872284581528501320733324217567161185316722996802457052611156620122661353434796458967979509485799498248302051065068312209567389704738842786e-8	1.237961439015101169116501441344918277868163122771620814261439788951436809201885450040842936876954952024334075894851815713864447645327126484329736264e-8
47	-1.05531916999494111161840194964943807159843338698724585032254301626164324017227088760614366505339776099625139737050855407747693581772926757968668741e-8	-7.16322433184134549826503957938910726338468123429074110008833866605709234229340358149504084799794703757892230244109114490053191255141350897657601782e-9
48	1.48130611205839151531011818583972862002366270042124141300525160671629350741193998452287178718510188763021685609072337237933532716536401846369768366e-9	-7.01067907241909997402591052444546598375430202137009354480644310113240522696057104407359788159336304770768106454683751456114216019730972424006360279e-9
49	3.94055834936481587076700680153461718645955609763728706628570379337655245565474680210570485345369220269769685319346092066289500616428118679913979597e-9	-6.9505259315420958846236661079303458181874932287121404574895975067374893592770617208559736527701681162304808604473535744863460037230648362921980626e-10
50	1.16568759752294592792338013465634938291563879546437603822178693849145977928763588957739447192512001885463113240151581379445613714076926415652710765e-9	1.8911349890720467946775807605483960064312356014471231805033932008940239264347617100420345474415105273930480427934627173487697051726619303384951778e-9
51	-7.3771638104815726331867760692358956870836998399225460042000103600502803358374404829620092338688536018319880489974139190336099770884682414797850732e-10	9.7978269433957553504163414844454218578970173589965771238938612579005013770395238735187751950087463783972469304942807564310778687447369915304956642e-10
52	-6.477688855010864851307871488435226266222525931092490476134155047068013811961622951473916030450280197528575166075655820050900904294362179623524539e-10	-1.8409361579861137371854014596125092130999264135942063654611921602488279651008639598255657179116463652310827012455693975312591070213356667634403278e-10
53	-3.205136543475249544933482878301543863581624138032203692699765383874094777505712258302618900868697772869160763107208845797566448731304274648193911e-11	-3.6641746536635803685237920924591026767609426007454065821522414127100909819718759301855290715184528027992607572533176949208149327044355357795980069e-10
54	1.8021611289484359345987971722323481536709942510182385099012919025011727886018680251565219148326161458760331588808756192876344951291304336905809008e-10	-8.644745609950680901982312323427648787144405926756895030840551955043501878540994002416330225019604662971847838136979218528127246106511100744046639e-11
55	7.778450202985298531961993393652753892059082121181999505764182149284500161365568429156440821259329439104004279082461115806701554455473778008223053e-11	7.5039666844717189225508282596789961677157243071029668003207249902218546410535370259921745811589429938441043252331149801209437253229060032466053e-11
56	-2.345587654963277500130243969155801727927253613086221068528115035105912765433711190608247546206723949440253525895121159474835817056389556024217151e-11	5.322116271071935536525624070091683379699494638634245966621480336183676306915675689869321044143224732275473018038942064303329193888704281886968419e-11
57	-3.108265538315231004053382602502947100172304610337972567381611621574010973650405910267494737891566394468627743667760452827653554614655766961160861e-11	-2.06876868002590047145437008291445231787894563179275888731456076903374336889431850337893355575290566664105683426543735831416157333569944817974507e-12
58	-4.56930350652356980655525610808794607969064497884027587469569963403976699448467539962040472714790505104237749092129145515590915036717146094163131e-12	-1.59703605963182896552769775260621352582792734607065953040798359478825192621714080772846178459276475120768433920798693310306269945186562019025309e-11
59	7.17549844406707664580499430337466526862619397664027671599047225651567075708251219958965048004555012834820586394317735494266253942791334396818861e-12	-5.12907848609739970451914857592019046437131159652130234081916040883152304849490096756180306466280240861073197578451549738809279019022406703911227e-12
60	3.81852130002031819121520419248368467907509366302854847112700042576319293113818474573305927044363065660136555962387689763734221532033649525908286e-12	2.67562356441069909172542645373603174521144405354545410554413219123924090330832595787030143020779486308000781558006914595119852571714717467429506e-12
61	-6.6722653621455504511940330886062137353343957905803476057200308207098318910385491275825040090963318458642154996181011908999235345084799769893209e-13	2.36086803859326875333084365057954045428500681191571377231558925353183381466545796701078382185239265184641418214632238604837135848608519646254048e-12
62	-1.28383457194599702852011268990994210606459957711786771661120945265243514462616106765227699537562753322962101872279360836118195560203461630870726e-12	7.250412358562769115084002390111332523068418179678262562400342162036255962987966358897139794530848002162943066763173019037888187691969467745481e-14
63	-2.5278354373159190746103095407432396073715747015198734823764287921720928014650567698438440010516036809761211432895029433684993308287360868259699e-13	-6.2316013072837554343713010970129597832593438955484361768789167587268757112465000373000209139072643082866159882494703320925827996832219921411923e-13
64	2.6483775541833766170021713441885348123130414131154734798497679714675071178392465075590306461735932852609546498446393598286096605827860705394831e-13	-2.2971448780386995581508658824841230318733336261537534040896135079241483153799094154737855377931895267773069665530168376160182447621902467300726e-13
65	1.5656387691721650592778993070300459023007330911131389907411170300780190733751045280812075327398069185094598500495712001590323145570088705128756e-13	9.124309538425904439169876133600079558646202862093598635474816454182469452824313660996371920471852675395178782319541616800002177971212017305981e-14
66	-1.929239712652008736616532869980144171885726685403551357506820428520863440175391074976823193763233282657113068557898920974918429407357305323884e-14	9.07966595454599079941087494220319776014009002379036204078422247705483221446039131886720408148384757785306080207128242832661594332098034258432e-14
67	-4.774372718317538837468389381201726847300325546059573665332769118019951559533149591355822767334571445895766809592394423775211859253241692639177e-14	4.5194486207051715253125630859472535664941471257575779916006139666644827582003690909045450684819014838573512428121087501037761672813911333994e-15
68	-1.016452806017518766940535669339483805193407928507683150741944643874470615008677419135737218099434148257978649624382206987024633767212984793319e-14	-2.318034295599910168123301717492018474458024032887747165092910507431506159487664362451934886181813924242439765751849911620687601604681911738534e-14
69	9.28207533832124377597652316385681057762410882842026867031888376966334021405070741232804427699419278327833350760111436748963732603719645172396e-15	-9.15309141825819551676597126995700638346364372326466834552875718141978049607048253706634379225194350971224899078800982330714685340857045342288e-15
70	5.48319068266971156377993083574073919042440238577686784228084301245947983938319998421339764019787973317152518148861950133363731419054230330131e-15	2.61155859483994713073412119722607609661795884745069859523877800880146944167829987742372277501765767334229924743999235277005576760663930070598e-15
71	-8.359298286698625940374283057917363424182572956035487264028104209998950393073866654964242156673789034566271545601644403942948273360945712775e-16	2.68732184754408159527905415286530260567313046763160403934499047939284460125013449232193826963917500101898123501629775451792518412330856377593e-15
72	-1.86091418687428241223795394075247898589824588910137420751699580000690766153102063069688600633050054977738888181395936442235928686605636331218e-15	-2.8187427497636596420279119029886290763704120032998527719415512610691309559928385478322069596003345882356112755624096381217681571483599183621e-16
73	-6.0888173080697620850815454015573321834683614694684092326945746017791991795216646992129858344435538925666476503812882404665374882734278457358e-16	-1.15012043343519222683826231266462367493268802621215150132715927726175213765821793612200729358890158685718656397135954615990445163355490944878e-15
74	4.01238147289858681974993003939084730166369069530687862543574055404779089969667466557449442317901069332944136418337498965759444684393510354e-17	-5.8489213375052434068618739560591196518422225434981963645926101453682947392159910289618047852285047780200311384678294237318263451835010112327e-16
75	4.579836183102934465341046082872015823812182207467041787485596090710603508075488315984854117130634324560074437611784906071154478855180856928e-17	-1.0881161930011128943445382144255856679638078497494903184878052463043952959257469350880886472165142796616917334181003875513175077500389862794e-16
