s	-0.35238832292386839387533622679212891025254416218916045741506989312891041246279177980967061250223312090689569963743151312115204104341812673566074093649651158	-0.19293695774824401266288103791897165423769980809165967535012264423423375700309910265010573661428088867050486857902845423755191095379190609489945490536937472
N	75

#1:i	 #2:Real(Cheb_phi_QNM)	 #3:Imag(Cheb_phi_QNM)
0	90.46144783148522062792859300368427064613374812248205852376153372542072623523693699784909287847664300202619499052395734777268475903539607563470754947346136	40.81390484235677552523367217916278499534784164721198340434314548731866985799983745096211104425528827341927522140804092227672277816652630216377791652078282
1	-50.43624604284453183645116832345116720760428039155720432233712028231515174941960705675705682559412588555654379422481949848023594881894314845809716735996301	-17.93263383301963546271336905839812541050647337043554284983882482864147894352133466354543705359747257519403395276355826017950198849111770081276901641731033
2	-0.13079216384886806945484714055811105639266996131338034047000976344825959199655085938114868197057735521619741813039465384578335942996427022089201835585895	-5.49495248431395048765630428328905651645898593608224528448506270430605195762323316329597967467252939253521082622489169066639099446060613707272710556481848
3	6.37264574522702975159868449390061192682265714191544178653389795818626626200650912101497240506907423757024484354219988519809822341786421764956486011771747	1.57848495568710376589160654011053006048270635317819689123352066803158937758892388343971682354658335711214827527371111090381014880420633665373542193849277
4	1.27969269688173617816832389488055122649256930786826975458352316170665948362827788991678940025638805296236387196342356321512382479487939572664471859707489	1.69860015305494054852118386508798132522776144817082282564975191929756380488838478286315392028347855461315618451836802859660616000055120252004768170288548
5	-1.09850582895187779553573547518672156299786882216826349639966480975574277299356269335953997094538705478340760270407410512159674759392125641922823995040115	0.15833412269256110805092943126003387051573719958197172098249647216526248295554145263248357523506788999103507799167096284276982070906919143033538531114564
6	-0.41855871465401168581348365190938813641380534733829611928718650911926669526680188577497657117426380384668618809917991878986842723736167703779051160184311	-0.3475656844233288891453175550646004755709413344149372152948989856727395856587780210463021174282114633148744003083617683667359961985617969358586875954122
