s	-0.35238832292386839387533622679212891025254416218916045741506989312891041246279177980967061250223312090689569963743151312115204104341812673566074093649651158	-0.19293695774824401266288103791897165423769980809165967535012264423423375700309910265010573661428088867050486857902845423755191095379190609489945490536937472
N	75

#1:i	 #2:Real(Cheb_phi_QNM)	 #3:Imag(Cheb_phi_QNM)
0	299.5830973891204710167084231109349439918732898060810309869248811611327939461983501095698779581073963924140386868826330588158637285144286953536819346432248	32.13402814830638808596357611891053983907139422482537241827806376616096722311255467531917212907530128060271692560759408232927080150630626739280924259209983
1	-74.575197472255872428835863965836523234025766500594944163499333367410576644890312520963578922631706561137047889283492831686186857079724906089914795021869	25.23062265237544133523075178676855359875140162326614058667605581905131787688374988624114535499226220727958876749800729918008699981080681983956729849872622
2	20.3611499367787448621406296561756579777844604763092005776462200073792686142625849545079739801314188000664450118107885770341733103128149299581952111043857	-11.73249366130689993704426867728100325839108383895257423323677905755791040983965202092627465989557109833322313068732118945346107802978712785400020062213299
3	-5.3917110004005396222441273516259244825639387702104654677779351188079521214631901940097441812373714200466570973071911054038799363232284138841771486957471	3.87539757825262541077927242086636396129801866470035486171465531519708359652153494434440432889564764744264353241615294534041479128182263849680772401647923
4	1.0957428855124166108773340274754196391149626837606390340086307652824226705904595863745452564334091585234484143047405086537513784738307523787834373735295	-1.03010866967016920100546780404779229749216127909270838680625370655732181491532169164192611763118294059739662435190684611448083062295360498509550498565865
5	-0.2128074842193716913219467784409872939360645157294077384824984554985342763418275358095904200601755411566940755640982416746183561542177022254609080722312	0.22378958137025081172038616513255365453583222680730299081088004924667026991219543888299516885502109848965822127565219774448757445985673581915000975431585
6	0.0392004387165080277903324729776046021459692518405393562923890969592963884084621125699483170005104905195411486008364544444898512074428934536371849905341	-0.0401013523958121652251818846602441987664156327096738139268992558549421181998729003478426129802847833160219959850558267843013510936387842824548106687598
