s	-0.8865023274588902834629017859999178292551701790493476233346332242441392187161780904886948107649759463311038066177613309609489143389270051154419137662217904	-1.7786731517550856917140923218975416284129945707674425593123961509892838766019436019720504196943542420675754191461040562746035436361124626940983927021509098
N	75

#1:i	 #2:Real(Cheb_phi_QNM)	 #3:Imag(Cheb_phi_QNM)
0	0.1730452690841660724537449782009578359181467612917660246443625869561876781788275712953405684753844912739474078282573157367702576543602007400621564973380118	-0.0967828895644505761184636768164688092815820105054410759177734364713477765569754433793957884955853016139496425208401339973447518601568228255907180825043922
1	0.172405273107334722409442141535407685898188992587696376923652306774642118611060453907575270182857077810603779776086394954516649627366047133950119341750209	-0.0889117682644272634618144960195953977949926112823321459261853763057099618582730281111762288830148022316269788926584587196611795778431285280552939090111216
2	0.1702423930119127706854476333203117028936286189687453580745378652757820502690618485717324121387665788400620373102432835386528301011129648085577788055307623	-0.0725447998370385130042763552681565962344974147433124993498169732221967788940607838009190856067160806448545558036109876658814592983221263357695059232664144
3	0.1640080347111055554044359755988369409507703190759660373417314595006140693766265584759892062497933889370236074465836828762038463746726432177735532451133729	-0.0469919910632491402323395479506939208299724769468310392604667931051692512347353059055538188291667439782781456758033993874730082547843419693240485163652853
4	0.15142949616671075195054438221999957381566572794168573100362605621279470530093376383968108138985477022521414764149110113174234309318641438087262191779356979	-0.01574323021525420558878363467067090831323420445164483230873386701004216494755533401094477140000519584749719457427057640387767111838200749613741050104222381
5	0.13081174060174131430423742301334529385825081598889208963802388089075901964408769964423624768723469892220524002852110659131069960632252588105323216331912771	0.01633198795846921697314566215823622988389158918760296623378793280382452001735477541609749599623767900604945555044816222698718550525246869124214242346016483
6	0.10207388253675404806881825119997465983993602952951082121925694059539308781520213924828623011479449368984531130081335310692660540104664498862470120574393413	0.04368879493393450350034672478593404245395535114321348255545817949476753342234465635853523601399582524989381794138257392242336059693381137153115629949537453
