s	-0.33698724679756641598782900822950097167625881023656453882587797459690471693875779863237267463257372057034019987821159543205679457839345027864526269177997625	-0.8222125082124025263236332099188547359768893975201992386153890783167679403609869833434363496556752649989928989063270507220536388422672371183432746660572731
N	75

#1:i	 #2:Real(Cheb_phi_QNM)	 #3:Imag(Cheb_phi_QNM)
37	-1.361021052582143951108146650203647944050573945473905157749841242718989244781291881866568024000832873664116983190084879658417915061735130952632589e-10	4.65091621648273204855780588148619602755093459978680000620724005541408103767850837699728396094733334802879890254877441461562424290664872160252036e-11
38	-3.59468500646338853502426805978124985999969245466976081861916246153356343119413361802149647636240688311808977991452192039586805337741081945386139e-11	-5.6434762433693646118004655580839372729661666883973274555577406620528598747062257244281395904869178261889362960320429408735268745636328290019061e-11
39	2.15260846946091844486246668528111457522070990258613949651420751353096283794468554392639596110428607885175239182603215637321559987963417255177828e-11	-2.23100417393827587380085421060306722883110403821628605330075273255624890213233009152187395619815493619758399778219097841537471766543656645307088e-11
40	1.23231397535388415614797902393575518391134220520025513818752266804028927015452845168474323786074968311536831066793484948745345999446095881369746e-11	7.2708720298419171845754540282112968205435266301586551635841823400631816017071279026308965140729033630772637007245164839034167639614534448307579e-12
41	-1.9453366808509941173179310556087215573052756672115839200942975201590236710252039906883358244835086335872666373672396474006878000083223676849383e-12	6.284869100278711235982133384511548457793906188501337147279696835099971783328304163459755593341919852555087916954885114311538045650256133113793e-12
42	-3.0070955138994915906775898802932776415037491129260614528869402459559242168703892987693534463805653595853804697091714328940627715465241372823042e-12	-2.072667494048451407554440435467174625348309164881294023833699541221187126392868962567138610925181277369290791129325588313686986832388156887726e-13
43	-2.207218534023666176528578317911489022150552631521086970762237875302043312515159001878360236083849915116813014094427573553957720309643848647616e-13	-1.3584068173223124223237752663216300673851760518355949883930883746011478534675426460012966126779979866135723766332236854458050531401210685774905e-12
44	5.793261564965994696863418707470764274306593702188940085151235952910644170384817633698162955626404897042514653341172551542192272305151109430903e-13	-2.378474862425012033156096271150587080891049458001157488980935698507854061446057950291309232615610479592729997881555901871366973269751263266793e-13
45	1.64292899761953190560828862937358298882814324880529802872470670741552854449332801390855338604408018763496853700984267801825510973781233752541e-13	2.317310085833760981833277219270185569446556817756801236843928357609818414168904416644403714984020977741441705478121178637056983961042509882474e-13
46	-8.54864870727117842195440415296100491679722743248316237207115082470485497221409538509512760940223121125925010970197266519831919551588274457429e-14	9.58688855180113878391551849259117293933962524599371119932958599332000979997475481632384899385715868854888244845809711872081472382512749664907e-14
47	-5.07187407638491627312146491472075088987428144284736699335050737005165366256564019682892013016690026655939880138079373046625041271360927445359e-14	-2.79450587381666590424516498899031848724601418168549092319342807459662774588862981255894220380875283053456719484953104666212644787404493080522e-14
48	7.1983838461476744815238086814079079452200569713391412288940597455086115554313577576398794545491368723646275717740379495166961998443816406186e-15	-2.50155041904282833874537257082530977037556988335271689501212876103251560536749633445363552688221072286983595765560385697443676127809209465301e-14
49	1.16488754640062181631450942893143504903867766826419226280571623068964718853641402097079360901605028413456477688726113996226792164429724417145e-14	6.755133059516339883609345997426133523162706885148712700376888140461126647062519696970410606605930974817652187439777090982202345582861246201e-16
50	8.475735687466408517599796879983239051605324156117176946401199817371258982163780603690973203451130961067932725091163912664463894194265304862e-16	5.1469209341976455903590908835938683475496790525497119631042117633587423191405504404150388733558472886417333554018299101486262642902963408756e-15
