s	-0.61714922583801766842492327186682795729960628637644676173144185404114024869656357089879200952216605203525701103927276185248158374635287324140840353395310685	1.2885595520827771814259092383613665849282330456780944825928518352147666609830903110959490206974909101088026291364440005404108388142075004869638714926197834
N	75

#1:i	 #2:Real(Cheb_phi_QNM)	 #3:Imag(Cheb_phi_QNM)
0	0.1936531842222750172693835562897200980665761442371069810248952700187594395295311164351977604360937400384252939353965876557958090455583620772894143938375896	0.081093541522206465140904930831865561804559586909705653599689973900512688092969699102712198626244664893511892139356288917911727018321770920643937591024682
1	0.2269008919615723210895024421035229424274810195441794520850696907541757496623438622156696999372568008663626372149556885059887530574304556635400680264989021	0.106079983077082525132500616401984740233362605471742346170606664764360317830592174937558748629244838449201685322985362369646577644721148757998156812775642
2	0.2089043422384709129432791925003747635764938002522493185417718770845812033254292331139265783743434270620879276064608132483660243563786559237384089445614099	0.07432533468324477875374627239605088418627106506893209811070882574029291789976195342876207647286149294162725715911457350693994734567566686177687269877446669
3	0.1863048062289046681360222661682941898592197752875796132373789572435957545920714587182788115299169781153968201259120470953976297424459035421618989484103441	0.03146279911071789454793848571527565089170363783829804987988205754389530644720125682366334133158282275672191957193070305609636003687181781136807873777673169
4	0.1552691686735417358158098190687053427521096519886486622293282235339975889761910744565555612677580385348913036355102099112238757745133667977954056105479135	-0.01344970350482469741288190260588741070592527137338968286928809551322876072192900667973426554708273342759936550347428787897780855592633850336382490803754519
5	0.1138648874503499912106922838300583089323911609137567507895828001216926462864199221971721865095190496037127424536425699996946042950193203407850684742959315	-0.05031939277977625271684853735677826467691905792527465897094759181210028824475952673007845020222522753678445785202405748755528497247451098169737292885615352
6	0.0656459119431115257966263484691204121210062711596761276854313151759261892312579536921332020040489201565072362678210444846834853615202949762836953331419043	-0.07045799397747945761564090484754810679884695021427262038621061075270829392974319665765275470896313996647751179184316222143184566508397492793480532666913149
