s	-0.33698724679756641598782900822950097167625881023656453882587797459690471693875779863237267463257372057034019987821159543205679457839345027864526269177997625	-0.8222125082124025263236332099188547359768893975201992386153890783167679403609869833434363496556752649989928989063270507220536388422672371183432746660572731
7	-7.6428897274183172035949168117019336575147886794237100317825943972836044338540940639779888335141547839277020957125187852800811943031840531687357311563e-6	3.9817673550939160576056087535137245369123932267212589504110336723617456664024296314734576794555561879140864408264679767909553082890008443868038135043e-6
8	-5.833572719420930217531884063949513437232377410031431154037111069597956082404657262062011744436615180401555250424183197661674772949367707913347045588e-7	-1.7807804814093147664587504417570101317180833573888212906640002082146349924586977752061118247069036251409022065023926124978517265262844730920070765389e-6
9	-1.164635458179126656295955258801374455119263877164376526827480927360203507573389271640133801766037788520817223822648520042909642111586745172669468893e-7	-3.83794064920609741633121833577807859983204940428945787605635705989251463467465771125412483453619378441007433299775943878529492156434963346863106908e-8
10	2.204789031682907855277905628189263118452562417480321286518644483195431528498155247262554403118785921357563834416687363015448069159296637788597805305e-7	-5.6886869708694918553787437361741592536717778281245541803880282620297681647468171969999447965957871843834457735268711222153864983401750578332371035e-9
11	8.82888422478212157023881658367937381660363008449238697722007560471006735509302005219228444220872729283530430843906960949304694142107765460267685848e-8	1.34317372027870038081488366526027762091566664437015997967778736944710253002791361428498504294969942667918762005195712038289879012927263140927848673e-8
12	2.3495677609858896462530773652931245225850829678592003533599741436145729780955922315634043181732195946918430596385224375892146878981737960128655573e-8	7.7788581769202985731716964688333189699922236788910552092560135260249701148475050356882043120617900021823887251028819704617476610406329338824718199e-9
13	-1.4311958754265088537305677870094692657285256716911899456387898582393683701709713822677225742180589947156781210504292913715842363538106183696320459e-9	4.5610734044671510817409913214672713224212569467865626304988187520732990954057017544385568062966107459167416873520269225636329998529153627355104726e-9
14	-5.6232134037192906055875356893879696796990213608928027324905749419427035333055720732734611112692733757444110680371897774292550227465190767192750441e-9	5.612982228105111130529773704879989379257912130585794767286180449122688362716861289203701546250356812880539585538681328361833797792844938361502826e-10
15	-3.2317331284926743043557525370151203003068411804019547124143060500773378011235039527075463111851319864791166726524789351806008488890714559620075784e-9	-8.824718616718142758165933672818214628150256197400773333456276995312420879007254861243198906733001620408777325736629370242857357628940362334576571e-10
16	-5.246731677821749146982475256429039416350640043795818137752105657732974085549614626760479918657147699594759737263119268218119168543224283220333156e-10	-3.316725057483569222982171111330985803468303718222602281008755096785610491938671228351960673765359370253686993474052441904031290896912652771430941e-10
17	3.359605403411846372930390040582246780331508144692165519832033976651895431235440694298138695972686431695476149227400944709962522760881576181367477e-10	3.82526262888652082065431969049988441937422401827873239793889340217609630571040266171312598645965507426871288528292064479547943739644726253911767e-11
18	2.10891901937151377627718670727911827536516452921391198652489431350252744282650110826906326345297337345792396735626751576959993666271889570958453e-10	1.32471234258904265268869321554893242851138987996371702061579993753213768246673255980904998520136024847011970725124714964118262590990390621400093e-11
19	5.6615347885739121217731057996154501819684172363356609827900823449166034026451261132272785153931503658101574428426034466195354407018893597750747e-11	-6.1690491724108940822634043236210682929830448885382157914966674060925612257532198094265037079418981724120270010309783099500290510348390990482338e-12
20	9.7334655083935171292965558701086636418748689190873017276965561133028133133706268514608052768590808537415779449605220290485755372987646347304586e-12	9.5096633626981330051003311999585964322688452263597808235143073874861182573185030701838363159775466382917447024563927879407196687943954007527956e-12
21	-8.2888912152015001647633614786249946249694394886715350557378203119183275261847354487013564160009692873985703742605051125265097527563744225408688e-12	4.5116459542923439605146719212270805357449956271833696336335737084833806595852115648597555776472346676819765766096062603330015625350335306701752e-12
22	-9.5233711999466383093429680909981124593086214777236109230299010330586025448108091833273470903626669262317670725567644942353151398580485605551657e-12	-2.1651482901834537314560910810880773655584421666197174086515310673776926922005681231949419266118419654447993860714403410424506218627905571992207e-12
23	-2.2483645493339841146756295960578959616671159883810894243592802764329472700786032291576950864482275391227249652180449179044479785615205155867586e-12	-7.273002374623074880445970599424874075698497943164951431609126138858950166712281964847007457342696241740673013240905939765753391596885784092265e-13
24	7.859945832389024412016302809180621071818304204745650813227252953910089587349819573660225515641738239032311382478540778655741016400645304831123e-13	3.32195281222231261212317299854878716803411500019065276756243308575496273881427818072995180475914565937278780625415501195613047812625649925597e-13
25	4.000147104978698833114803313339377848670915890531444697244486720021154788983360089729962620254502774893359162163079318267101154678226035231683e-13	-1.00465476110497225290709837518024523833663393401076024646227730830029431086720667755823921399432404298813462155278195211336472318314203079017e-13
26	1.612624456329009476891447642926311788908999424675185981220937943405580641839092221134649664272041064644068450114685896458888000887350557548846e-13	-6.56616955200477541858426363419442113143526502054280428194308665885300322006782881963904543812183590129309066434946260211667051963945753062344e-14
27	1.003682904760391561051357370192107899589757628016253291476204885129239495481635849501139696700912425667100039723609526029457836659841794144659e-13	6.44165529182223357321312617188032078745409859330508113378644060432720459657944373951290746161091401840357266684599772468407960692003827777686e-14
28	-2.478001605546773146157254681782684584899002081794096147593520864875585149500669865929325639449596837055396867417188023645284941356820096309e-14	4.1814629786778453182819249870942631560744224457484933201530322780131949566133917715490117230163855591579649910266516088248952097074401330151e-15
29	-3.37860387937254949982274898480551231482100207325905384352980703732436496977160089796141622787908072632181709599233602088746931927725107995443e-14	-1.29512088666973924809073234963731335219926207103824615663937938691606399928890123937858146696685720425935422310680405314004914968468468895829e-14
30	-1.0662925374376929692428183801371185338915193105603426838033849887865905998366134008250195793663190482093574412724907888669276673485263070232e-15	4.8563835159981105231980449873348167192822756352296447121500238986210769857454344659363594228241784556907625403512376843659016102023550951761e-15
31	9.99959177069676431881746575130702685327298505916549603555173703714438714605731869529246111560299109954363531100231238836625941305356107755e-17	4.996439203048105474255608794068815114154107191616521639173560644836127698012659055916888920040789544491954966902872366227432088485406029382e-16
32	-7.479731093412759904409747920208123334141031271771523536706404994937648528585655017682162816486272790598394866525699489634462249739660243398e-16	-1.9910089494147803954143279298761730168403944707995267586549393455501215119408654230377706367224400650886823365974776601142452426358863643425e-15
33	1.5879530577931479723003128381089441010282198642043892234848167688032591436538818809508800065020501765271427173997525268524344416090989146571e-15	6.676351498508366957314892669944394710860250637136270102614954689806963502503492804334061997437001132973881879512578719746834724585225002423e-16
34	3.421942799596691601332742604399154107729720324728027522289435249240663326043199294265308077116931909786746450144608330503191819200727784419e-16	2.204449706507737678772065569519336638317830677896885731745356774970292624976997609572540434733324521174352668794862729778692871010355600954e-16
35	-3.294697122352378018216491697300131585570731872851302576902122656195407260938618567711841098725651545934956193884861525451758827031274320198e-16	-2.662993704993354965219072639218349750331846213015754490265838170791224832755933357222074533246657895003803795833183206042802215466874638391e-16
36	6.16196548568201681623580126958785737874157522920254789226886329432846904471323801648410094505433858864214125546841448649707635529205349247e-17	9.16691656973239686996351821022771082630864363134812989739369014776836413036949754344448958197289032466157769351444120873549683378954206218e-17
37	-2.0501113371755181159998952080530570262032401612901559626969777866789849395216149150883431043668046979904894727711472302345200799121912555e-18	3.1337786626433441416251361158702471031768710394745152198162578716128387245531331332993548430477093916638492631091176061534710331355639014e-17
38	-5.1745143461714378827888105171749290454942794614877052239775380483848383690700291711441164458668118458183089959832630178677514516218108444e-17	-4.37469450405717513229164191269731959264605467099045596412814490103876917247249352197760045255347156544686485309026108321788571253053090253e-17
39	2.13103992218852207885933999817233391177669564460487384758742219077605862305208695510461116082489710631736112015173395694103943215727261874e-17	1.37943634674949546927480547402123779556143374429141332165459059393916558324626087223787771983479994851162703570897093594820589290629645185e-17
40	5.6926989730382023497756454811802283013657389934877860344451333404436323362065547738455498595341529565276458820824904304872052043585269878e-18	4.448945251332921608715269770979288852224996085283202088695615852231287166831958469107461761656350293422675707512635142163535283552072763e-18
41	-6.6318754693976417954376192543746275731175683559815642724379191966474701651422868208644709403324443770474935668349652220635856443911839249e-18	-6.7160044335343009172324906069994882941473919267373067216559951390085364741004301165571583185263073157823656451585030424461257824650743329e-18
42	3.3876242378134753205736977206331731763964379975921944742538376375713899738454107623726599803023289056319278121976053863265574027163423552e-18	2.6427200437794434434575251628543675276858078335496565844947110984054828076231868699762978209452877573969013982446482258909705840164734287e-18
43	1.198768282855013262047303390597955378713392608797840568008415036524953961404983584994950282917694808905020149277073232301432167079563116e-19	4.917843137275396739659330230370528087794266890260217589357116322736251422193746988390462061982013154530780671604999085419091741231255539e-19
44	-1.2653428918749006949027571119216837039368717039909836041782246439551011050572614860301405241190217837127307850979049102227929779444358393e-18	-1.0793394549556468068771645164836977944506043145710271703897641139899223865376668626358952179243012987201647373622724378028415905864349488e-18
45	6.199687894890786921573066235743062490617288259174744003146399356719118403171507907458750918848602801322965942209221373549765110265822419e-19	5.167765133385356847304332249338529779077305695296479637057952344923278701595160914786956180117963704788053873213701432660303143544120833e-19
46	-3.57553111727549499115944317276886861542272801197254387419807650095975300097450051396418681949763722086004089865683017540141569564835002e-20	7.2317348036600553125936272421266494810582029248124872344500202724725226272787391425064979898512438562417488680446464133419932527972449e-21
47	-1.693954444561846019195628307065303268408682599195343842458822318320280191598251788876257399692423704619633410372597850484016063253463516e-19	-1.675721189127603029539449009241901518388974626860805568901511303006707559285159038197729928396368988894027074508391050631359939218201685e-19
48	1.295092676071145956501539852403139795094384395802809550637472218600668544395689160886173674112467390823541599135939379207786007573142791e-19	1.053512874968548827558368022852257393182516399407747358575100739699916310513661897578445289411052024363370614590411911816233929201553176e-19
49	-2.6339952905668632644924203683693761367383255990711853130368720275170931966059965180948562481299698187553550357599232948599278915366514e-20	-1.58882057412955956603356457981676994488203491191657940029700224269497740580976461009391244180031441406423223538923548769281763102361867e-20
50	-2.30018627358391090102174176644896829771577383671133580128226116823224140230603219377595775249773829092785619340986651184520550611899144e-20	-2.30423688102591681690138191535620787733677829555162151254388615798611686753347993634907597355135473458198897983922236750351787781676615e-20
51	2.37189008324509853598047982910890878566423327196371020658130581645801924858864200103998915835167611843554487310117080261303337366283587e-20	2.07177640466729372371725640983854920539388649579236115223763210921681191074853950165003914967871296596136200282217213595479050887653943e-20
52	-9.0977321408303049526246912794998535131437617449749448784003825186369187789207532947809392425597465965066169413660924052705566676155434e-21	-6.6151717709632608019034237603323118077614091335905946300738314600102529445388600371681054154141896892465105455832104663913618568437637e-21
53	-1.6831466611490930766076392252789733468702292554588762205098385263978212251765588073977167706759470606507473553942699230025561694746394e-21	-2.2282522873561437620202477334138442267320195020742782198827083565234628072871268190829147045182779250708939597860050240451115517001629e-21
54	4.1767151764781234341078054065971825399829560952785193250839352338943672373302265340355049118269317458343548196165526498621261150846727e-21	3.7371591672869791466433708112369300107801290029756409536210111822794702740018643427187956604073800897825450998685446376994087067071886e-21
55	-2.371733819020664570856996982997753233226654809555635418904631180665810836002777919252189685373775274206877074521276730086113518764313e-21	-1.9016761821720592362670030372387216366887943069891371433984106570450878451465670906292974915910559041401165795800504215121651667944332e-21
56	3.085445972243367656414934100426390822382409758206132160342672280524508223623122438808970839404309935198214242234920318534258450729509e-22	1.049887670803839541293766003025835271255130790684624338411614891865994301664094707107408558568770666271453617539842348810616736676344e-22
57	5.863268250941010497182242087007405629662557426682505149548498840151623304643949657338879448765333642157084668213802637026345207978893e-22	5.664583763691590359715926717568897933618375466626034332962399599629107834989969228568879938223971967625620634031910516023233503215335e-22
58	-5.341100856581634844220985574234070644633244641672727140388174610704292931550279990375858293999284158681222034805818191150564720609791e-22	-4.484751657912589713104036164169146264606357443674676797589957375481721479391824708851335538869769655364897212554020924679139945392066e-22
59	1.915287052710742508929158938720253155464850328363860742094976307198869048721039033932663017956553135596878105824788584162744701386574e-22	1.364110154878473554678513652620108506865405021646697152932818892957833027662262007963876901784828806292386759238298273875581753368932e-22
60	4.14940085452483814463762347395373216311432483912864318877484812826581955508851053677677036608916678329679136218771812917325829743466e-23	5.31043859153456376849953172723096454943014181872242236242177212875247362075500780672203796545158464226245695104647645239219905033413e-23
61	-9.81931178538326714639821795944699146113476905417311575678608333686802919658554635731262794576909777585761047060646129241925741288405e-23	-8.7043870489126339534439398289848581741826670028769641559620414814500967539806116052231115666484800173019434155619186974731372403018e-23
62	6.00785180149147410322143911671922837336548177026309068421708297442609806445763618787692005940389055333386036584671698734893501647268e-23	4.71974673599812545074377071559350503813896044617023417975774005553744307485435193060254828636689128888284637720689770986952427234866e-23
63	-1.12256455703192217603302588438133071444163394882513976690136785002003458454405358143782895957301243001120407838247820865824802030807e-23	-5.3998611202108778157047224413622517083887343555142935097319773264577790096112882587056798890777621540731910581025430632777143407016e-24
64	-1.2764597576689467891168500094218935985954218707833940107304590781534156754693570910807271810945069517549434906586915399512973225794e-23	-1.24612340507983250801474110755867905875163981275011743835439513099723846507589413536692626073460824243756765587458322682708725817308e-23
65	1.40144713414433115206745978933771775164058154360677011912483121012855441419047039086696978058664097017753847439058222737367959286717e-23	1.14580913834337964997555755259103181875832881860512236450637212179121050525746498035515798757507289755954910966111359927340139509539e-23
66	-6.3681391878962021522540790639873531358798647425947120812481906765994537282363181352868426450308048897240830174451242172471412639681e-24	-4.4029533853056496900882367493694277223902418235004614455837315813482873256423508069732056898078585725453640078028173738082511066673e-24
67	-1.361652359626980790977568434620752492600507838023142308050106327738798583934050169231868140631198108911683061273640878120236717681e-25	-6.557712746365810677895927366095482966634011056244319864595364229622026267494736308343096689421543375603880882816186877099008687091e-25
68	2.4942413148961838065235287655782500530178187359018159884718793316730217769572483829514217318854946938464788928609466255724903465906e-24	2.034892319140302048331592266147896408450661495847884789169873414639746993303600447726802616012966288602230455799826439516474357542e-24
69	-1.9412115787013504793683797821287260831364948743243176904797299952793181975838151248075957958588263900814565608511406754458247360743e-24	-1.2992242935689883615044964124971671074261992707978920801301922303579319429306434616891095782329541467453488573655162550266559779713e-24
70	5.819201118638623005363153911652434641775238656571937198185351020011637702135428380191316923260607196001524353935570367830933691756e-25	2.666366954093432458533618777139394303180633537159202490918760594231005788368623832216761849598506794417914001897772880804898393248e-25
71	3.097277278030212422329309717511956200232224562228491535754910871032524687435491282990585087753545201423139667778045296394914080196e-25	2.310583202949042613129380739717965670641850327625799486128710373629499038150022372128519160751680680037060910391418657936047131572e-25
72	-4.79448491042175395248094101489272979038904956063264657979549281648713034692985888093896728659754415138176184038547353860338996046e-25	-2.31067933520707939395947232594274054748722538762861405644077676208459996018855117842219570565593047898751774232470361515262735281e-25
73	2.26483837881454074116420949183340094555521185465355215735163751092380466251474544542274258118174209606574457463288239931467046761e-25	7.25227616278704383508073302315341835157542740009355209003348019479966250676023327631829076513340035918401863928220421610249070333e-26
74	6.97970643777108999869628738260775460277870699648443904161508612278064372492099826443278512834872450691097065057170893126922647234e-26	1.75051687831778340172237139075056029651245195700898595672995625871566238847159729766423905699725529555876005141420665840437571381e-26
75	-9.30700755789253403472512212308229219917804380949393867783968852663398998210542568476877468210323437606019191823427764058518034539e-26	-1.58190275215181561772090203459449797621957386385376492635115836584911068200891348057024819350330693740366736301080743359435422705e-26
