s	-0.47807819106873028670693660082601385220739564621721081877904494224078607298610106811449554339353564696076654479686182088631196666744367171467191202343276697	-1.0528372292049817391448572950597828239973377053539147948612594435941898165306848931499227601603268631625890209378748667651907288608089743895576720670859092
N	75

#1:i	 #2:Real(Cheb_phi_QNM)	 #3:Imag(Cheb_phi_QNM)
0	0.3379509732808091605607972213757030122002201013453102567073142506967899302449666773484040843178356527049749185500996238787116395859504762689415425636750923	0.0573706179239221551151524953202412746013611297842576960116910674930945453015777375692378684301259529292331495773977936363685647160684649007665650023271363
1	0.231196553561746625159366982468142855963768193646239445306441578874663517635575120694149532922320005460421471660909932452854762434688571645510762478092611	-0.1638630983634370206428134896272318694120252901564049719522196954745710056262280153376864317208555495136481548485730792965560711187291009237549083053586843
2	0.2220859580388887889843000637384641964871680512727673109196523529369516426159604869731575844652653952720438155774057534395134423965642527344221333623988544	-0.0865415757679307762507069462436620795933499653395837619036327940000813760523360114030044052215039792567018282221521167193631390146501107244334019828172889
3	0.1916408463182057940398506955873930884090986758102305919150668866517741430573588814533199956431687333159084971075746327766711256913606174887133911534372151	-0.0143798233187743462888851305164434961967992654943758918949320345350356005160477139036854993166708797831513927843824596197150323724263319873426902827932919
4	0.1431020442997464822330935626291084522857233388281573562614413019411242166014810514751107652491709265012074499487719444083388529133175753629168138978752822	0.0407619398229248797775012794222843628977750024524093307015412971332036535698633851528598284429015309085128902017968666018649200286822930083975707409022139
5	0.0839439538464679970614262380746273533858943877961096813481822386107914527766232694828858592503088870476891324614293905227637647738175024439727217253405339	0.0716157310715907973440325077479119517679067208138270402005409846592615137823426997700574596227108733980359001867487216500878345484585976469253232455500962
6	0.0267413633036992484586239223823422755319615283920354057907225500835204324703543679648458812595775544495488754079397307615649775578351064835590946533598437	0.0745781443326740220084713262434824611160868604931836792126849937663030640201487754657244543053684134531757753187552438215825541956833552445362746383009496
