s	-0.65131734485332334136475365650758972225354026586328316485025677235933576751247881194668360175673473956119288642585700165027473582524546987489448653654512442	-1.58731653795412161864104135811345572483995601194328460031595124631835574873599661843723844549842530515096559386982502958277587987293751751581854605724352413
N	75

#1:i	 #2:Real(Cheb_phi_QNM)	 #3:Imag(Cheb_phi_QNM)
0	0.1762729198915995432632975404122103252748597005486164239982067103852156440829297752277996963613081811610011140572411103271015022800007051687006825323872661	-0.10401017931235530083123162574014141851658004157784580812148009114310005134656205053259756044706866533835977515113426511655088452596536896461912125294876647
1	0.18224987307903247833215103929634098575839653771392408927357447433428634779990094765662516240617741391948102549598343689918254815543070999215045007830709021	-0.09838461967742579618444831158547281538488741161992951890072275415422448246204542380560757651681344259949399953654129118335042550574359133491772562183256288
2	0.17901721577458736141738908766813846246914756453315881873601823756681654106230829235751803911766263505315507635498443998940242686304077875077094900479538597	-0.07909582848655893273433930169180324307110080881880437747678487789632312693822216812329617642128812529991632230223719345100696641461917059562507908666368119
3	0.1721378454176329813942195826313377766386195407045851423241835448731867491078153364092718839416852275103732131852224515558163675006993198941029401401091656	-0.04891080191972879556297874691086053781237937510265628882947810748462975453158440298669870894661527799574544266797713571205329234266080862232160383655871265
4	0.15839393057835898465213800834814781000858278107967467905703211594765500059697006175779788351250779701108974458628494040065077565245352164751795398282770077	-0.01223406463102226877311258509081294322360499949186331796236506095439515992990260664084576829550017716013725379584732141892513821336554581168046115438624783
5	0.13509184174414552491374353956564005216630260895976468440484579707801592337998904847962319777565717775599498666311939708410882796938828175706658121637353359	0.02483935430535690727448338612565093149364377457637707014535405220850599322252719536483999040155611486789390157456741483990900033726035564390960593578384143
6	0.10185732063981204830013817742601665565046755458202612084748305315442001585886043707661947877640953155627117365117992120262286129886349305527585420665579493	0.0554359682362990067085976160353612085682219634516791644403550565653006012840261534347672020748175005140458234576583207675926246147607561706784514381987321
