s	-0.55171593467203284441077760846842231633510797575541379917744863811592085748519446442111128193623942078321985531211155664267548142567893028364874628710347015	1.37035955831948729641749124925056041784865624294423155054136495765463065077169238727298274727930658937572181785785706454879622880803076049938459419195586910
N	75

#1:i	 #2:Real(Cheb_phi_QNM)	 #3:Imag(Cheb_phi_QNM)
0	0.19493645063604245012302292935612991825522087833442597022141263221694727431734898242312665766679344121542530715511727301597478150310791522950089710676241994	0.09357466457830684280021166128471550761958125173023977178766731634154523722379050385401582611155505977287897450772553175952511524626683966723691620596606212
1	0.20524331990992167343979673352930714456069808359299517874072390807938526452288131516903959862835273955662040946282078059805677639042536212742257391967570681	0.10959483678471108970166133817833712412790219811564346271750799268117834038790898994161527184038540587947194731622275774876500005671542668972939363460803703
2	0.19674900057894143143185974851131031831512758710804373823687383332749155468855558563200374076230521513879068805829792144698817393310438882024495185075350932	0.08110289034012473580935243952120435426169660317614711536908238533639678368359659546132428158722017396136481109124540219484664826944321061986801092221040115
3	0.18345903481424969552999869164136715974060136956019317360946182437672441227241813240313287103421708791963442698582897775709202475456091868450567896441824836	0.04127810958048211094942486009434931350070300178729701314450724138786238265101445165956898185096776517847396194191167679586989036465248242306606530740396875
4	0.16144242446373937851223897777786863551433034807403036412719578553688767891653938968466414771988786836440441184936283874558781189338396812441838989747895469	-0.00293630873773517133207026196270766332279791539244166306272713189314079880587983376800848330709983238277445721787632290267036977493529910335702164081207151
5	0.12792088852314194260068884855614680874772481196462535469620742352967541796369510179740893819436820796968357619396355035857382317320080336124723268963659906	-0.04319479427200798653242669774256039755189210937591129339062372959167268733129177363292216047996390318679450153281424937999946545949927344571298313478818096
6	0.08425564885910609007780149430586553624120173631119423474935677816588360377453067016508432503371647082016394743447051678753121472525877976656085951734428165	-0.0709521468803743030343693667426616702681586527921740359908835969816582659275507265422704780053411243271559903385037030862529483774606802495162679918998712
