s	-0.55171593467203284441077760846842231633510797575541379917744863811592085748519446442111128193623942078321985531211155664267548142567893028364874628710347015	1.37035955831948729641749124925056041784865624294423155054136495765463065077169238727298274727930658937572181785785706454879622880803076049938459419195586910
7	1.35116738045767979417227989333022513962040321689092666117880607319362606896140300066608620175022400612969321897483001900906703485202061144212422797835e-7	6.2983371966080287186404008292468382702180565604561344540903302745124850578878560114432437486344800295197703532354552009756410060885190880953240644454e-8
8	4.2834385716906474488316526350526512514495848580959951095431403754070097185021391101853800175241363272307250752024510091807237189980203245049598385908e-8	-3.542991675406351588617065671242420497817249741959972315459414979561769531070430289802349317465459590967147032308348333231881549871992626372383843076e-9
9	1.4047687941305423871850095070865173051724832788061736137039307423641765011781342604295339519567016059603086302200661058287041691094096874672595685854e-8	-3.457140056567863554824719390912575386063959556693656810208917908154064470420882290702832995860829765164027314120613382024168867119687641106319194788e-9
10	-7.95688390122981987401351017793994134595771770921554247667406750858669038211717968950253504854996956896445124159116533025904273930252317446196475521e-10	-4.221909008817910020865042843934425271264946836131391371379217922179613711464352160763530457981085514571578282303757517535231671216729480271796991988e-9
11	-2.397131774540907658647330142733504594815773124775478111238876463644726856059623416502735363819112671157843465533769000077741472277314124627688752862e-9	-2.301267329387895332340850007401473998879711006836088969334698120213829796550221750817914069358037990147821307722990467616328098812197892430143933581e-9
12	-1.407650323833552957624920710833418400606281468520698320179927519049021670594793064030298064911300187255893417081851313801569643954544214162193985048e-9	-8.41839949643685766248615118944055774855737153105589748884571595361311054345267598424144269174889208001217703895893315026956959892020198125495505748e-10
13	-4.90583289014137298029644318851711967963385189589855721366536545114782363694571791387622176396588566197482212607559676049834571552897419556342799721e-10	-1.02461301091918074322299687000095651354086419954510360842685850293866694721305806504073248623567868130856227324096296913938915726337511942159502024e-10
14	-6.1457395097557640450500424863974167889744198047720916907612686584669502282067650353040800605805284255372647760588408078277571893781372419621711728e-11	1.04427308825827080164207188548361357624421364952513089760019396081592743522693246129777597045207730077970355619957034919072620658383650348908083902e-10
15	6.1651384948488439207533691395213999506248531197660858415556982268985195796539396440036539786142404809651763474931517759150162301624528373265479808e-11	8.971322395493506028691181129427292899879932406580541768732615166110217504241247469557113098051263954767186315973057261451867568740757876015483364e-11
16	5.0394403602320253999810663433893883474260778808965135483663799852342746147304896648839126657272422476453837516462267812173920675527583831578996182e-11	3.8789285188790073814726801614984598788365163062753459307263340554983431591883923574991268150532651715449408081333301276569196119763530095775278974e-11
17	1.6991667080255030674859391461780821505348159039990945238569221324554442915561105189148049942515853752174732333370833798297071200128393407491506722e-11	8.076905214746269225581388365210207472066321434735691399587098363093471719520288676563976751630807720218428561776388003223620674068643562747407756e-12
18	8.15501078396428972835592776614952747482562322268794439295427717735112948720254387523907710612601721782098449559851363512519786581398232051503814e-13	-2.532495817306571238799960345048448405745885948272361074388019801233687121918691034096953192353005958434603376589021452131981472294514546636624689e-12
19	-2.146580947769421845749936862145939900923291580099540330567504606837100085106530077538923640289679961467988254900600286256646199714395916890137184e-12	-3.420002997189621854890248567689487588503669296715770096279928095254332758720592455063351985638824684072883091040938203301731824954597346137319762e-12
20	-1.507214165368099812615370987607604893335398611769528113265446349741816085572138227592200215179486482230757605904725711608928169604213777845747602e-12	-1.713348306695393103103319015013236036966664874905866074414172596154079643738468615525031765875605683357229441639613857115825969383461996133456414e-12
21	-6.45252088448080087198510065689558022028076517091162305213011783012235532839092551713765994479858484549739215968304386066002930954965931485705904e-13	-3.96074977103913631030705235376764911612424059108219972897926002509382059196991334710768584641721748035388625326802454878446069532862489409476201e-13
22	-8.1813459471351341080173825680960057450532311588275115469046097866124865955223181546047100145725609075458307805362572798507014532459686264914395e-14	8.9104769958879596204783335178766106100623744681241506338773564373380331707266056451140171705527237545772640082758751428371535612120389526652264e-14
23	1.00255694839623230724050267408857795896291659518376731932117396285306510142622675886168315106178201503421268461513930671156526035994031780004192e-13	1.37180952045954706989756132938301990322219490146255940127165700034470774414931163360942809117086980769059794043529321902942734821635777031105761e-13
24	6.8597569345622771272790610401033534110879289890607136533103987750178352237440321973954690720659518133224760648438082313117115943903634607161262e-14	7.3352592333763429961176842163930668126358617587783368236593118673654654572157544786626125635700020450581061804129659783358232460676222574844318e-14
25	1.9960283179222083310825031666831757935738307535277822307197743815889690663788263315289291839892817564590999748068966754406781471091503334253635e-14	1.9353692329777813788673922571801039306869972368084085762685156664088643711922571844403457073047999684781878910502477809675051418160758304545388e-14
26	1.948509330869968262469888017316855827042679775828593556865533392709672856988557312431591370186859968088789495322341676227142020032553327143653e-15	-3.389958793733810398029251675523791047001635141851705573104947169429729853410076703811265072294614458684178725811213555894316156652075238622048e-15
27	-2.953904571355643343071038253230121036706643462250698421702118694941410825031345259245322569650796572909534732870733108226575493995281514769167e-15	-6.123108003814591515500935143662975748502650855720096947624238958893611952947093425455056936698446605343947774327531906029120110982297355151022e-15
28	-2.96402330836378651155359374662541112352957443570521954909927275887167863412549444691869112605679089782592416292426854466534526601348182335186e-15	-3.156323901831074665189585033042275142506196664719615213497213299924005953879991052647811390531194801076411969531103219081725772972808905698841e-15
29	-1.019734668900044215482865838837746959621651270195640327163785108159343980724916238636902085332996161078451886303163902880171084795896556276545e-15	-8.46032755553060775707344197775522015407247230538978890188189214701397695171194570693594709509699531594429049220182156477432953138459221852294e-16
30	3.9431251230443152976944863240697796032688141706401566396270746842079142421086906665209994187098016968674992271557421275138567392494068536306e-17	1.07138063577868417135752541121838079538208865105195531123986379774018327174692023063911975026983043051924183827659291063852877536377317169817e-16
31	1.41250412844901579008321566848513585842312266814533067447991257522906194657904364259426782478373987493560529368163940893121996347376621277912e-16	2.71609935971640408050055184189926422700389328894492232198387195713896264791429814720279723808837534080840977252948733752679450462102855939048e-16
32	9.7501938195294147240653964622003926305685466957723821117891798650515081531653829245382630520353559628401793411507149395694157838432613261988e-17	1.48858303917636847481949187167012954882357191850333087100577959019651138339946648356547273376377611583031693644394397738445044409090351679974e-16
33	5.1412433435125854801197245483950827798757166154342153147394619924491094051511439195376417816030770878436850762954739990769931138821905418346e-17	3.5909044187628208460406325670012379675060292815969839476956400830599845461680126400466823018924624851350232291314851596508173973140085717582e-17
34	1.014725782794125263345856136913826460001084112644744624409360976124190246870680468218285640180085234891058306584644039533643829098743885367e-18	-5.32883798146593775880762047507431996399473666934743766846620572275355140990188380762802707017576288158608742790342809187287440215910983899e-18
35	-1.0076669817092038714043580059127244373567103540161512990933462143934427268637428518309974132819406221412885089006243143073749587651546227393e-17	-1.1358187283803543317183699323288164396790473052810484913923958085298276476203920382859660794021061379420730656275543818712677926376401765647e-17
36	-3.503232025091542713432239880759256600393780926969826090741677275480642161123653137584504203462210596516926722186446041975235366019383779514e-18	-6.95652720334989007195369246343819256294302375260872149197642398240467669689926362419391398671651983445050270950859989299999849752533795986e-18
37	-1.555957675697147858697947385842293651156869425001517140868310888521292458079841453615406313949747404830245372066873061639895257187875556087e-18	-1.774812387464378581759687320714426042772795630471216056067168262897563791697134194161201686972280941399200843333687652000094568130288489635e-18
38	-5.07039193295733017081276693753915156632633475154644928909847345799901902178356692563470789828547260595376588241950042303785735038470215607e-19	3.46890790771643547892442351122159012728503497918370501050185113494028320993244293405653179560081998648050042825710496263887839818663232628e-19
39	5.07305260153636003718266762378368180653858755231697549099971050927358671026657744001305080763160354076203221396035646309525187942797651124e-19	5.02372568492064360029764160485585399089067552253540880125490375709681974158816023249845405435975963508174989824353132250312272770788261487e-19
40	2.6094862393584399133084425372995190964915247690908165727922581896620962318548299072037623575581893067190979831634976381143606616786549322e-19	3.00761331064905396630699507449598959675095133466641548047178144119536679301577583283341274509957268950668970484878161104209637511064630607e-19
41	3.008987402809692209225481969092036261447097381362326484761546342716389833323076023323815843895514953260199137682797376026379817393373644e-21	9.6175918205149866100396229515191012323790644370411176811335449875549310844389270582823662137478857633536798110829707193113383370078876291e-20
42	2.5204332548628213793735349802449793899152536344391123142245600001688714520082022696908315716973807715886573878720319628613048939520070035e-20	-1.8520076984401272174903519965000587355926088103571576744240623352156232862177512123295417513144312718643308428193545698978118902664743021e-20
43	-7.717013990047742069782845678712848829264158814464694839300753363422997535596858394986380412507480751717674148754305280712845239901578062e-21	-2.6117881208719814116078762716406146813722710746825818249238554458128085885679621747864804957097061351738786983698588777633463319810734143e-20
44	-2.0805655935339544997421322040086353346958514463129745943054528757223102398356806163172518588447006225861705164589583791261783061415382721e-20	-1.1746751608472510358467079294098649376751886130336562570372358511568639819049195672735546557768827494775429176683868681324842747371629055e-20
45	5.40301588311600860461400666889683927904315314340732086503069423366185006998146392110048274308647369275918506991934734641043125496602694e-22	-4.832588783682766957816493471884334665551053651955205435267049352822952458642240187826360101541002287626818789636933840600609424618672365e-21
46	1.090093341731048765198493384038372299153620283673593132113632785951006099709849992817568447128458658509109699430298362965859784214978629e-21	4.56271596684551200757783696560624351487993979902340077407168048088348368432515131182304375075631583405271857929664871556838934797281441e-22
47	-1.026314158892220764060401392289937279655624111573733171883167548905836883567812144097350592298548519011683810413791401815607302107979411e-21	1.566184878943088587413186480913472833648564969503117987954164973361961536209053049246344952876187577946238617858877303043084375329684976e-21
48	1.12553907699406342678812669776576819062079729294774625505614965810853252488757906710700819700942754062724936384574401949762382012391309e-21	4.7426617651384364972957531242466075014677298717920180449069172649369479365132686570829874481878339742916248923190681450811548543401385e-22
49	2.71487953495652815326012696238603761297974577053678055738886689882935788550858606003361611909111222438554282897505604045642939452778557e-22	1.67593136329199887549101252594742114782217764995157240769168999810914618162097973868283498286081377409221724263949978566028007138448572e-22
50	-2.8222700205713264749613140764988005684533760940330585502116197147086549133857369786524946361548652578454292138593239249661791335189413e-22	3.3273828889056188160593543135303194697330564075671820218529403174604602347275453042680804143650355766204087656117227867705176597931851e-23
51	9.7107231708826685545989794062589202524148296561640448889318447977182977565332781514114437562692324542478921744654263094042355405324443e-23	-9.0115095536022104237403331707000776854448840983087899621578816879808346994937905215428378803282812747299641605441296025076213228213564e-23
52	-1.4128082500632731766799840362928177951488560759026213908822933453769037672204456799332506307213952516176034188568783824397396688525101e-23	-2.8910981358446477738214067453425206761542988211241501805191086443745351820992355600113301304429452580448406610731478976684847912029145e-23
53	-5.1250369905253119608252676991029230139028467468646923638462474535124786860336612602246977990426328248814299093820061932139766812597371e-23	1.226521421057214286588441399935157425799946047570863700013825573287750480646096096441658778618792697780908178581279108274445820001621e-24
54	2.6244618920872797264222429735420166522211624086442974801113768306359817199471937833040646232414653737451714248096368839699977966994838e-23	-5.199583598905744828276430746853826400623505816279909321206566381714972021921813335593384236424056586672034741301410971495084454736965e-24
55	-8.96018953029065104085690181286412270988600963068317216731651640408908101217859255257738722406412144715464465936628265573380200434124e-25	3.838015712328636647769552325544858677331134087723349120037820502527903452375552808975247506063165632719015693437689714245693332548871e-24
56	-5.740487787283659027415432735379310428758223100867375197276434157805214255286350118588228392545055486332152879274395752451014906407561e-24	2.79104454787175161823057019437604253587743245925588388776976666368192292467006214986867235012032958653458138217099144298783698821375e-24
57	5.470184136954290415141484395599185950947963984576551545416464581270319376272382363587137149970786564439429921285139334509562389634694e-24	-8.64698832703038573087653675044194236657943168589673289331956203501779937403320019393410947049956881986784672757941106629599233480795e-25
58	-1.266127651286822302095754172067772765178311357316812727274253150462177912780462070889773211606823059150984212244291429634842428265024e-24	3.25574502205082749515576291468985696605921241104042078361269197678825301113476130587662739812839171890719131851045057649338817819389e-25
59	-9.20433445838126148285735240759112957456038812103693925833664969175577232771252522731126460258138024185747637272750800029300131937294e-25	1.9920226002257210777723423182348415534264031957347219680648557022606135092923197719357672010302400042351330761853921916415985225613e-26
60	9.37742207364798948107400214742550796649224844248613507355766692284934784859257465200245023555940038189656307243749732748759439856984e-25	-2.96711727590018430084621030496883716568541787602611003947669595450187141182649194839782582335045096902171878983256438408475990989657e-25
61	-4.06355376954621133500790767819149468179405499881317255741395298304398563448818343008549152671980045608278518504127025092398359585451e-25	8.7220671021327938042203725696856775801159420171984116140166845395543803180684725918039076593649237109116155837169910954879064376333e-26
62	-5.5079616629799870681690634604185372952724665335059241527235162236775894224791426957049297599991853326737516218845110450959142918147e-26	6.945893060216770311938526960300319763034086467467037334450270639160005810690161733729480799656487415410017804403219947969974422838e-27
63	1.74303897714988639142430193551501701479993770236444413812154730812903854424395396801597311246930885028172808352493902388450681875644e-25	-3.0978059872501916442420276357979856868309703217982124550452360513391147728821850473944763917559381112381622707246392591262710537333e-26
64	-9.899887299152976666231225901546052447989899141816383548475547393173760749245136764716201344166417697828628074527227508778992180188e-26	2.7211388000233973388190411098565607796195922918113353557078899903826373751981192460549816596242527851698316167253599979795202491663e-26
65	1.4051635480063499238162490140948836976976072514525559911157958764669283405428890238468862624228210662431992430234110401212104738954e-26	-3.481867186565182955951756493418251457299449424024268160721259937308811364857997915981640429921099648946000002819161590436247712617e-27
66	2.4980155936868123337616252307972920658936471996424486345611097062969145471834944995282476489273116103859070013010086834163981249004e-26	-4.585789310992623143984048041023057911973705685995059254004432237176894746810202395677309181316950564448163298923706560328179839934e-27
67	-2.2490889110450229100263502813099466439479976049205938900902491781163045109563855535912847828109767974455094710553029706265416709604e-26	3.908614162677300075926931869605748187190874637051717947671046156021067570289459771043590435017790509100732836938351474025097626558e-27
68	7.107036836669249003842363933376791342320680031430563589546574323315507449881543860485086425998534195399632778436517616879369823676e-27	-1.818138010197404107105783456395831881425982828100527474744576504869751137399519706743277506359571477308044800300650289815178983736e-27
69	2.437172532649479545770083658608757328760515409734703793729117694421760687720353896576124585124849982897796325787888363206239300445e-27	1.46597649233246646047043958978537043508794696200788976462061724762093586004254482543819912835417420147541788752022664646417173456e-28
70	-4.018723133217117575429915817392498087684474021852284177648148807285085140644932414526205851770641635016735443346292029725959361295e-27	2.45659984915842409670802749096516256211468907579588231038524397710034597812838836817082888252895653134738080646152298637162547642e-28
71	1.887741152798208039781210645419685519637230330526403845262262908663747936392208015006209206657652010180488276905309243527106984788e-27	-3.8003171496472686568631531735177038271099106471908007832294731293171754150912631729414899930124157888244920145433259734635158301e-28
72	-2.7761379565875022318410491164249842802899187336370418825782383087106912198514550820236772806100283966756210119429993339863827228e-29	4.46844767888832768131928026769089482517977348327267204898889512611716664787468249439617281743534444714319542463343902399694846622e-28
73	-4.4055849534846258147431270952015906981969943625363630731612748902085287068970596329705830335780645856288852263337536120500912883e-28	-2.14760038789531836031412826226478977583133870010818608806744327353035117149553944329987967454719636007741957047546981561051832777e-28
74	2.52110081234260556552603364116463901552585160854671942411416255853125658733538028124371550711774446146007200480506856802654297788e-28	-1.43909808784949697709966893480792975213822387105342824841170737534345562873084998375485403323412441324346151263064887028002631424e-28
75	-6.3071586218289169798031475630399066956807304090059338881055727721084928127147500932636237550839705445091682623982872336600820457e-29	1.54164578751407683792161518842940365595367938455036718956360839472069054836291927472630998008579513250254274161312686852709450815e-28
