s	-0.74933652292453372118823881347547043661611808352599301185589384039451347975921897203246039399919030183742528440716123144003476363980395565546695569499735698	1.80693851777911423386861758225856027348492697902523149989548533436146174627152463396483236747011725607320589673210375657568022558655011297458531875795325227
N	75

#1:i	 #2:Real(Cheb_phi_QNM)	 #3:Imag(Cheb_phi_QNM)
0	0.16452061848247448121600377401511155584313436287790166718858398676322334958032091449291125234964332550499201570676786831687576757296303499819483998037412452	0.09990404165987586900489960633575364953866363774433338083760036686192204168683298441176536620719579660382959800403543054406012992114011393040073504334765719
1	0.1656583510162725399585586003667747051090758386763801007555948128488097617293215292951881716445705185678604753747829421593085031702555097342054356789819439	0.09340158235645144996757872031230220699807130778684811222312448591722678530755192817796301231485846111646890098141218254716315947213456210165983358175606099
2	0.16489709879990541292938383998444042124370926791861538830316514416084011578959822586622124616581112715301173784549864168246139104386306556074360020067386371	0.0778830256910433035855890387099065672369352345244324850595726950141392696610392013254828025197804791652497865466935738625756234972622870865193123682541937
3	0.16143245591766955477275061159009777038796352102652056084579528066362960510581644570277956942837394350339413001501256067372077479858976264976690593030652048	0.05325779912190230181862613398079532933806919972939464344005923268342553382618920611241568118114863314445815308830478153647987931829187369153470799321815867
4	0.15267479322386321171337853067415923872013348752231079354954291311382286351337213571721000147683429870531551389218368155786749317447756539130939343792402068	0.0223146002295658771663434226101216176447010806888745227760434879746635450376124070396389792776364159443154706709961381339688307806485790535586565006477376
5	0.13625420247952214975614976891610462571903883342652594540248511136907971824642985796445595874813414479994539387150921489357448815414104293758509333778930659	-0.01080870608791937809300356219480878548206926775520439042940920665118217693586576432803196943991696275234182638987392903700897920084538383895687568335062053
6	0.11109463494284878185354336750721752308047377798586087395880733925362590501970209677996547048438358643996322442046903343564136072080135697086419985376304858	-0.04101383248281453540934776296396324225927475120932084194802331198718185820893669819933652463564320397927287385031803780688711140170195315779746063991220288
