s	-0.191561451694181001999344837980783478238316555853202067997613248550464508091833686330083332496638652157755749736069556944526656580929668846508769358639720803	0.76298697221593070885789903094850032331310278912426349865203170649031990552223022019640630734077550099706874238541053684156670533456730869022183333353238409
N	75

#1:i	 #2:Real(Cheb_phi_QNM)	 #3:Imag(Cheb_phi_QNM)
0	1.0132758279533980287500153159081272645920442653954662141459234861298024984024496543742098219973574304991383164867025461248065710534662555783640988430611266	1.6685876758868303940475451210173922021216819613616752315718120593639009029944719542873262428096358327881883575383635909687619637792921935141641915857341611
1	0.3529081814286447253730729242569405372050967906300569489226488581137598632428615107696965902980815835516986292896568588355817082109401603916453055930055417	-0.4664148606463848901857486060372257817656219098644029441990879329002680193673328098073517883380798571565784015698255384326129702575266072026654352107948862
2	0.1326222792196835904136887700293850808540178760499925907182924949618837163744911354363682020678597870367583176870862595474304923798824177067224596251916633	-0.2201949042745024534809927878990626561688712719270831788190384272537744879331010498070109901169860149443891110006802517762287786259714210333168997320578141
3	0.0323416171313267272003461094223493819310247309317130031026682812112002766188779707484574905453615574183765546340358024602631975112158948252978235782995444	-0.0818825655376579173300603000634627119430653418360146409296546296911234684971051423747758869289671705834049903052261537717018892114571484867662314652730066
4	0.004480556000178695497742922768544454944827942178342940485325588559006305567566329828704975371438231355691234867308761099173767580691043349664820076669927	-0.0349205372361778263247042630624946652040452141271196670715491454576925936650666268049128995833131160969911815745850460083872825095950412429138075675043007
5	-0.0027864245489130461157957975665109862601851702805174621329228186655230195554251166285873020176150849638237035393531834253336692523792130363586574792303551	-0.0246367278117941687604585352693668608690887708397232843680317288831825030324927641469009801072224535619802571188572481654789110603989331322846498757944309
6	-0.0115881438721531291775053608124536809345132850134887650464153265899809950231055030835266832234055826022335483842614611309710819809046639058370398670557344	-0.0166303478626900418777748460387633947383043373648926721908010957246154056219303876817869238235081332517118307824027745154862435664137378133207204649413985
