s	-0.74933652292453372118823881347547043661611808352599301185589384039451347975921897203246039399919030183742528440716123144003476363980395565546695569499735698	1.80693851777911423386861758225856027348492697902523149989548533436146174627152463396483236747011725607320589673210375657568022558655011297458531875795325227
7	-4.5368549682493968736699483115140288832057851007026224653464950759988421744693898299286450631545273798883404873964401102634443557288946761765681002682e-9	-6.2302372961382805356349322770747391812743395475126140807455645969290464008765954106800354452269722455560483320793770407559335190930140965225829407104e-9
8	-1.1121690703329121310341544484403880264144111561554535253969396015590874008528569087006411034975194062451087332825381414540374454436639914205273064273e-9	-1.6133037671828150888059526886203016210083236270799242968007897465926422425449050271883953164389323954769807976521133043318301642462085183782449518788e-9
9	-6.227775021310543026214353131866497223775546001685767114096296909555252799325846944174075119836962672805463580582419958429913804327873016903019187396e-10	-2.882604910410285054142357581623613058590736317523817313002445302815013243598440835565922859944380882847985956476350170205103683948163582495233567057e-10
10	-1.522266289718571789917311672502178706072247218743658621783710802128018224335029685421426573041240748540557464290642765431353494811578233808524624634e-10	2.341021663868230872907788654386435229995115297556025433635653096436426156798453452492602495087787617790036384504581751970137434518314666598922959994e-10
11	-2.29449886270215665432466319122580054733679546235097014315474070353071941188479053207561953362934041168695412835547134741977674066954437463801728602e-11	2.02588473669828661742754141046267730444038503741948675126068572301845512388499533015992888305294548302243376424914370397220923804699515819408085586e-10
12	1.22907612381350495270632545837858531576256293881654306682905199029146607188070890515527459279165375200765191289741672484533637373748776492282966471e-11	9.35813556230846895213791814360888913699300265922816043898677089480264724851569206286394583997388721750011468859089416446358677974971078637885163515e-11
13	1.46492042325543300241142457499022836095745822609602374953354000381424685968862772899210669614908181441733500404988086632406329668922066936884632244e-11	2.41852482213797339336376826938483892661478481250143521122000269209903345583659664066635122900587899658225954214902030965817174419288224024357316105e-11
14	8.6462210387990361938194455716180647852679543907232408369879917754386668157681575680463628141608866579408105913636363947540693859418074197731841428e-12	-2.0261680749925620433092476532834620049747053981101058761746151731690628280489552973058463458616040009340812956529251251442925153798714573563331199e-12
15	3.0117593844114863605751976621522136143048132215516381287781037604146280245685174770337851685658165573237401994762411616435674554269274840674079905e-12	-6.3996084910395131196084367873050707674331523906998127297236713997934454485992929697105968876587789757479535743048151351825915778336793739308020656e-12
16	4.417678170065400230645959410380989546823395642798825144512405799754674152563024844593411410728760281449059984200732900635145892561724883124317234e-13	-3.7892969623834575438229492505647249223042236308836154470813718440515926724413835787598454726672992313133972902550951981238219138252990877053103246e-12
17	-1.913069587338405621270161295831494691585515420374482404804384803979557834166269013953408730554047858182008871373547825880648322138616213210214039e-13	-1.106896168126147933573554028170419066958483588993738919207885491946760660070044633315268247990554750152609901990822653171063994995159499907997083e-12
18	-2.229281870519866305489687092258414413130137186810811267748645723242064396401495986590023442486988881507861044399104011382563460379945620424929299e-13	3.29488582785561647777412138646092979683141023996656951526725162261121271772001528317380831900611865055560563472916861466748785093634083050018687e-14
19	-1.376939041992239648050949438056712361376586218041477014874572023492011870218781471936642842473861668519693809350505762720319869377109437370858942e-13	2.156888909847720393902900140702830976020266535299172811389082211105288708643835233015889782045138993628226907382998073062691209718900250358600189e-13
20	-4.79179922220446823882327377678517255071742174515649121226669387350082123659501654436252429978320603216834109670956871834898388964701539560898949e-14	1.308384195840763474523354170988005180724892849240553189043394018073438217288957942208165673722922416411948954691359447238892402654451280956219151e-13
21	-3.735490303979091145754686994306281273192192527429318745914641530116702305616045569104089091675845564636695190298601241434223347935334900929299e-16	4.48656708590214443450376820478660221687329787565986674204625970782909495214109779517227047057153393080922529290103083705346333239540266676957422e-14
22	8.6034728505547122255615488405490933912867239610708236929754326992563464373753490083613317531728807811499821757324882579071886129542416178979096e-15	1.7055719842971124335248898762522902142389312806027278355970929979343289630425150767870752760163813896443359930588454221174964277362598723833963e-15
23	5.2183007255665299901488420452976902032143576669593942823096463338197726881169041261804029900140179783191009918618150164717953913391461015437795e-15	-8.747019526748320941669663568876113020941109752724977530820304419076344208312796790897247994486361053554365307605159285604783502998236130741383e-15
24	2.1372842640323269812084451726356194400264809994166810227431152527250382645515332306789256770846802168586849500678155699366926717955498033376467e-15	-5.5574431645368809419486937666982163315314353714854401652841907870705874786985089271582272859165825388372462829108262892936816540432438267805728e-15
25	4.137032133168264037167741215275569471156088629247483408774018075999574288158085137114185833959883127713055864234043214207131057685344937772332e-16	-1.6435817485928318581595055388797364799029302819957895972169237522146514370986370505369668570985108636699992226520792812537743499269496709979212e-15
26	-2.868880658750979299692650722016019685819695436213750442169689214195847892222267605933760700621257997816092015113318140816348870275685700366399e-16	-2.38451193913392746871451344185133908800115137607821497519391571897035691074870344971313008443094616002587833886667436529135730377808824177333e-17
27	-2.664108607792100186401189760979346557561991355469298195796319736411814400036024078246057328776670439846001714731868931506725660928372027143516e-16	3.196140216181886268615473483253734207103305247938375248456166291400340056465598656580132804998166488058506170354881625822793762824026047635739e-16
28	-9.48565293422743912507438749836820458675390845912335099896225306925327200551728156637915235591072891395901787918750302852621038446162664708352e-17	2.330720665147876420661983210709063949219396282707984601551579324138929294718339222015401403656799689069762925443942527331032411946791759628527e-16
29	-1.72166944164213390039227819901805026977027298545487484658339512587858957281237440291668082661170473656441810210464304241223644700665944699111e-17	7.59110768087056956861942713163022472158738100267659324742801960942127441502859767229684289729193915648035787544936560230885113711201981731193e-17
30	6.8305096352119678983203808729397339525395269548876800612185777098501780364228731984892405263892376429707674297267746086787245014474558757753e-18	-2.5804572230542402118039950963443834535970673360778330877554702616253230942072418088444152646043801834282155902195484232659092807296483819844e-18
31	1.16188188195460194629446758894368290089381122464008715012122280521658678461357525800690357335096837979196756310366331934133027466743022815569e-17	-1.44130169927941352018630391925136244535247025373464160056739925557203528319405254026625775309427934284467596585164741454565741467356371826343e-17
32	5.510020570012787496386285411720176715918149058391965869281731179227375829995403703482611893257439857048158004828798425157985542189337793722e-18	-9.0999269201734487203274477828685691233448516671973962575999522757534238515991278098789430089580811961601988822984357159765319458320457048687e-18
33	5.867947293958001683732817097179796439816799079512221539696500354088198654480189071586490667199897299748530606693713601752470641745313191279e-19	-3.4701488605492321377629086103421935196526788787466189923592491264526738168029459140427969941442696054407327593030541118700151372872055443797e-18
34	-3.596700935951732722562585009020761705585551242170361392261083091596346830505804490860772232789788768097039446875513156339008195701662995804e-19	2.67552045446359433887656654969817370016979736123598643929181418895411790262233452933243138353484453250420115949064082395148997295698237852e-20
35	-3.912216527568238524435421300955827759204663376047171127743326258046210414158146159124625005197838260668588631688677699325272690247584768639e-19	7.583716043353750387637445780717079231288976779598393406408832333911851206676093216639573220563912093856270748777734390959774433729882868722e-19
36	-2.885480548804056003910434138633251240147476189597240626527195155514355297952609045757178035614553523218068889863351731922083403191023894441e-19	3.789368393756922851462471362025875185976924353866937072352965444638330593732475677505546578442627531483216309528455878535225703579955602453e-19
37	-5.26591594052553114325508386001007394513634395106179097063253948600125260243464911212170241089905444453790407224654217011403249839660604473e-20	1.282897519280217319884239043054387009442588549076467268350685586137572618276690712883720198920666773930109406444930528097586326951287723301e-19
38	3.21350812757901735306297767792392514871563156291380761114135607263648189912018028488330419459067565967495962149950054232188261365068628354e-20	1.28180552772203097329402949436847769181040159613724135983337000134541198911678159158715128791370583689067660453349071408905793333331356781e-20
39	1.53523412485853109592743498009719837187628486075430241355635446954490399975626475589515446780721030120135185976245479317318789082628005187e-20	-3.54202955575027052656714829949793625753162513740412143345167101892920858545535757577605938239464402880060507975881722887022189995323271875e-20
40	1.01680023838985171142934813314571556946684214168364945435491579458322815912768955376794572444479984120739782791608997549422400910530610267e-20	-2.05844391483333456092458018301087613916084302086680947347240878894721060214250253493788634225140242136878741078925208262645979277752394747e-20
41	4.9082807537498263537708577950861087397307139736522161912404622184198932555527675506913882723937236721702101604169829759103638970016163525e-21	-3.6250563450470264024991940624432054568338012275283570849609160638744392899155986477976662876022641986336903702221981201212291544967908811e-21
42	-1.6913382844438268384885854899899277831225878919744028918514470536289354893875248046186573391567367981221866470103297040373281010731006937e-21	-5.134657001755970610225008032575178996428482790964052265015049646258956846824937953120482872134404547413598198198678818121861386220162634e-22
43	-1.2122800907373841274363335708167796896764865567377979482637953559136807982834531362877972904556198762226430458657078528296630642519062476e-21	1.0950574163116498164036635822636842495970862971840704081444922502305927172093039606909014852630271029555611525545888885796447969422322171e-21
44	-1.491429378517627559080342082776378497177717542560708466717066123864991121155748195855381806507482841029259380520859282940538024612910729e-22	1.2081867185726940061444185784294532509733917369145660284800168224148121084018290272505368838241437983663578794224384208448687790672818693e-21
45	-2.72900667524733656128582533104841143433133809217272023115634998859835032297999407252933995055778108865699450602410284096079003437559115e-22	1.569846633321123482068507342439866011165999903846086782480408160467301198482022668494629098963743566181623196974364648963905402650657116e-22
46	6.1360045662906466617116299355192722353404698960188784600939987140151381643492431839170462356178615407844624757366419048123091322260341e-24	-5.40360560499767546144786865468993947573506912535279898817766778378764311897956422509688179130170414274285320473135589089890123078451867e-23
47	1.078900235645332413951710110082180476717653822176815928776654462946479951976280179495240881346941463866529466892979900867466936242768953e-22	-8.963993352943211759600307305477813307151122846316934018440379341932176866239703593926049256776739557430015738540585987626279083243029e-24
48	-1.5448437608287445794508218068237640801215821649297195143289508948685814842470331690046151125937938938616152524553524705991663362377653e-24	-5.8604061534987945519244569675835549972406484686212423837595732455421209198909199334556066092725225835280014785775554298214147383478023e-23
49	3.2875864039841007632837796373161884347176788655754182473351461827194833942842225720242430243569464641073575537846593066660772345621259e-24	-1.72072973705704972131209185914591030744639821188090394016736379576345215519479140735378578190036669303709932698535844617858511560551694e-23
50	8.086225837759112351104680040852740631254419741425429444106819567762864447941683772711710658474569916398939853624220435814238369220657e-24	9.6859439450686486532253859121161947021231854443122227649864381746750729168415789792083263091966428557068269064524361329813339773886256e-24
51	-7.2545567841211390017918626428764709592341345382569955044152150086657517224801115761640487199159183764059439721589515017009890988926103e-24	-7.908381219215683236630910732289594692848813440891499933248794622329382421029961138280696404481594571468116763337977639579792695776678e-25
52	-1.1021114827315743560929361115300545502791519469921109390775107897509303514657371003837883493088621710048277711351888546705365107090248e-24	1.3782735789065376714640857459879881482590716493149575828512092619522940979765915931764657361809097274958989342606581301613294207738478e-24
53	1.2223804803123726464742962409775920125789160994986994612370873064614756782496038331603673206548268285298389230071341490164951181720343e-24	1.9985993813011557729767680502376042478745013828553959612601756217020952315310016338834805527403216649746774553533772937114403633837505e-24
54	-9.017125740472230385107936919000990220915437257393366536323879125819631881494061022567925631401639038452210413530548833832790190037315e-25	-8.180949485942656878516814466769429146160330306436114375310825823587166655661328900500841193384941800318990949069283472355285282775907e-25
55	2.502565783480140229419810865315214683317722837404786956794002687690695828034357848703128333742244524675186118273204357093487759949879e-25	-1.067435453340039795051941844113196978659147587566798610233405418288144113793977864446026501664826413136900958394552789426414828016117e-25
56	2.745568227952705563320677397338356734399539554948166592841861440029972530908671085256993911058194264676302644087267885664398744558386e-25	1.397704281716957744319749983450684419089196888301903560285339819020417663518423221976008786103772370054161165668043070966410109676703e-25
57	-1.746778373977703762460513487167372594323603093606048344154205925182984693144420948092191591810239405559206140846464702304308053414027e-25	-1.825910570990560273245447495422202617815554033067988934125540783731306935685543627733080238326321347367584244204492377547717626398608e-25
58	5.064899333904165594464099736931205593673007731436958599146815529932668159471774257958572577918243554464557369970984524148817387594e-26	3.39608503329406956378875599292053868654347222146963860958604948232130908528552949211320245447981763639334789401928764091910172951966e-26
59	2.00755417929267267447308861225924481325681978551435389049750583680326319885763995636496383932668902496806875960325836305751049821846e-26	3.65986117553191656419348149358593879299724696309673132427069283591447854574193751179023352769684368648805494435323716494749135930384e-26
60	-3.75672419450055569709204566889261012377457768859970586773493937270767994838762764341185891284757811493078172633776777233832663546698e-26	-2.64842497057987402189643520948629033702789974148653789451349224362353206042086256517977519701305333010581088476740074090379451046007e-26
61	1.48979303890100306443409741893003969150589778009103929076883491145417060246737840284592126180113321406053806799382188634210442071946e-26	1.2208534876378588084411855025545624981679302167035236385875590281720443532440828361261198477569337428731491392213478160891084171396e-26
62	1.0672623940654095695279064380876178733076729298724650619816909696016748068802500015936391942481608329252148852597229954373012097236e-27	2.2535977775218649157349566323580607459141610862937349164832445121509047269616045719240125088193661582423435838567984555677391311241e-27
63	-5.6494832003400861647333287927916219599697202074097755776369483099090567832483541272880515749371920225054838312770740470447552445806e-27	-5.6860912728670738767425460490479321598759979916214548864819595428735532723964334881324457187990993767482628478979438544708700889886e-27
64	3.9633735817628283514607772423984178740819857232169061069927167513193701563638667938402702859227621667745060970636741231513782675008e-27	2.8543964704889581439454838780345575250307143454826812287596428926967711035170308608469779468112792192230298151972042878202703827305e-27
65	-6.44548161485586741113841905798140147164085714877164085275714953513062230315270195429864169753560129878010981442804262135353886841e-28	-4.135526653606550206997883976602137298655413654088867218755516491618710857232063022047230383897436763998144952258967350785535397737e-28
66	-8.43473996785545433178710897694534315070935013979983072268407901692449276495233104776665077786736087101706423646834002424751157648e-28	-8.077385668270494407844636055132685889311710921101336325053653771348119567218704718381997482022332754581393133666441225281944996004e-28
67	7.932402339240476941705339349163121223691701682977764058337330818084124944675411718767919523361638206057848641342681584643106385906e-28	7.507901179593800983007850255157549300487889903476396510563128739860522755269391295404069407707160855699510834132247442326041589211e-28
68	-2.798795172120406765452661415745982708692479508805763549747342993874117830570668004346198433451976075120692038803735199388996305862e-28	-2.303710971959423575148610053986759038261038032460575016590983041647462228855166018466227040037557453765703261807027681141505191745e-28
69	-7.03736159091630057589306692047047390846142798752118051339562892800311042981930132441966766024347723458134193093059530962341983674e-29	-1.003380965499560459432264447961573976579788417299754019497207344253844998996015128290150854386796464648781063208900941261228793658e-28
70	1.239596703145631108379162863084915108750662911537061432757138816208093476609083217100650682025983653821891561405094146150165506945e-28	1.586386689188270648771630495462692595641480752119767174799303686528839588862964823535825252611213429732494876199734400673263391602e-28
71	-6.13193560617343050418312747560212376714300885854244086495503539694341046307277908815182183236153444682174952467534629427631925246e-29	-6.59135462392215065758311254976983764988469761280359869622481803248194172751582497058091539125568751183233857201075045431699883789e-29
72	1.45682043439501647370447572295419477879289721531493125090637230094718650605397232731738214904760948879438553044943931006185721624e-29	-1.59880012801797934587882876236124292188157747502214479109666256983599588920639735460609878574973667108012924650754526229545481382e-29
73	2.6026217990062031293285485201060590609890308780150285854040889263839015538971294229970404205839719178519707411038383088145198429e-30	2.68654653621864849714813790430062747557459239235543348223412070048849273849411443556473947977117879635542629283316480198304093022e-29
74	-1.11557328374192366170311262700014936694925023548205692481699991748975498643636961892577153502228752653863330058041308994186179001e-29	-5.1973891577943191413033278707925114442112876694481843036014144256617050945120002210996529164627670034010156396809303198998060545e-30
75	7.694510069142384584184914077161600812388873508272267016737072555058880076053479451169402229122305827439600882565817237360247583e-30	-2.9810487833652304111604106844328678624354433277872925225326639997799300774448616582756511826240196449219328000903622969621092462e-30
