s	-0.45004116962890175491926419421551889636751742511544446044610071371707497568693092360777230742700785808559723493624581949460625181519935302474219225020671567	1.15751651507240717633435825652277890651401623824530440280357053786592296907257325756113724592826353402008462959304218403143049523451893848499461787037515740
N	75

#1:i	 #2:Real(Cheb_phi_QNM)	 #3:Imag(Cheb_phi_QNM)
0	0.28166007844004502306907308787429313991548219478455988394430009671322166176833943485042666583602496516995876076344228276501499179779389492825497301491501661	0.04461487862708951237245437337352740999616212124325367096181013703249340369691075209651567013444324877088425923837125079393218677210653930179143496277178154
1	0.21841039603259135437120792247250888791716938939637371077746197067900458669546497722650976363166802019451673819805214377195285453739190698650642509266947501	0.13607061947304091447368563380407354983828126754470979470642118070646843336219715232372566328154026361464741923890842045749466552643292357930322203601235127
2	0.2118169421595076699879227501495668209294848598900752324773414101804613232875113947475259911541156024137025260035238067727747964021225293668478038288459351	0.0854620508794524779880466995933258162731122738110597124742118669301508331765062790021249404021309453801524241492739420514554943181397320253424329003118179
3	0.19237177166389945296900296307951774106891779639815557827835520862183831915122999640423401819299750250780696603743262028871978746875843059469780201699840345	0.02772112060417529591761152037954095551191228877574533735033917262973052227144673846158443287920009192659478406919340745177611913949972163753490961511993292
4	0.1576949959949861795827671443284697127256438196238632862288161532735419499365779525624808519713179319561141219458412973110981337515853701364582554555396861	-0.02598364126347479541073757624037930550663493104877423666937321298656883862508952925150360681233959442711457193187332469952826035883447895142653132794755738
5	0.10910741320084365767799315218684717776647660629394668148051858185601519790972404206917572377131080787644617388617061172099284681929627066895997223509165791	-0.0657863306661287694486204622468672754704186408536607594018086839356631488204779176566246277609501466745555163472892985556801038621771747737683991469687807
6	0.05358701023441759353279736507004445805365482967206358516247367901505922273948398370074162386216439944492395809564051918590955789342018473563379738541888189	-0.0834001148277417052049629683467553058805042589500051495263838665041961181877359012474052227567829896222800386736957107769536452343244700727724146916821314
