s	-0.34560625236942032797837302261233662348680051141647695947658129670558983198372241836937216321162069664921541253604868106338251878629923404379210309105717882	-0.95060235475527657517265894621642160612804591341158734411763198397524604741753895477037413078849183066882877252341780483864571940890428489446051312834894940
N	75

#1:i	 #2:Real(Cheb_phi_QNM)	 #3:Imag(Cheb_phi_QNM)
0	0.6876298823133520735547347691059154537560730742499773848290775335871808909993655752669870077346845383076662856445645341843875746206819959185564907974742875	-0.0877487400867385247884772657864849356748476614077082612475594529445691452736652692847238301100502762525623791964438073564490230264077715325328702203758046
1	0.145854698386665797223404828644584381396113023290189927614595935629832731440834541417982164203473370561973068707942010963576662986177292418631939688692402	-0.1137518257048190698196571012972904148780396234701074055419045844347145646848927472717563284915232743053229868481993101101822318001049607428527749686775481
2	0.18779712381414076622206928818894809356828971574910566941602907602049271952915535164317036774381594711494620095409989138918114499484611926353365451244217192	-0.0724464024072446958224055725616399485682379014516905792860840993099714019141943972744331514025093639587927324612053033311467536387173252470948797067455737
3	0.18345966449377219246022659528898705448066030012976575199470103881690757327848269353900277272143354109379225653068397738890888684760570738595190186605010792	-0.00797156274126854474212263343445043835882684261082062857237364977183072095993327027726274507782642595699350714720225004419841638368986911290791438441682816
4	0.13819292322525426688014669093753216053450894723211367436375209359287540925495712892275767497388633036302980656596625556533279538561878703254235437468749311	0.05141003155269630563192267749553727110949165190137529175688519061448714120835580657149321335268975329341378687736121962280854070383281100295311664800281589
5	0.07227487802708906352560968326083660936475144431924337116455259811462677265935486621062391515049771550222216194495298258838439943206549746130845453936115307	0.0839488122554512166325520924201999722884461972555442976752202221332758579330242416014236437791386996691929296651710363278943167799896765404316971164520148
6	0.00914772282506542181777243011035961011575192662432444683048901310247808497918805906721464213492643420371949157273121956713069756664707021007225347514350976	0.08068622163564843526676100842623335739227450640259342382390409702268097045754635806815900326816994214276296890310159416464216042643877063135829905615674101
