s	-0.956553967702702494800809871854033775090423212272248730206079383873755574291150914565428045366853785197509409255124779563482318108951332962258916550447323	-0.602106909606690245693975756417787531643523120570334638034134566019437642989168033354413314524352336350201613944496355073935493733257234218939719221101898
7	0.00109102080949302229982807239697309013855546804148854440546380102678376399174519047083945101242993516186753984490301881258321625792433935770788452346863	0.00364042678535433102924800658365362135113494762612640502540217563294734354416602886069981728799063772909456956693579701470666099993768917324437014121277
8	-0.00009894428442184315433456055927098641028074177215996094372546835782977508463642360088544567371561426038259948564015224770465314006234673385898696864605	-0.00094309789995147394094707299115045832798645988469545844515986378594935610152440693899266975998389538948850184079311118038743445944743111944366538817927
9	-0.00004006471183318560979984653019457072236897246696175517393762849549540929217058819714895447260166200805713235437650077366272210882684844614896957591569	0.00022002803239404773452471613021394228551741466586922959053272297063411336878963720961146608910301448322888078802611530892629506585325024985757271089292
10	0.00002817407815981318054839678427418459726094886277568169637928630675037384713345692463517650236313713923706094875457946723104114120787701204952824044215	-0.00004185734937522036939991763028045887465975439519328056547344964226464855510481530316139038450447297827460913615860762832297413749780919488643486700755
11	-0.00001036435186132143284729508489140248694325042510561510059311078131586353273342058506952047378321876181908352578388854627139934044624265302222371793667	4.34388462633023486818656418053964557964804583322967909983286761981767467181029754516354264547665198140615105236345188888208710993737609715795818694e-6
12	2.49351431231650120489310205475880678247029373200757407281026245842298994578597796500224673872775591033202785168417293009088821986242184401133073469e-6	1.02248267711951387310055308519728485354821402925846226351080833640604862557880411485656142165232311615864669051250362580613366188967349762705364978e-6
13	-2.0113356415959782075140405190377431455150033384703527056702494852934445287773257390025644096574789412816493410515212700455226184070946802153347675e-7	-7.6314139963009020828278893577208045785938737945247466071900264394181398800629746643148022759616859521204490653735582484275820498063814544416744546e-7
14	-1.7071947183495403377388729247691101550974041441665561775352671806184540702480411857211395740622392397196018022215482544111441189748279045694983224e-7	2.252626515234355935415373111527483946649889688185684893375560267726028470616697681608166089043600525872570926054377198953273341032911726325215731e-7
15	1.1159590765144355275355176099351586400846595134198038188039565528069806461199716230896285130422990894506861305343362610753459628002150597864007177e-7	-9.89816238078565938996456427650344877557579695895074119488019892152387398897886953375437326564445386714603261948382249864047348055551899006597577e-9
16	-3.574398668122411147886660603465201625251604361183873420800161301465938607924666642897651048437485076181942569696965981037739808297151193494695475e-8	-2.978588680646770110754941946517762120275707503688477457327389645716214974068750650751052018192584445288125499930208399710310617406037217011791983e-8
17	2.45010193425408321867561380945623910603266788407284396292736631943358305088561061634451971141025383977591865770537912711253591421461317517718825e-9	1.979635491120879888460792468641285221461451696506157821420347815262965634737713126065963307096253604822898371421770432923618705694880103595474029e-8
18	5.02828467133250921221965691231649746433382177440819164401400502436190960756740009789150589165444114069880748596903654150617417104372887658748085e-9	-7.21087172069300371422939882103312711732603992436247404626679009005532162249632436339632964866041213593721819801788521306740570351233526997113525e-9
19	-3.85182259260595471541777664957906530243728215258937545947371694714917898131867654694527540383088145482202422575968978851274407368531304315316254e-9	9.6910827095000377338935081754319784866518393721566037086239562063752413529407383455901864146793315886329206205861722795571143893832696429140366e-10
20	1.64894539331620202640018377738380909399337241084495006942659144069340652046383197693778382914724479945724323753919003317949563858172775126758071e-9	8.0579673119564226046974126993625349258377640572979818369621618756505207628757266004652448331192235101857172933878454837093212542843603338613988e-10
21	-3.5919754083258044886981128628438396228502894380209588887457762215475461280197372433337605686361441978880531078877553715054532073634719198072218e-10	-7.8735291080809523802167566547423736710471021917178997428482418437841961838369306550576848771302247242689342076608008094229284820997369739119647e-10
22	-1.0229652547389778781149031450984247502446303759689559647061318638948046537073948507980393974777343598763875247137670139262675067124857182278968e-10	4.0287044605090305250374009392019303256862522421841556729361004164820538368843375561381230189044951647479095433518535137908748624222557734744902e-10
23	1.6086830816456440562790101434654889016713915191989717496953811686782229458054217785544819756554731254074256443043764749572170155941466833530079e-10	-1.2384241928427823773846031921836974390277113392531597509217144670473848957115641422570988830433606127822355474340460489515897372892625508367639e-10
24	-1.0069638818149654981089736157901528637367883757160759524944765062209799283015905236572072686415730915705919476847051541540886300570279163752301e-10	-1.63400943696326835415307915322896351924592523551434192302565334187251589976187583966676148886991803061116424220385121412052535993925250765e-14
25	4.041273494508907054676307505879268429901005462551992214374794173601384835986753511440131892227633731328853863898339995700629167609958077110295e-11	3.054813093488528754639908384468804558635878240365275171809862117329099998274742404725195459046774273118411989722326288630970693837627144332722e-11
26	-7.25965284697961265147486000989580162589007219151348117000869116977648355647919477126381624967608574752062413917682455973191255757053333374272e-12	-2.478238856589060665819391138361768937606767782274380155668485614619082696029416964845308057717567890479228011740182047822814293440963752963236e-11
27	-4.51375791282111999451927380542924150379090116108435835814033179718492808877364997034902533074774480135399041763430147248090827333521736100614e-12	1.253829447635687534383570847095895517473249242395779620214097202736288566754104845051775784273056509177675690383048082905253456850716492718158e-11
28	5.73158526376128097459588155821392205761946483496550104987159028946469264059165270974021301618011673855599912681267374274816243548416832942816e-12	-3.94091165932112709923149120323901379432873891974805214145377220315642757069867625940949775897503510772453353537116763212257627186764858843136e-12
29	-3.66927187993053940391671587401621659079590311314723742906509399931912937380532906125916076300600574080658538155646074831730325660187847495588e-12	-4.904613970782296334364842643163216192015467455177372429970051518934200994469630123362683640296635720306623520343162085225643875920596736361e-14
30	1.58896757974480970448237864678403555923223814113898558667193273632463085767118547397294334740678376315509095526156435269578688255973369138632e-12	1.13983077127227750940939572841237856663714995126583224681671736845208205234852271605009405727338480020273078342137586453983433019367775814994e-12
31	-3.5690837520463112730059715084644412484803418380454883509530677028279640486674042228086550701286453533061224353003142303296392036388066370052e-13	-9.8965775124655202670419406483026987728905610498991742920150625644814647715839935696935348573494550438515152589727972402557268084274791712909e-13
32	-1.4130262216197557256918997099644185907514593444865693498134394926763462046452618867033504530550757021024428883158364146378787343754682402792e-13	5.5333921223356730181276639018270480627825387660882634397822437258792818395409766786998274590985542849491020510977802842764077954545587489326e-13
33	2.3283632974547217464050027370043004550851141284705666575701828057400080519340997637726315319358445433161606657284644077083958314758800353628e-13	-2.0863212762320478538376060364876994544880650545217652383510908942825246098814658582478396919078000732578421397284355007517613001962276767422e-13
34	-1.7067498316534806752200907262702444171166047185675758934926253839949930194808248655517230045165202606460641859179016053271950348999805537616e-13	2.511595369445952057396779859415857889246791092181164601717822933853106050446659163564391706338791456029866435453166722344550456256792218459e-14
35	8.707395582030376946258143307362969571783299047559862639595898285027544144040319310284259566015211384103412913827849439945624591325807450676e-14	4.02567428407420961515788805312607062000527378965695811255277337296682809598549942742489796342823571223482665084291542984900671535232928289e-14
36	-2.872279268885840915004000106599015911554108226194688709327611647959775187984680308197720426948931744669384686839333454485399945019841339637e-14	-4.542239665739398980311294482465378193139635648022688305394571644201187242360021869276578348955751988619005501942366126035924097507683949702e-14
37	-1.4359401704173544011884332999137890834442400826733168873373415470855361016654148989433221676395850741098963300210753671640118731138985139e-16	3.031671663081578062805917156947028613555500610810319650598970962269841324462714325435723471531601204678353967197088337904440682313277598298e-14
38	9.26491121945768113409824887792070920451648344720635254142077853493824142595571319830908155917218481259238636898432238697278624248722622527e-15	-1.450540512654406159852777431482064916863039248147767889188708743203999605570070576454987510964089397398922083808684797508465425243833434187e-14
39	-8.88259086234923491899320875223493974369046644186265517859296986590375723508701879882893900761522844588955567522163547184243198467575695652e-15	4.21555093443383820740443769825894831490901154694660496143518084928959968657026075235391730308267494283010572595392253659897032123511725985e-15
40	5.61729549350262028484336711530307511707940417925087824011789114626782319844265723625447062082294680681497419567782828313517152924361278233e-15	6.3147280098044022464808171168000092011400455596049968945440469476846547868379747955594914833709065550913255720777858110792800095989664214e-16
41	-2.57897440066207075588026871092510707561440205887408927467751202729657388165788904100217928268070515824318814013589932873926571601678540256e-15	-2.01120289586495610037430705083693488976596302598382993769426862360752028427955194999596833444414854653990788221911672796802828756013710072e-15
42	6.7562791826886347522974130781714115481430680358873684726749342807400157649966293022385884589226990584378188568340359614441339239168374961e-16	1.77853749575071664288993423898017045504744713475972976170849547495670047797725480691162822412950968797074678611321508617094482439655082157e-15
43	1.9705277697492214795039697349947162739953631070739961206188883760196858294273981777729257049391606212836115779728802477913517212186415932e-16	-1.09411974721183517405821366895990144522610099349226952460400902229843840797380171684501897931390995552692154736886025057201345843714516765e-15
44	-4.2866853410631876392851338543878790222754020100611442318394336643465720109184738857726422993028250923192204837198306466937854136028101756e-16	4.9219435126385525821508987674828206278096542641181499205035445713775747282459680763101677518687378565742153670533245689718525866747365915e-16
45	3.6612157699194291941861521942568202751347002853157771175217181645968354476997440588654979166025319586251922426897520685379597963326829003e-16	-1.2084582459639449025359709242397272544434625220109771593727327943340697326543123810794466008247316456130912043935980712140296768379941999e-16
46	-2.2409406356306720768215375387080785892503882573788122281775704801305455153137214599746735164848324860580550763363262180946369242864493731e-16	-4.823005279895465897674408294301739156688859787700568561976901282712237056869183029599550113212375072941190355765581061482551581108554235e-17
47	1.013679243967002415260446730103365843070979520296475525210709439620867942658883188888003342797950404096040708950258233518927024846602176e-16	9.196573709889571925751481380096383980495371606135897765694766608849764159706129706656918971825579839195164597538274909898687166682225482e-17
48	-2.522749301009183842794306154730173418389106575592743334290776083521836206919707585668918243817600137497265892866795123565707429184601801e-17	-7.78690280487608596287643667510698008620117754293450627691706116699566075407813565013297562458223474653794042204042065230644395708040811e-17
49	-1.008953321061512051063616833858985469444454305031200400653086707542427354448104032975700075141958962377862103976261520163568286980641859e-17	4.801900633270830887048552989639946545874295997820014607318036406824042471164207161928338020183015662266452087162570326572117803582429481e-17
50	1.97078393234878433536798914098411317070853697415128636807652901551187385403627447004559188311654228329162870558167800513906194044808259e-17	-2.211357777365443101221138853113926518293729487510634158295940625861481839709575577024594440418940271841091171326814232920922809111193336e-17
51	-1.710136750971780551365656274828921585926171320095382516381453551408119535031913359110711562295781779282734099823103464569459373828842764e-17	5.79726679461524812023971760744376765394888365873706309201410489972600393922829510608369426492020439595742015588615557141819523896003543e-18
52	1.088488789653328691298049350916517514415647108906446259541682379378068270166237727017041227024460711458422122501455184807849534955751591e-17	1.96663366080816802030866524281707080137224023936886710645449160458259561898769891524118702732743231282309039257378530059942384460858905e-18
53	-5.26132130044400401988452390125718348871927493192311027265507491730759377811053820887249956395269297686650496932906383890373856409510934e-18	-4.2262207894317994941459579490172163063679539967337386843151867884207705523533333181564911883350046522100159195075267880227512820052615e-18
54	1.56607554752858939630270555954785824449923164270897692592487786679677089859667480699851774953244547850117065631275303825378558688977092e-18	3.78400767376554506277854671264683000460846472505702764613440619844417499524831554669618047942088413934320170761694545681961859182833811e-18
55	3.0013139141459057009334552646580261562456208639369791068542875310590897342439410296970535040518014494656475765214160211703949601545151e-19	-2.48410980122568981337446925212859940968685048980361348457070072134586421348278969513414366944215946061873423465034377725581139698701061e-18
56	-9.2382063809064260362964249096914066022880580240186629934350139276712600538858582344808982842557435039739746612300690515868218320801752e-19	1.25887609806421176709538705696290136323752094215291853532256954949966061829109354339959696645000453487620326540685948060294110544873863e-18
57	8.9272860601632939622551738120054876779060025207190491374919705770471005630107099233178458920308554064193657519823271563784741671650897e-19	-4.2680166102247857166827321407267377633363264745260144148224729812672257447404791610118631611541357547790507632714998710389001992706072e-19
58	-6.2040019279592251110496661766010480305297767024767598844059196758170579683708988357212692070472532174813895790308653780895152538177477e-19	-1.287157568509957841485917287805517721913435273037108693555928450177213115240326416723204004821188051754516066721781724123758002592391e-20
59	3.3408323258398123162517851412588878362439550193226299683108100573417664613346798032752154564240061266686870369579240548664528629829801e-19	1.770185676721471396381831922595627146308830095757500796714240353613824634581646401157538246842540668822906981712526018042356467166997e-19
60	-1.2492605230076887587865548890213182616235138773750913632003613723937027407310163694441843075877498825057478677153697346404514816742318e-19	-1.9006187552077885969412403610591883162770039283181231394357396849571327717274591594171324335677946704483679686201391046610808190486821e-19
61	6.09910981212348037828222908779542563398065774066288607589113306629064945546993959125496013381280129014660937923191385383718904727688e-21	1.4227922959889993367529540422242666948850400727906895702584059443645283773231554689443396692519490238005015032183146680012328240820964e-19
62	4.298350312412322709879808025182918969237153543456824228052495751755323222453260733256192058892744817625839916402999403397457117369586e-20	-8.482250474250473387999606781529402924331287835572146117361178104884969731390814110954927467415676657023927770613449899660800233189347e-20
63	-5.023617886500460192835804694399011391662818227510864216512568222358163618853401058605837700852146434571611266431099508178841008981194e-20	3.952503560810996372425160081079521790674156920730282341106763227694339146087685832294854746746009628197765806463770849489154123591776e-20
64	3.86282376033762973650562024155381339420117517652911664874259048298168564497028210221618244570163692930885568030145305042895269197877e-20	-1.113624949330871449992871022313549401182377736192850596010657220649797437079701528398866580132446223250308766610815007916272487444848e-20
65	-2.274122825315009264893536424771320671027541587017483584965243295422904343089177751695897258504685159078042910678250991538826458106015e-20	-3.21520516445705245870852991118422563248031159305845031866853536522589179457994188851624062339879174985709967072086897051649133062969e-21
66	9.707947461758535202078402856302942989516769089742624652411292334285599641366009346023107565693874570212729629663823841514925962602e-21	8.3770760748625437826061687696574844469611954320526150135408853615140016279790690276131089320672705828868408523613814074255203714856e-21
67	-1.63176860608549187521863918512466198657677745174262232436011497877434786801530821962434295245674844505288277959932549654459050534227e-21	-8.57713818241178324154740215345192926813742203453040536208818947339396045636505626608001538131543903525394575805073824029404308887861e-21
68	-2.04758710806965653162998696910488754542694463974820267290577371233328450389550880196611223924105862763036947119726409063628320609094e-21	6.67951209056121907475608801389207126104642186354305662408476590398536944456269033944877874564914754007324469724349787158279449471856e-21
69	2.84212568958281545271989126424216379537309435465997394520255885526729335330136117022191448073443443476987658858637597342160968333358e-21	-4.30857889603827666601086460949943670411013910011208342732159404610645066795837538582102524913186116064118905430677175175216426849621e-21
70	-2.23280737253350567616656390874026268845179025842689334632378157602301928719476548020041182057987037824030071787985240270029274066093e-21	2.23225496290779976005012447035011001931444650796318883464553559853335462562481827434057002654722134625037375035806732469358563207667e-21
71	1.25883949826263781587701625518551384392795956805516851850124818983704953798086500686115952565799416973845634121157905931794605780248e-21	-7.1807198469901493171666493354935825758249444673937552997872770476851795877019784619927853824859448650378068606768992083324635175182e-22
72	-4.6418536121701995353978955778477351009960514600539986565892016145631072232200277821757492767246429853242226562563907431096262875008e-22	-2.2285440942813108744073847917426523024127376074655898306641892133972865538212534910608156582176221191942285785115258367576425820131e-22
73	1.280134190637290265345036790858715234363091901544310219055843438899724301091556702488986255443391574021515404616742936461273130924e-23	6.9985051237522252435535660125554736476320593137158890753017222419832041190190181385455503614737003094892006362398753755142325180211e-22
74	1.5287252756301931599358177261687655648182008074816386292863674735018198051523584542624097395329616284077108914894110723551571783895e-22	-8.6868429291602404740840417557417676552515550498471620906530366649027703043752355336165830086059898395490757010640573012228259056762e-22
75	-8.961145306414331041882430783079898907540984806700486652272781600016168051131176445839091377177579868959162390255224247885007114759e-23	4.4532088660210041889580992604519045305662333616531477110118382607510874661111665002588735225484696565085203870839112899894242798717e-22
