s	-1.410294999558070349236436426092990821297295220955726936171977355252073256113452019039225413771362459900673752850048134625355122401693420005721488772782978	0.503009659830308451787186047083166050675830618560773076126167400858777711732499202011580144793403171996277575647837696276047589661058898202145554044041505
N	75

#1:i	 #2:Real(Cheb_phi_QNM)	 #3:Imag(Cheb_phi_QNM)
29	-8.592533945331957641080546527251079494634217998104051614846847661268455852116457630363477348666003188431709206824841909408034441358536413579e-13	-6.93837891924311937489581157941597500519718977278198137577003185859864074041112819327626236649325966900360080532557151963758927642748648423e-14
30	3.592433460756054716063507525746017192173137864927427335586654520691440025567955775287828968426739202770696958246720796184390325470381628737e-13	-2.730659186557023743428579227300268219946656584559367277206598249821542306754259523841250290357661767155973295911759749116146858644899734052e-13
31	-4.71593272668262338327020090414257182618874760713714863062262896023578102259031131528416259597055602153020098906131218386095644281453285916e-14	2.341669941062092566309203776481383703013260884939330612690994399792332409384853707350090061798220548757492531477145672474281307280041907117e-13
32	-6.27134081736317824507830188913542646378311807515326682416723087778902999419391432919389832102952541876269846189534610240924442178820672189e-14	-1.112097519056691280798312962161626392365184945056690508863291082395825348198864757734481476120027414844120402915339528902674146053834001695e-13
33	6.44618707631174289847695731773365128836700133299247166593054521338369198770879933512561711070176138867214766894200735047994556478170952715e-14	2.37808030554121703761646048025721381830813232254507872131191020433910744632582569618160327024495011272061250319913013573672398945165253317e-14
34	-3.50638992335384393001904015773070204070110089499963843144661958708958978070969522314560867005420663367271732239863535739754885131969725953e-14	1.26158910852522467844031768928396581347729500843849104629098622036869855757351999939483512516483937286861844446802605621443334189589110691e-14
35	1.03789305860827897983076196296395640116734208330806036967434206915350155135952037828323110075871784476172111531880076279706965241133390628e-14	-1.7596562223200640778607719480321750033989855687608639040860745070610442659462768907721787902608521167242667890801944375892142196924173756e-14
36	1.6832257131136644565132555507253597844837634868865063269878141646412728297817766979148720784284980773755881965356125301158319052726549534e-15	1.11729874311061663091072114272715217228677318998978726652205370469376187796652213621029791915397390625875832367692231171466571921413068418e-14
37	-4.6010305079077293103465443969618616365953397859485980915782796347501378293552170145991842626267652485593329954959839241281282346132471554e-15	-4.2614423924123324602003619579786688669558628831542327361817587924855547213641029348987030601861134802186718281130579814774805583006977295e-15
38	3.4865915620049987552011872333191441855835265463738405184381809674973305264202124646950042891522893707529289559836994694642974862588748946e-15	2.619124598181468531993099942220141196016894044728102152014460590343247871251293440070648507277746493949007086558963765278012602161297639e-16
39	-1.633279724324332203653765144484842323655154591183208445946798449628181156772293663279356752726917438440056083758950838627113647106201246e-15	1.1042950188300671813066706530547953269285060641753321993467233597130353750041335527428627690101461408584452132435585117324174968360075461e-15
40	3.510440506632823364364240654461944831343814094321487155871959463820956029357011865644516513247432835096773839938662802132981126972706224e-16	-1.0677842342621603944242116002818184588451987367814687178326963540341239317485063531573436233662376499480634314933146908012146596654706534e-15
41	2.074175132038968025678867185375139407656801700386433818483770479020701096914439030226265006298151078728863375420580273361141740603627679e-16	6.069650746665036613124032178534284179595934645299330921080747448518297502886663813250636970314305882583301259780574024226562746492656536e-16
42	-3.024531798388242323250003376098050938407414669046570257919553823669516499211436385834251735720003692286355614536498998216658375982614374e-16	-2.047454281717269968265486709176346390835974931128572856742287794136123796634786821670451068791803949503501545656052701034776828789699049e-16
43	2.097064827750217600453084259782967693422118173588577272056876581139137957204803152297811325292815762519581963298487953259474127307976826e-16	-1.18528511030419586244790405670003252108740273972155013023265011206105806688702514440742221635181899632770527075610345851163416379909014e-17
44	-9.40908481055680044354434801266338343375913102881348679089788538587897620311511234362182069362975682575107002939443323406556065987457282e-17	7.92394684891460459096740917503913542332283321640736106383697146669858469563201275818836171033089507559110668033031361349196415960123461e-17
45	1.77230773163687987087974723455558381539819959044627413152253616158718114947669597201786782952129206848728675283592208487804807073437111e-17	-7.01501988372039126878250202454160133390410028757468268754873850146158512932563226047003970518460582728006118258759514609992412674279823e-17
46	1.51506220753148881463587039339559769667885937636494845140821146813041731739274576026914662916041041315507284378605308556921873741609158e-17	3.92080643630954833258496999934545078533627639340315097752389338885183037391806426328587767319981712646563809620157256231057569849893819e-17
47	-2.04988272283908844919726222808014926242518510963601665535367934647392780965096675336690105757113967343502196835827671382728085985176245e-17	-1.31639122742747244426544507602258589370203943620461630237800836472638196467357733084729681044595513793262382211577347714339999398419878e-17
48	1.44542626461876582922593138113739346696946319809300412519236267894083530888753506481890793952264251493516905813968388041039203348561535e-17	-9.974293578207373976633512118428375410537924888411185787086917115062401557527174761790627404206105134563922456715660914389364044623215e-19
49	-6.8443246730805345829316646439715866998997871730332891563436577460787703287006436389526257557362392944925391177749228091610491867741537e-18	5.5730603775140605062159484039021353107826682086564908477926369505903266357435688543367436907211526882861455277921121578361712146669026e-18
50	1.5877051176200589194737367575798151261120675731183609411376766002964976927548847093610774972345214492217412182355348197602416649909301e-18	-5.0614060676681123024033266238920237823282179707861514966884431533573272853485540843333245430478954540527183675121689189139095788261787e-18
51	8.74700971751237355409023134538422659173050248007354747545684017886368205686143629287884311912275042705442336896118344471310800193079e-19	2.9635849444811378749466358121077142173369126087629339187553857480389821962080886813877996362355360651843872440815934749740696032733366e-18
52	-1.4403487259065607491116336589213676255285796600928197745029369059896489026993555121340798219084055108554272216144828424377902294246884e-18	-1.0989238657327881422008314815724356438363316429575290783038156412107339540372857321732211103588321221519664791821760594354319356107859e-18
