s	-0.36968030326643350118119202668871191503395483721291203541587415549202269846543426990900872577479387940569433168204117768143523711030994782366611278482145766	0.97158435830821766737217844802582117398220649536885648710443500887321779880674742063259649829484009851187214559058970009532711920626263415450536601406049576
7	-2.42738262857189500043091909759696006932932517617834896455171858802337769339624679161988435027246314628833850263829978448596929797193224782526253121181e-6	6.8743122475411781252393024430601369990303018190044385369960099805402897943298073754867504132887886136313667878718968994723252141153248679862261154925e-7
8	-2.3921459202815224065203796748764941652436296818677081338769926716026847732356010433100968046443686863585237861093882482634862590116073033710652716488e-7	7.1635688469475882831792747804074154811589916320353656446769154199694049858258854699513744639586535766912941276031433064422956558403181602478248691281e-7
9	-8.606897278463139041721786511906990831606390023406881958565919248858837542206500697647614197145079097734309262423132128610745256937320023169471574552e-8	1.8090279842239336389509108178969886171406784824001431534909533239472674338962497079801631088253050257614303392921540593084026034056133711049505505221e-7
10	5.591231108155640832834761280505519832094682933063066035931933500899869793195265818893858748451180808323741791122126586241723687671667154963818405607e-8	5.91194687672509479697294775133867821799914013629748407115933690422350666779176362208109739043581174626626057512559469707274128394494168581389000628e-9
11	4.095341177497612847976672693624285407774284475104864271519753802764268684652073124614030821747455084396879168007012844525156975811393779457675996083e-8	-2.009213133499160429921311816340908690011670497589723819852948334225478878952564222183356103352442284939421944791119087527818777841514083628776747361e-8
12	1.747203638671862373331612207173302576503727010205108705421862779523634135319852225867452095104183617260570130594996558912404172941648898405777868589e-8	-1.226644934644769582061154452816628392069713150897363210744661478224558104089994502045537252841128466707443117704767226945401518702875774971077172885e-8
13	3.37047712221531591862447122772975718299154671988265119482794577700640754052197513520990689425588146729988052090438619777933989403184850575229264009e-9	-4.66505975125013969511544331188854558906612980260812810085638234895847320779305222860663630425069743323090703439937121330564947006107866976468243374e-9
14	-1.20136009091064129255500648485737442902575686884773044967580533892665775092997706499802959736340629821878717125821605776010428449930437883350353067e-9	-7.3088900881987817015679069131655372454006161526889145456669819928040062415145316650918996768825064766949345718774383687144937591233463040405320486e-10
15	-1.47797681051846725360308858597365758681695095748783820652536660121425959921544938675491744955114826207994608926585056251765053844803779418234149499e-9	6.1255657919533061935395789870099083415617760780820890966749634182642515499358116000128430305880677298795091011143743677286485852791135639536039997e-10
16	-6.8425214549841599978208521335003521497336155286130032036256796845338859935288384766429360988213083211643108603659208259253108356280008761731097225e-10	4.9647241897672311394127917001812704582740259108381641137976088809538510122758201664818826796036250786744297938841780877738485107899179852069013272e-10
17	-1.2132491259152913172898005562923959572592367966075947809523839122482150279915943806742474983887721570955783953679272182492224222682517357607245082e-10	1.3162879384701696681296538668107068487558369938666441755342030555839206476860059302160441232696916068813605202461610188739628055814352511155632478e-10
18	5.61178720497858651415239080614803276345382246243588113736352500389834695919829193003608657317140736574270832204494977222880596466924868092776874e-11	-1.071434685225331531957213045481163113801541361020507406449158952000603650075950282065016237438853454829387542473857350920328508130976626354779028e-11
19	5.530176663673407556547070434397308977739821685274848183012432295713517421363461064059054494996716794468020301891569883522625872276703577631499159e-11	-1.973577257427115693713264089762455332994708656831874014148757940740758985197544518109527474909818169942310494227277166759563268083892861507850971e-11
20	2.450589654103348046010982660288005072323872022780107703377583679265028013002412520447392940329133125360319547813860185801283337758758376136323092e-11	-1.177005939504989697418932994258781744927895142370654001000923152142338956872615265542043122593538432856793313996622857943780783228382359679133443e-11
21	5.06030825185388285084175934531864533838407915265241986949382579417931724041803285467468492674031168499917001427068590229898510736579406209776226e-12	-5.5475677101220086956332116137616194292951297473761330785358928340754828023801495625866669518969009227123704874618888739915951254071309889970463e-12
22	-2.0981574130572840368290750983110686693530035452723893264875385674556831468622260222758084030014480301220251554897346721181773939034617712109903e-12	-2.7540210770661747565416627262276166396931998745268706759770714995023847325727948864476442616203010597986005190439210539124377732944534763560838e-13
23	-2.45242732412143879631612048503002103627072966582875212839670183061593695471482018596869925314205319124098697279178124538843668894939516671315859e-12	1.23504311508454448169366298762816006620045538881735531540655572371378619651732651152703467157212296098302918272215768294901225638275278544248886e-12
24	-1.01902785570795298281230456683045169911336364786803248713559749751315076371379054083316051063925388460522763492935871888795069963855425191299433e-12	5.4191845504352566486821178611197215607402074428294044559539150799718891808765785105546232826276875096710003204258708100200168691684044472960572e-13
25	-1.4117979321167584199610435131568833362802319920230891843629259654199904360251361239919262631492848020899871869131120537734177828790105292880993e-13	7.860252295136862875880460524427701524433505866805676796594222110165196514175971359051642610812102526892558040041198642182867641019192579923531e-14
26	9.589328605995345340398018351622762889103437129883752101800306552134097292600259823369260676515480502137235131317792818247073607829129106608279e-14	6.48826212188718791493030123324621973155435757748346656952161078669129743478627691701117256626865997998798691267041135393960663628118282796931e-15
27	9.539126897819184587948455792267157009255413464536302103689848306869701278495836500670868878653288034979295843422806471951105577768944721381641e-14	-2.770767537506793712950489632448951599272571328097718774064974226423810595246432433392738520162184957319307418179063507638956262226522724485174e-14
28	4.411384541305456299065122286553788408670784503214942999148545210292409986039964866483881872134104974564230869139270821125140937200104561529325e-14	-2.879450078539954825910711705245140584130504485324991460302535931124698040523956642967111264569049206689210262949745735906945292460055067238514e-14
29	5.76351253297331407410373905015113559484594826293665545452818790592852462377844331660095283245070615266357717057157708818765645721190802116908e-15	-4.85871582458932389909755461309895708403110787947833171470508691765073276567786698430156031972026503005726334989305399851423756900488764403804e-15
30	-5.36026795549926444347939305450372211974147362641630584491772651708602085982781486618143896428784317782755137577906444800561857543137260030152e-15	2.68720789989895586996313573668034757280353314275340903458891216298471760852871720018661382345560875914137325988112101777739822802144985239178e-15
31	-4.00032444472218951894094978813266391616197915284568310377640936421841903195248233343067045142994698379998578140566655687069837945942204824216e-15	7.9725639938196837269134066909021504359206311249263205708861012701798804382741548410373328272560621950963558884764285952431816401797951109508e-16
32	-1.69594302500345249655485816578821144717981749426081546018129949253312576593433072438125369785667083493182182010868232090681823773785812399325e-15	6.9950313069865685379630479004835218642994428099858687009379373370097959825920930353037126002110171241689112818425027555747603814293088455088e-16
33	-2.90252103133042484156047652362453389023576677088969583176932982906660173163097320882097895747297770857483607573856849165011032473637022226e-16	4.5593673335861560847714747295245507362150232082586711599002077988367681226294122446569143178204421525924162110145492772573236260918736673406e-16
34	2.6027663426050959093615738089072773371351699687591755052429109395205777038281383440560262605127338962729201577774668376865012396303516100732e-16	-1.3271111438080842914683519342962284770394622019827677755519871998529383115096026786264093619629424386916165553721378348134361673956166243855e-16
35	1.9710743853586008940663938142456581127101687298438937662154365103616899465143539516580902558719503217790791936868906378345011028990730966145e-16	-1.0521207411584925827838587138451800485550978863648423896581159137276710573359401151144500180508122891819362718546862554079984030979115848241e-16
36	5.857510954092306338528886046843251663183448170343623053245644534587626908042973229421965195030107338257683798895724975298603521595466935992e-17	4.83568289575907483741065285452206625420376085831009047476894134415824304505487342100296646846896202029750388745749437798317458305339051529e-18
37	1.015096797026044759985721028193992935720421418911999766413473413611224438795405703978672115726267590505808560380276481508928650459779125277e-17	-1.497966808218594540530143957751528235891796456001155047757210527961379848831986928925145527105463985242824638324178378297681020635830040095e-17
38	-8.81148331552065650390591622135477858997553187282673545685120352405849779193312022545816081946071974605716393940243717079069733391997966346e-18	-3.97031077746576820011201016693423901598392954510917786864485532179157883072147667824209826719841346583599338820688202803683881121226645916e-18
39	-1.030800244796566210520765623446689634932082764958499709956828094743732671435520729326682855110840929867294756510466845571981230827818318457e-17	8.60561643314626762566808929399370497231069208504396285452061735922107696867644047122143283184173219337446165146267012417506199255502740039e-18
40	-2.62418275545452360751773540501157271568130232216029065425034490874461741223600963539480499701170649272951812712902740205112599646211858571e-18	4.7052674084081212889172115173843957599048605882121156908404061997768539661630613681662979906527145812222303259473029472890699170432729076e-19
41	1.7115779805657726190278167351350100124488602345715998770434213066004288935026176523088472788823377228882765644013320375162698251420181583e-19	-8.591534123927291558697083303865212902821926702321696932366357652655624437479332126365886390160018139208202945120181986268339255224196132e-19
42	2.2035992262726060436307056145269145687812082877757338687914481311000101382992390373855934150027072112171572388362949791471794477259521908e-19	6.9654663226246842550241834243972296078678508931428921539980086495568951287659623081555717788142718187291365843975781258443202829993088357e-19
43	4.2841263536459863730940376300112880222233651370697108753780918600474768357267482343714114500970451111958257305867563984387393143859621804e-19	-2.6710921204749874949258733739072259554978746117279720550231310861335641486738418887326991816564061313154626803081707343875193736036097882e-19
44	1.8304502243274136674674505293131025501330380630124136353351726529992368183241036187597343562069389642543986848559547389340412985386598219e-19	-2.272876727421726091943412770287767167007325952447565494793660133813410844291353800929359711805903977195538323634098413202695531994880499e-19
45	-4.396458519037790666663004687905055812649399136513523907146189245351702630062884054170523948482345919596515233845690105086832387015188989e-20	1.2522088127932591967163283226725579194036116149258550413336680664477815792448936185887243933816443280142338475959109686562999074088333449e-19
46	-1.412621277355201775597475648502873025722364214946520941776138959575997707071535628877566224846134800631128946289332828667026725521157286e-20	-1.873646691067561428139835469479179564392365953409603506337260480550704755768199732619204508049721737019471196194703010728753571544570286e-20
47	-8.71806873141897129616014790429672596310339011367957635866598402033147153256352890029139238822956490047474623223780546046508352038402056e-21	-1.895308712745396540003306417708339474197885479187591863959503408664676730995170387006556325967875591769039937380266495813519120727677556e-20
48	-1.3328456949969332654461694856076552945972428764841985964401541163678920479983715776354863314994635383054248627555670629922621661180218e-20	2.485270607628338694380733829829399322887655322464610310935310744671675178101348950036351497746922357276186539869738362054687054590551367e-20
49	2.40367035392444460556620241261346235204552219325355467752151232609163528059364675614876223101997170164506424556310545507020714629568819e-21	-5.58309115728213159775058900828930890782095880827589271580718921648515791725955518360063775513762230711841132636338605490057798798533609e-21
50	2.19675938495409415877054284241878933773068977065406529473676689559237782342740184942602726031214039328676695475911512321044467722415509e-21	-3.67766348492689512982914349069881595666225106752371613478911594474795946359451988923151892692213668687624757126490253566193740458501797e-21
51	-6.0232330675009287148084013200931483685465061009599433725459993154275599087064490427550749774591300914978115472903821194840116662993629e-22	3.60047501120620591066887744043358265484637453159066839105873611652205092593128157616451961353397241301637490526418152526604739760557914e-21
52	7.6151142659973433994037309461430588786675575529914542146562113223676481445892332173004513012782272386863693384866438576300475541980528e-22	-1.48256394567473560166056894329660591054433094999185361019369533078769318705850169318232170737935912719352492645721315110958096683241039e-21
53	7.498420777235392770092854692084496785993354166549541872260799135803429298199780093644722240586669407144221208277932254484765602096749e-23	-3.4834210625902581169092818867683746865710407177154121031877151164332577038670985502490163789153563557753419139037310845268163437828043e-22
54	-2.8298984728285537987140487382589585794237442935524137671086440789419967500174361948284786041398994137990369263857939368737246932549963e-22	6.7410682951866421602187376833524476003035441979614292114250769722160102369038811205499702794412688974155458987825940015064416412828524e-22
55	8.563719201928648238779304859775093812236440209897492105421828076556496526703975652658660668879644028606886694314723831068908320948223e-23	-3.0708906597193794169779591219268532066629638310766504281331961640768416006789884067459114126779055363441721746832529909278259761838729e-22
56	-1.544212171313203451473501096635177710588556958080387195675595512610449773508727492172194625765808535935583187134126265402218895300016e-23	3.09956245439706693625540969723366004274693111179605248215301375529515152350898850790658262547876335364834929432817109560960697797044e-24
57	-3.391017264037683258981555142981326486802477431656949517172093502117068886669812341890299524803677379210551458115672938707298827218703e-23	1.0432864944897773622199667852922843428439191749220038497096057953649984881553127692063659428315015603943882045940865127315271101135851e-22
58	2.819639205226461163475694912154880365347200441308795485891530198711552613195721390449877273823925368912627509778379901165504681401992e-23	-7.071613065777420103461318471901992049124457258289976097028904023858418746591341747343741058208664382913821563830097953308729653615975e-23
59	-4.35856093497185544401481743652230525467876297192919669143610133112984233218080899406486014140156045284131545757799024128917076567413e-24	1.292346987692014973923017096634442576702786415871595175215912947587302227064003996102120390044903438666897419671977557004734180689134e-23
60	-3.97176177676170529488096235381206399260379940969313510072794619679286646192472252805299254012408489821773143213306435458935009463434e-24	1.363962476941303533081572346626875397030760036714221805415712755304672654869898502855386351274047698595306686873209235198521984361121e-23
61	4.9361740609942097296026616636409667344316014389740803662839625406364828422562337316678269277691888078062254806441269737829797676546e-24	-1.410642161510550342980551486069587524525394782346202932852423132343359827548989229445002323984910102868643684754773725272589877356093e-23
62	-2.18556513044700339308586115038093695028194285290384998463144491225597276420343165600572451458785368210825948871568418074161651818383e-24	5.34690337048172416342422052594009089330538940575745921102976255526020572413751684513357500216464302777360113118342827048739474774532e-24
63	-2.8908413952097172324732933401051771625965113812651014411718346377713004302021875317609020555885364840492026897967267370266214672725e-25	1.00273847990095704528347420874407908476352568968329848551426916547641135529988630628914091961320041153427393258040851487997580792549e-24
64	8.3469908475180510954923650883819958643200027625633344185113783304594210778810151344848459528692764701026338663956094927355481180458e-25	-2.496179879652858541523852934582767411197825179891471187460917858892974931878565043328112192153556976229842927100312641066989548825e-24
65	-5.3913316564099826598388512309110265513104436312493413095883394655689528201524752814467563178728873642669317658110869986371743585083e-25	1.48345596827105633226201056497377021820273746858967945400016814400896925103252271562688480977185508386820303525448480879944665817041e-24
66	1.152843556746961940345259428594383340414776136067017906408168718275086094389741442795790345094868189797105144953455681344200516578e-25	-2.2876268556318100277545044307160529254978872577241792193543547312019589593284695871067352365917045824961424292150146646813734961839e-25
67	1.0761509705224579990419300877154057802506388261570939730179885659760704095353905454567284702531183094030730662278855781927134179407e-25	-3.4819110986429817547333841790979841647724937872496151250078155345015235984116151906352380953773109724111597909763193395503964767763e-25
68	-1.1603436583710817256652583966846939305579840953154328522463078364337618213672135827805649299242097999308767932262755378468012157149e-25	3.3947426622044033907555837326707224924034574746890154582239762661695801576964094927903728337951220138812887315663286599162677236762e-25
69	5.372906945670978358828291081740010036031524881961873834233798895795784444238052096731735308395280748053536001299545232587139673446e-26	-1.3437965915020690809263016529420349102907012240786597636223051393019372447820811712548664965144879796137135727108425719566302223178e-25
70	-1.68745250334899129260885504111992767845615310684008763410115558902256566102000018771615637708061197716458001875131940981278535727e-27	-1.906568773711470674310907027023668909907340885752661858489484637386016763397777164620221925705224223060447761059422550437008497093e-26
71	-1.91256613922473905095020980886488411041898262847445375197103594889039710050420640106047402622541044687541928292677671939171454398e-26	6.385346815453198301258449939078468831672202589155093697815752316410690058494642806651852103709479108325752944282789997021142440521e-26
72	1.709059880207046423395119121577082467750929933827565176251516768515785855792435705109742731315062352709331962605029739134045513663e-26	-4.241341325932759683763439956486349120144257176358428246761648602861917394252041735886724785919922002959783491840137484037540758512e-26
73	-6.75844244062601570046412271201453907821417373999637774802871333344029198993858037519820921843296084010384189784313118379858309398e-27	8.5061181669865257665650167710758700953458259651947878140451818351644688773128846913969432395740248569790336729199187422597126954e-27
74	-3.6549912471115321700053477127638576859733282302573209768302070510060847175984877771119402523085026059401666274991486735063596719e-27	1.125228963473535546022639022345830247695199546509998288337303050454767479869917952108630988974336565882787359189399594394593796981e-26
75	4.07211589092656742070845122916577502747188119692789346969830525685184788699228548875621721694199054858579842210907185522981768275e-27	-8.08228506836702528001381160382725487076571789632778221983887377349716973223806644918602855500981847055160300339920539349582535136e-27
