s	-0.69369786698520294733144729376745706749839103429679802673287747829557457296939507087900638046643155796330276710165213971966639117458020916026806971968044395	1.62596077551055365436869105038819084279475793137129140768396612943940103167825899374292403273900490599393099427366767348550800678863248069343601529400248722
7	6.9828730659824666224181239896960251526562541588422188848799356955958438993886375329535247731946563160952275808348263119705884855080900496828012715682e-9	-2.62959004400367755405248999512089533091363574334931786402786704941894603962471253393068097174603860865159842079253002192819668887669648673229923223633e-8
8	-3.14471507916629819311164451073554942638020983848934023913573759897046715560112686454203008930153244038870613464965754553820668663182289941022303802e-11	-6.2357524085261547456186057001985677622196483264240138398887794672188965900291956043562914962136867535895881855105619320349219103473892815205116779805e-9
9	-8.476938749543707670497546444242501202256405879144862744672522617763207705391297233486989568901890066221186252307641067734898963464302612596420646932e-10	-1.9380947663273675824861816063289106252944174435507414171549298227312967039763318639525776748441841454719287482713343324367704601915652315458637166409e-9
10	-8.668511866176006898945554660801635779152513873922075067773939905132746951549399430189090454959056858927329647529422613542321342245599023232135023454e-10	3.314910723441517503645355601413790063773644599821559676359770247780490911368909863369580507808657535549715743005357659623163623052644678136263024804e-10
11	-4.559923270648389738625692421246687244212179306477617083908134326186763816957852237720968307894245460116004834773493503083798571491839140955249519067e-10	4.3464483861980441598201459758563683416820702697179953255006257385235731653293361427294450386054205054688526100787562120414972021147439448004344652e-10
12	-1.471535834961613741570863561316959477505326384238859324036074176454269396902381457366009477193669433568988049273929233018307809532976023993784632994e-10	2.277145414853493878124643043227807768347640445410014113897446458746639348349468459005800287917135489827986572001462945379476761956245405576070267112e-10
13	-6.6096025377381892877358756692850381547716499918985547097969943636086335225907383313552773590224661840383608776531326113705408209783722259758915662e-12	7.25880592214187938282034805418967158538683400781744011613671812797879945129152501920858066839371004328490448398980424056215996338361351474671672441e-11
14	2.57599138903596383711191277460127601507171704251572362951840854724331029067080200071604655190851502347800426461340919701309772892026783958560267343e-11	6.0119833008140145645546967875502592526759141622681517036145735175326102735425229423723002086947523831519988266050856116974989028836920721970582945e-12
15	1.84145075727123620219503289700626336944370104832958746083821393485494407174133698081742508679367249715037761298649336513156266812904890055607684272e-11	-1.07894143503878951802717358764027224387361302593993309666968146958193681778187100314063627764875249505550653975591019709222495522491753750019036272e-11
16	7.0371061081109017456908464721829535933176157380870483555174752171402784296243844493842888490862426755196438178520757552837007225877168293949371352e-12	-7.5022456586663894989030000690972867770712031638871106988457421656603186312932216158367593692195056700867254285334778330587561173377733749289935063e-12
17	9.599964323192140058140995123128053778572078784244269583272480520740270111169249355427131558825802403766194001831729443152988748510256010117078858e-13	-2.14670427111070298265453125914457855166206383683852425339277745517985465825253788337061138228527686163270690359343473222698352430939584364367215e-12
18	-7.865517907341109285273264530321299454618363136424944718426909591196262312367507783566401422779273524716484286138868514826744246843556122077295077e-13	2.47494138143631367107930092674365863481929827544928706904976279316409434675342020752665108405189060872660620553535247567386172165928585995145268e-14
19	-7.013003717484720052453141968028045914993820177643726352900190165281477822979483148333722150708642178455627108861711318742554237796778534431134142e-13	3.04547292289589431712478877969710040757838638065589168373810366808416508645423788150730348575778651796113511884621624521236174147728726891913108e-13
20	-2.878404300435229594765685500492377385200453622396774075114989092325531506155927136300719008444718729228825447378078548718144740431371416129365787e-13	1.94715455677382194153817452747080393583716996853525602532253749961879374529772192756002741302175978244483000700514024577830333544651181878755516e-13
21	-4.24309506682362367267145761611854393480901597199284001344204326008785102650347158651336868486497993495528402709400952143719923276229714855897933e-14	7.91225098193841940263252249524992612092631409464791177179393087212861774212586363996323630834163281473908397847579698114437826072434272115770693e-14
22	2.99795594103116983299691566373483003138954113828641428933820508108986857783877282909483331458781452920162051527489068701385574172066418159058532e-14	3.9771534360904143413892123780103593418456284421149708184777670724989493819690520935281890526610834212547524714916827146782894772880348423432669e-15
23	2.78156473027914572973329450545577377481823162144537001867071705359751029974552332048450362135535017965928128184874623697594071151106310849152163e-14	-1.52976013797817714084807165586485798548925055773073421599673051507931572195340850828739929995687890558698338827267276125254963180250755241915448e-14
24	1.18283489247508565773912636209262599079714082342572893823234551281357137035721780764312744405038964118477231968090317332946140159624973603884588e-14	-7.7001639808053787008363405399283140374144734444985484850199304311258421681265966393118444234886707076300194761530957947052854310898678966264592e-15
25	1.7372432994286732122015884929813537982235870571464136908402731912645917252707621933949925236341548387422938710048159005420527817093291432375419e-15	-1.6399961958212704733747495202009952344499370555547697106365644277202528917456633180496257736349233562561633292888433950919619062661934459632276e-15
26	-1.3486660238104902874587952826386198428491159097538641119026985969884439877499660352736289791352764180858351767984157951130585490466899002325999e-15	-7.11774744474319205991280825812065327937787276438243456540055065764163542497969992361152377317931762524288239854053162444975471567314329993857e-17
27	-1.1714101729924570226076936393164931120697656096115991884216701445543874104473611449543010916144970590670525531115291696471852725864178511847346e-15	4.094895410238443289373057106573575889517593868091718863726667688100063565116611189598578667698105121168733213193367361012238398256429595010415e-16
28	-4.6906199504841883360483238827961227651166468507804676823597605476046344705833811636103060593248911832280238808720535861583399362413627482121e-16	3.52621633253601268301510460366248608705218526119960463779011675055427133371482794430798485607239134155482768267327920890898273396863927740377e-16
29	-6.76230077000460006019716645323095258724050218391199140623642888637179279420215663478646252080815676111689385691868510419023237391822455494104e-17	7.33939383962804354162861293031882075898305903114850763686055680275574144443023715033773739677716066264643311594319629202589525911266190851899e-17
30	5.73533923503559246090729755118717363488327424393748064714158614108552709409513841191142389200678392755510058477555988745284885148153686971308e-17	-2.36822191533881260279652594120390725409965902798413884161118648006008240825547123390179373472639174898029916257321291298941099289742976875518e-17
31	5.20591781103127957551043157678806476157328909830245716981513719012063035410171798434505528858466881079422449265209147051003306866432449086932e-17	-1.36282157010821591811601430804937426839219906571302867058598597718721869769344488667085132187994452428722844873607278351329230123663298925483e-17
32	1.98250591830618265632177354418146336504973451505695817565708615848480344460818627486462668114496746971766642126748550952914508805540517290231e-17	-1.00221540483440089671847396216493665423960393030759708404890404514035192113355046248530986064201506105336032721846291311967368442141732266209e-17
33	1.9386603512870586601740238801486650060632438924397711045817252506390138597186688827613898889481660117412850347213623109274514824804866647871e-18	-4.9273595085888137858848950589097768114233952683340763714789971149215072429567169191795639289897000617968280232768808593205588620857487420174e-18
34	-2.5736571984386561531333269115113344359479175673946308396409587527962697650534400108332973371219093531979777656799975013029748573845410453748e-18	1.2727683476815728602974554309291874650049500453080844700963265566470634559434411652116701450573374351882490900210396595840110451866263775739e-18
35	-2.2060807064642928470336806469185774908506464058486533450628325355000565981147807041739140082117330851199152343775997120181753516352404978367e-18	1.1569817053459430597455396550479766946142241377828001729344861168274709833103028945398733835429070070065960649970939158203318057428199906204e-18
36	-8.823422176028186193353822314149857368897138506086871409713837884190971607967281630020082734876311296912984574582517537919145786445387682853e-19	1.035354879473403804162842674651609247667319064224889494006620956607584276323500606937366192390697351607003734182631415855979509739077878577e-19
37	-5.33104500470418390457013924116049085501045611167908702220064751145265756074506462597963030203375765307992278618674606798527548608424062475e-20	1.68972523900629280516792365780227182432583717545096985600634192211481013123487894092743438714420175468900199278308820431048594294083990677e-19
38	1.307695694753702046500952822891619549020484367902222390370850106986675068366893366753101676777019924670995077247701395987513043103637667072e-19	2.56127225686199846821342042498640300734774733710846186885195459005654500660325197336836556669066536929599255530192564839733234767213159214e-20
39	9.09720351082568123803972691484994847711441904634193209805639700228159375530934071174194248538831906463730576143848321883003140517345794947e-20	-8.57184617836180641032583169455850469304883900296227654418532828305752868692946087911883180409519799332806061991954487476273220058548018993e-20
40	3.83851699283632956258912368319808728162854124608007582521863108124165420510515310044319170556417814090625410863689829144436380067830270974e-20	-9.0223648946948227684229743340310795511611855579821113472105487578219290781289635028691629506871774841076765796145736112375317195356778914e-21
41	2.5157137424877209562914145343406610525534940428098845204238158315423505166990121549023901142411816289795524453402464213911021457954628939e-21	6.0742054603421887723215237826127766262292024374378221693276792010259719349253040064691704942633230866457773349115070263383739085112319342e-21
42	-7.2345555956285626359581336081131429040924777594184215230013278363830806108962940151606472294271840007666901268082240392915534518460914181e-21	-5.6773134379387082583006842379612315360030359209403070998075208588063193073231611041389171164557746633320560200459770642832851353739919353e-21
43	-3.8783647543029615981527153769151599499516214603546329788600484244371483239042314392769103593647200197886969364761176415183570374558551323e-21	2.8354907257849237154438339117638482434744983488953669536977459841950846136349606195449177564142845445435558307473894250659988121298900292e-21
44	-1.4221519918664438555936068784592810582486961336670553268158079958311751823591883253208738410636079457322090867351237724931585753896605368e-21	2.1495860136639760337020725408967587899732524446141211505880861845096873280432388920309973439847646121853644783911017671550061235850860879e-21
45	-2.258377617447993398068171797209988495210740406815883643888605641504374946221244746494147335660402439192356040406237058673203238757618875e-22	-1.0458689158157137292183148122536737486931281123269394883112702612650199673977154086672961832617719958349434728679365190596682995552239709e-21
46	3.729742996099874371946838230294221946413403144318826484518017792742847201081815042261502919557150696861649991708658697726863280784002609e-22	1.512381451291932267752767243394958836766757808364089864246599174851720701139320070596341248555676631664212978930604743708257855269876511e-22
47	2.049368393116435726544770757487033680364413594087072259422227411864681051602512325049234755987491210859793203947187025623381948354527543e-22	1.392110249929452087268209667124521738105053514454931123419189222571505604024917765051654129650091362939482971383011389323532040852481478e-22
48	3.28386531569578679171864444160828109301094744383359650982614158355619997520557866014327547958602615447561618959490683817419537208822094e-23	-2.22731140871889029538444750926705231359543810169448659368579467168923547648988665111925962713224277216488491934877403756688789846004357e-22
49	1.44730428771174969103686925723852968046040701001708417683095057900178126890730052156056751085825434207002091330313719153623819890782856e-23	4.84667804411068403668497798734078506787008253167511987890320114815220276038424191978679569079169032972803887874894121976497899053487818e-23
50	-1.35366130724512236168117057206795208411039537730817519087649141756725184055226020496739183826351178236380996191482831488978657099704308e-23	3.18133150764925904231655231359134387075280370581715557962510262330748912036276407708536886760111429542956471568564766513861964427690337e-23
51	-1.37256291392083623978363537357903559069695262563283678241140261031243914450808700108602362794471431834154971705601009595498623186805877e-23	-3.01404438483768605937695172941954237678126289774989350366167591712699977505286760845112638419463264980458260921955922128037249471756293e-23
52	2.71553213325456414026801481755671108321612151115367829027846877154971947623161755106525254193202935674518618775231803056525617530009e-25	1.3348451817510225526949453285868366868540143593278085117512424650945580949374392838891601820405471383698999717081191229517534039109041e-23
53	-1.551357609455627045711030591038589389596098420811380576726530562957239544754575781973987014861510193788816730777378394653621320735327e-25	2.8660666099395857496927042975727676020779190548462176751497895604277604853023812081399359903453083201723788264406389686656232207302731e-24
54	-8.80989427866283135655683697314850987830351904586075517239037287293566573925062266373599836671420533325938458644420705093549679699347e-26	-5.8326013243108862297947897004020467876772120265854781444276551739866252561266138976606195901400813675809526812154963148149643448688731e-24
55	9.780752403678902526395744799415109491281284728687691837678134258164473072793517450931064940560561861835355157381799749674985162526334e-25	2.6485857778337831094650601343732471450082552565261864616043512009059850331132004569313577670846497877428449431012250104057600948505081e-24
56	-2.54349127858850495266449353848907112105559318662192366492979566495579949160124845497271557543808572798995043010301179059653586754162e-26	-7.05572996263367194353996471462087633646024720952595609978470740563648268313193893455778084223836924023901939008137012832977227078827e-26
57	-1.086038964737957341666012524965636386084211229091280462066305504722709082133825201942306688037969595571412918400214035977315633006102e-25	-8.923975872297315828063575735693050227409264735612119437984732055909750416562373753520215742166948543091393700758315460230858648696738e-25
58	7.86432210864292990572870504357124187868607407129492205471168639233875897966459845799150160734787129351183203494900155539195951451752e-26	6.166212711838860405474159636871762425966622256725638487097876032378004576824868502035515177880944565572160336152700752062812669156887e-25
59	-6.10926320519414470031867211759827088291803752144005210435300117021131255902773081050358793482030465691871740182140282652946072174817e-26	-1.148731577487398536527782791089892389654545379225540908545587491091768205722342393771571057087020390921888019277803140551751978180595e-25
60	-1.13687852367000407769647038983809116299091967606936672752480952583404794723541392676177530891707476092393083946708648199183542743212e-26	-1.153267509592235878009272582507415844948224076172361121555321216745397515143536666126270459420761499837763027514145564493112096151294e-25
61	1.97655318006453707688842084395091762147602221237094623743726778659316344077448705837589785012714027652874613235720398859601234656537e-26	1.217022797242537407313150083847076523335436122357134845382063548924731014962072796412038171025914482572635664183047420767901372703733e-25
62	-9.8130146680643954357511619542377529636076429921366886441858859783691028502841483367866530555552370845064513965912417983738619044913e-27	-4.66354467768580924155282321746573546631554596002020853603891225252381797569756610718247843485427022423289195694440962618656643300554e-26
63	2.5590139234167293909417375575735877391578308996854873960116117901333806231349516703608561794444938707238626856641774861150091057098e-27	-8.3382195371818169824999223638346062711411963211715149404906706655274084146775789552600232750335264512772095374720721904237986756732e-27
64	2.867258509770494153886100480347965553030641103937851523380687809399644481671670041210125572385314293469363368789340521795793039992e-27	2.11838467827669762259006242860910313953516436968241923592453627333880689477588144022894232882368837570576539082710358151940814243598e-26
65	-2.7170659690047588424872980833772951378695308444836540915884831819294587225994883270214586553258683858922768999061558222250543898687e-27	-1.26437692418935490611269537894892567901637826483212662039691358607110022271798338852701803138026734181269002427581926836998598476097e-26
66	9.898872083736118037060375140330364030733033283942046765860663508645542942215644247650599430871618237014495054305471937304017850003e-28	2.0837932138518334017925501306934260758600197632364577486016070282493666994743357146185502949566050364561710910948073074934855197785e-27
67	1.867638302848166182875351049909270357033147822018070710174189516066835569967186197050012463580576381592706506463198546485645025723e-28	2.7931179842101064970685232974196134126559574376486462297996172415601746196863370693104132513097344377588885313612690593022985688182e-27
68	-6.115005282593670584620516986458096032959965660897042572698188623538164613185774472787939567397411103775612100647285978111318386564e-28	-2.8229640900286772887356181223197446744648737745487904266392501546471013863749730671287554034565225238609159502650441096256846751314e-27
69	3.59867502953622338163539616340934366739472666454077428354853365403252191008584927998805687761083605927465128285145397048243965639e-28	1.215618082919903803825389462581173673548488211557891450897122849799718124378827477177408513428363470845511961079067362789006719755e-27
70	1.0264215709622656243553333025419639981788273843339075538159493361132927421033104431011341975307050622705763115852910987556949412e-30	6.23272279778384563917992103732751528795990806088770226504229181313201040292171388895808877880042856801815571461478402486861673275e-29
71	-1.409530024791022807959914777398403563721378817832215108547449397739508295585589223194285722644946937426457000447327525857484373912e-28	-5.172824886126285600301470854827318352573239033909449755049694607300812101089272826545864758447881738061407133678287058022035057143e-28
72	8.20651020474018458107219991433780119012367712306535940941547252745052181811927068936419649737852349593622324068369051877039871311e-29	4.009478635944287873822595713321896224620353788346735648047506073466500144236489136508026006525558711782361541132619710958740300484e-28
73	1.21477111053493273836338160931176612975039271684014851311992808979080671878716174266429781302117664413693905491168638280153856262e-29	-1.091580408987547974345102819955876100202356404988293837607536712219723342247560400489655536710324373798550637268259561860125436889e-28
74	-2.36606719907944400118112440870794232212967191717552585178573635600280995118991217975514325765736311817563599054793237940146893297e-29	-1.000153755471054453333905299868128014616164124700497618022349993771891645482427511459256474482195022829127895434689045311586487592e-28
75	1.7958128020754665130997872204039425877540051801934284738766408782670320546796711024524052092384523533117266166238397010522962717e-30	8.13663360080901706609997834913909539175074282936972325160057731518080262135045306563052721894658502216526208667218084911967749328e-29
