s	-0.211645141118304905770676210622363557253413123467228460628602596565391397963038488247368811859551307874840529041329335038006120516347041404739121517612213502	0.73919843270784562821952979177067710932152000196732623048499345415299718617488697480289181417385689648717136792121113651453968626599363677285085554602409672
N	75

#1:i	 #2:Real(Cheb_phi_QNM)	 #3:Imag(Cheb_phi_QNM)
0	1.4409982184874187033991686401545473793795153109930390526283016765064009396671482487569798112629465738896215145216986306768331561061030958609701377065612926	1.8230679034516742299936819402545699357444947677440056083421720019302729499434897203058054000881413646951515258641983651210795875384696440356719771653055801
1	0.2186341194838923851832776780729283749355957284914445252393251277583911099092219838031973660544295016184129523753063260986960860122646062947799523718008386	-0.6199683905843909277626949589438721667835593392266884469710791021696020163400272375710816934123197553182767011833713670501467441441935071014767620416262129
2	0.0382987160853968322486233937586485471547002068694592695181460784028931581851394984087565654035138620241004559351972804503283510245874419468995035948366644	-0.230358391142546753315049397261961441694073766135590950218987343185095702143407695297077861664589965446562129936533158379163290400708677015619093609834165
3	-0.0023947650582189932724416622923783731459524259684786986503126593784712063668820931641567621437397677106003560422546274261988119584123505909986445430208815	-0.0313938714121199175295761922684406605514860885245093244883573912799361224403032568678974106802659193218118808273497468715009708384731990720287685081826468
4	0.0153570073205767447154542702992703782059348566633686851888818315680992780195723636422193449246917179260197103308695303872522197351030241227750861232163604	0.0105865617828432589601532484533099514087883902408720577779234255584753355902987592946309441689960816420834587941896589878400366516905838299723879070947341
5	0.0256125414026571915939160591296718991324875102806320029782676527749019045639319124535084742700287782277627556194359354064047459683647421028123144789721115	-0.0096627151188161218887077552231635596869743602020359151231476315040922257961160340203118985610791049332973296937378500130454834469553681186316840407575187
6	0.0085316908715122826278626360444061097930553985791725236106763175692902790157400690125347576848253433185568654560842312292286667867235549459420267906722561	-0.0265015540957019071124459108127482087224728018650066604497539330274441458279797869204717932471858921070441747181815192459866124806297544543213424136637764
