s	-0.251155599754418525251941397189472317192584387898858345477250305496160565379515669549481008310221223088277582735623892591262433057562686181349054536624590124	-0.43314297044900777891068773981627527372138626663349903945977787551041269205526525922450944910292821062363203735025805165495308195491124790471563126243104186
N	75

#1:i	 #2:Real(Cheb_phi_QNM)	 #3:Imag(Cheb_phi_QNM)
0	19.940889934652016976139358414226065132815000067096555744073116715430781963795138126802063420098211575339248110253295481236215497344836828070769165792064451	-13.533699659303684915018107615719234428386034753370115414629345872693726122585789105387901865206191465853646268249561710765776254145426235182872947784942752
1	-7.472697382761487908781814185939681292131889740990833074659172458773577020904303961793604823214008403135521260572156076388982002611289204887286911915959521	9.340202321543413371856487456880779729116575859956918757845059937546451861940893556757540653703717840642680973579156278876695341760828355467583155870067001
2	-3.359730126783524821375018935386903558761875069621886710998273971191098789400258318933930949741890370524553234024534624716095362154503926823965976674176931	-0.70667631738078564919771131424138828971687067527894589819773023480039183654070776012450382263542876536428784054020447218656037715601624745734309426787448
3	0.624330362072159788578377271438384619040018629356504018401678280192667336969480934818412164518801559589052365778741005991781070965572548901083331078528991	-2.345906810558718762777631675723056253726933088973776478931705339239113006934930199362017445480054098808653386811608768221387699425966739153504637866412383
4	1.381801633583230065755372266589285806290656641950790626634586580189009750872585998789639611344547803757217521467189629677607125491269944536364109617331909	-0.330425259685932601456041224453467338367953185410310716632514511679665866192728516893130553096950627218137797891949582592849605858436349493773255740323695
5	0.32042730330120002609613285080765718230620301935427917473741230771595729069087719929958813792355581369294785790059659259669575864764101020796514919067547	0.7248043556425668716976457835635501568479334204775937854369311887135527749282033221442329849833607004085049985575770630930797193894111148211453415257011
6	-0.353196301846213947997822884879719803928063107896362085379838368966139957846697853429643491735845411574148818150182885105492831428642908332861481749999329	0.320657816169612198093895649449307809600766270216478155361743649688538098078377168002256950904209312863667576193793645433453579688912765585430366752642128
