s	-0.48018553877026337899529046984811027504444528684354602777935350905141150661347593609324968698317890312937802618361632787304758151013365272442474040167135795	-1.18411031663162396133291981905368307723690633268444348427942770274423386799240966878604072459187949355656537662680762310658818079493495663727959320456023204
N	75

#1:i	 #2:Real(Cheb_phi_QNM)	 #3:Imag(Cheb_phi_QNM)
0	0.2536290770338965500590151238931592340442724459453149338438357514858485728184303476067483424813454925709145061700487065330792656285334631273784415622838118	-0.04730431720495956420698535495652516532467750666055285386697037525765337813752008314567455736207944352122493049091233885422974839081376854722987658335802703
1	0.22308655526395599966433067617233571700246725692681035085957979104369112770655323913761814742293822011286787016691180248239965694322313295523754077015949553	-0.13177682530141652001297407770401506067012957120010002147403766139249850712072444923877803141846140051686834939382463934653804516096319328496146560923424517
2	0.21232226806987281087723292828460348595380754970036036862249474385447505717759353601753235401060646811944926488524075058925980231099945129716524812069095664	-0.0838825141996048037007918854890127142208404979248457735060360054917822958518039575953867009060160256943126749114377454129861093815630671443711229647933763
3	0.19135562454016893933513708584625203319857147594982804610972579806826200750325585447678212372958278351701770584814301524068202885242381055644071317463497208	-0.02885171604811061648093618379642411524185161581181831933715808949092889458916858226337709180782458922635467334530052875412826591648388264508668189538232039
4	0.15737124814689735252820003992147938731862562863808054942135739997920572452221119046755316828078044097614488120354288886699620702140898548813826423756436971	0.02306706657537081804519383131983678854721554753641607441052753577959716322372627817925036735880181170285943936354687025495767998648129439421266157781868186
5	0.11050192900066088124533399852041276859120432979323605210385989399134468655692346216390655809872544372158119081095918653291337068768681031780097629961954392	0.06236369432948355810855003107232091814757367409413631515199987659587981764842290208342221989639558986053166387724789410094127093763878377999676338921108622
6	0.05662538020398872132650929628032680894025121556062523357706122043538939982906292119087956561784570761338920814745901915076721141713643703266454438655414731	0.08079061474792785977771224777933784986701339714212480094737792629999453177650672102878729732254502423805819540275370368043149534929440145688340472110322669
