s	-1.00218690053321347967793305036787822496011235178783272456690641980330220905452950136853852559606158771757263600340655277265496120642403503322087260539618810	-2.30801453755513840469601380837764269046105385858921731762251709212649624189827871257556337658414974166429061877145324915935046481436404647943836392491043802
N	75

#1:i	 #2:Real(Cheb_phi_QNM)	 #3:Imag(Cheb_phi_QNM)
0	0.14343096615946584432115813006584588304016811566766462923173089173473276667366250807782496105211949542304684454429871565881416159738563835077794738550184125	-0.08797404747146172262065476606915804891970806940864474204695333230233442935626386464688292001820447153065787530055144294731138763211931146026544446249860507
1	0.14354706978955648810201140907621254291679021764932471549615805911453059304001765254679848107883407958771899461233611584231627226128749484986412084005929542	-0.08430627925382010828196400985487934607853858840708859258290845915034794775679043788105717560509533395189699991419139487946442879581668979723889752268207954
2	0.14370058734216672387200901706957918922225762959648787455784758848545610160766477429627810652171540779536051286781547505163323073532291240135795843677854767	-0.07351942117405004525276287814263100668331293575380016624829026728262147317880531297217031040220812772150465099996461185578613244449355419767983863302757268
3	0.14264388761930026964645916075118862459836453383307699983399158250376511975784985057890366316867879728769144571629458837847684748471235230818150026314034616	-0.05633370294156960474683969712540341427115499111348108521887722334854273983192949936306339469650261370162510548048271852958161190935546070197920291021844659
4	0.13872858888512156657553135738385267034122864666639451242348100594836022581642929340216642513518316614302052691568281072843302564216808598810264810532433024	-0.034045045551805148241683358511377158225934658304819797060832801701254375085619854699252916873215151063191832647432665388136776040469129364952022694662826323
5	0.13021859374700564195091560439678575703993707364213125712452819886591808912910580814543795971193248801264445176350432719931125460709306397270685945596796357	-0.008660461028098091084577249236376576329736083094238144625819665564951893781190452579755471294224069222501632654307902294615355903390265410679740110059891693
6	0.11579359961598251623103160147481053646131673098346280121001147174751892468093504601069666754737353043574297411714303419233117316950476758477113945938726027	0.0170987108245610004972766295701739815037341841739786110677394875724421957531295472271418112696949050913316562922493730533555369380120803046212546448996811
