s	-0.36968030326643350118119202668871191503395483721291203541587415549202269846543426990900872577479387940569433168204117768143523711030994782366611278482145766	0.97158435830821766737217844802582117398220649536885648710443500887321779880674742063259649829484009851187214559058970009532711920626263415450536601406049576
N	75

#1:i	 #2:Real(Cheb_phi_QNM)	 #3:Imag(Cheb_phi_QNM)
0	0.60990443760883554518302980590340260200324273778864962873726258983958218676642001191096493576598460293773889715211723749745417764300973945505705362710764053	0.02487693733133713748496184696648748506891183676931644615081101210143709057775289912272939575995744805525720102925356566281111796761854127204850222201732785
1	0.16171978065165058071139946587060774679446046438280068598512835809397844996122544049403643030845008276484705139182528640092600917601881926406561948491138376	0.13732813885353704330156393735615501700533489138064178638017414614538514084401894482423164597043220205959762257801821679297029560240752728712682340426627961
2	0.19646313402750604538896173254526918616819882193176695466749084384842916985300033517166445851030697683510655118647884060474780331040005811628808107159630196	0.08059348420416423632631517786119559734594835887698181623291852633167293681212117349339203961595632275995612795191440886303763522878964331212243941047961491
3	0.18722428168048538368779591024234569361767514752971171298621772060136469665697194529246425116823472105230176709390703258365704574134001186952719094713096426	0.01002144118931828794846374916659752552999819751607508826402960664006931883051232802738464992106623998877220652464797074318735126669284344903182759998133105
4	0.14058122796381075919753281307065166494312064973615013311935583231783075091484375316568378796554587000942061394806857505790074940134306893460087565582737928	-0.04993954603500574324001829216637504373443211359899936796250527847711161591300438709076819961043337279939917892314948916292931302050552971290347823350484755
5	0.07529219252947334808031357707636360219184492195199612839882696248410303958649580211676260798774825598522983581122231882609823222449065054984165904423970431	-0.08226693067704874961284481124609976228726034591277321122318249396816835966405813449990972393329283109092054890184293528077631917953487257457368263420434323
6	0.01292597260345940367151002456974306608180299568646917267879059189510886438556727707263138923239297540509381997633012449400839927542721962097340102631091429	-0.08020042242948243317804458867525865037603859037928804944761767416657088712318390290909323431745734448163311388540295722626660195193617277393571812762951034
