s	-0.48018553877026337899529046984811027504444528684354602777935350905141150661347593609324968698317890312937802618361632787304758151013365272442474040167135795	-1.18411031663162396133291981905368307723690633268444348427942770274423386799240966878604072459187949355656537662680762310658818079493495663727959320456023204
7	7.3852334874452960898833468687210972075637017199110820060221124890623638248773531436980934786361418221017448768772469054806316224427868425850452596116e-8	-5.60993023785392039970509440044085241465166019183120411151930889803855736283520976807527729047868874900142474622109496699058352558283287834266774236907e-7
8	1.16431150432922915349725618281764290660577900776121744092421475819287191567892380977198297812359557138489333596716104082699326782360039059055169620196e-7	-9.811384438415237377302067406218145475365658323247523089084053477358641638972705512387356669291304051770422260126240293278498621231596609548016388036e-8
9	3.5561572759803366580065641061102958450925924372021218074485453887801297155615087463861984479602591756264822457166473993585555583286150138637833718188e-8	-2.7913621729874468894898097408820491733950542276269355845267851668568169433932013304818716320412783035622216236853429470729036446676856714877520510926e-8
10	6.854511282694426257690194264037365378827132555828008893211935638805083619476038111539107194690358686588734647755187102844014979562490583657797921923e-9	1.27946430419153274774907902698290386940270282814355387672538343665966601578118942514481136495125266301458658299224581174705154831935375706766593185e-8
11	-2.16884172444470559402671972200564157643234041433879458655941451313367986173816549866103474102026656593960929406466034086262551022398448886946523786e-10	1.0891567406067389338511535921802652632605918994245545475398154010481017569150762956210590858252288721754760194921341518533382800006831264561088634988e-8
12	-1.046909224981355665634723916291875269914413922017190496157751498128563209684563064118623394966448813869590288189291341806113971357567175588901574389e-9	4.866699031215340336041785291514261350489314117784077436349021024465061631274761503716011022912548698452923189219707627172576015456395060484243133083e-9
13	-7.46919852846470475693029796581992107975872408279937745801126191717075236197382598043859860824352618868081110009561840188736675237653782724154394399e-10	1.110104743687781125938464867559968952246142887725301183766568520014886566387490078121132465390813304867882505782284864438679837678674352520818789781e-9
14	-3.08688282814344274573945434700078769556304343395506057991516178046609576729983148137929982819145967223992753165871916040992044581652983810044282024e-10	-2.08697993536190514476878994539690946949961294898374436777705672330551465102240096784348431713021752935342403714402975241633848504883413353718950712e-10
15	-3.0413206889610640838440405157948518417972085198202955599660626176245784203948000779024043264494325947462527690858328903216891938811645655851816309e-11	-3.67478263947145005479913806792374209784396682885414797358470907135945924789228850248307318453045531003120737741547457578056548694083489321254734391e-10
16	3.2892039210737731993357967402290398183175987981864927555659627196364070370871182276089989307924158045893579403062141477770760826331648502539014151e-11	-1.86567223214768017723310946210281451453006803458067570449759034265565127237341338782111297409752797754539064257535857993874940316743805290040692243e-10
17	1.6333062435846212911438759792448707755608884405060107454070740238432167738788397576973116844956973500600820834366475532371972759465173510772377387e-11	-3.8107441588242895743981634261314615572509414388140297141939290045965018580292960491542701405017337015209389174135893188354344167502004474487747347e-11
18	4.725566752753439837010485250693618438799835852824551623375034946003511887748482009644434965107335090812776430482783348674953504553326743210062729e-12	1.1897350095156404078376418104795391976691146350360217912659190593529381453080665011973470788388244278746072450848488443483669080257599700971609172e-11
19	2.017017048666175080065746776724833844933871593086197774461273615637305828146085643109365411486187149768075253245153233401168018384227373446468874e-12	1.3320165849310084098717951457405605943804544894914340377337478696874261133821474556317107077894305245718652282928137957058043354840348556739513438e-11
20	1.23986789979691835614242253488164694795307300250174266542285098562361908278744871089871531751135882005322538490259335037826107976036872724758834e-13	6.237570697494709663316003864609729522622293364886441451221355526781164231938441042527204943334137194735935363358831943685384516435455650196059396e-12
21	-6.5443712970386351211841867687262883629832027823588627828584641819819657521214758497377825331228426573558819167797814574568632283801240109101543e-13	1.537850773303863725303690319283759703910781187083767767594179358476190895336860247751718958193666029111575011668147212063498534396723096238356507e-12
22	-2.9862877578638485221129394113463800621338401755043896106595784675051639393346126642460833192882334156682402422981660478106282715863342999412904e-13	-3.99573579996200050291065403414077330260304176363123652002373257248880778534468265635740416560866740291523222682247834242070561821235993280282777e-13
23	-1.4993317761643240938943754189608640111280419172834964496297507545937486923585471619468257843672028242627345083531756041065136324710080990223816e-14	-6.01597884569434750308540135776659091439217649090710558217796794323233057023347908721230919426468308270294399506828032007759760958297245219933525e-13
24	1.12282432356983201347845951401683671463317050426720116265923403882170426813276786136591631733485475939388321443336699064768660156317306230206e-15	-2.60064941221069588888767732950585911647264674965622497390651962445621956448121582802181739753573692355483812180966809823611539057708470908709565e-13
25	2.35358193922530820612050689885947572079895436994187129813829633284936515175033245175743272215295792827639410783944439173107782399551632455736e-15	-3.9613965671199137836871823934145405199450686398295107472475322422890997045396641563178758156500851616352104541639877240886829179488534683597563e-14
26	1.2435808523730957216721852904665645576128869101741863700346795133643271044617135034145560767734355970229566031107890575893407061180303836789427e-14	1.92009817255689438050767289526830202473720488629847309577480472976825419873555123779308086130330172116067965759026142073438911033565357173851e-14
27	4.707888096012651639368290287524953757390112001382656092238491445883214245805350552401831589955227950134882918915669881373644076461225073412084e-15	2.2090139880200255953054156205717033602526804637109912178596920122643169494472483532264333485005065809301652790746511461764398089822232497856067e-14
28	-1.110796522819657828541830072940104510658021290229151053204786783101020580109496827356383005221650864231501429761442342104431364387391627406386e-15	1.1365018495177337608495024701198530715537261525686018488228896541457448206270814604544328914968425262440525972483751794226541962884011892507764e-14
29	-3.68779333955592784122208082981697050284892822661875430281420074497268011409260155078889358277684791198880996795877442839162710079756479253177e-16	1.71278526001572091737327113326434051857225724099769060474200037748151249854214673700294082189454813485818124121864945248651730182796578451614e-15
30	-5.9880117446334984756255708977427706931833255877087889797583757106961736153548528236881851654243386634106887061578802156148927288192511719663e-17	-1.25173746525952205523313950223049415906611012901712414849910054161084270297893148226778204596110215871672335104625737811230268668592935022654e-15
31	-2.81902727759710532241198599944596140491345974096444774524789742091130381691603961772930418574199090124969927752839258697202922254988680552286e-16	-9.11618742487055156520674683656455869026622297601278169872490623689060446037230965595977879652934488566167744914603230054560134707790572468883e-16
32	-3.8541232593901754066319060632548485452512632119834159505755417804829247555887270635601580295828148186717872421378390826521331206493894277713e-17	-4.11034069138713126713365767162181823411484673881570895587061744011203040807685694303639841742361852171338540473000453338762892896300317728077e-16
33	6.1473777187914926644965316512638288641219551937056677362386354998368278831978706843129663207359380411308982165271223284936337459703423866041e-17	-9.3630126257387311215570106550507988352237611897489276104013954093591016250190583976092275016364685898262495119519940009145422940766636928995e-17
34	8.4626851314024085959335654311934047481701287291068962588117075751846413003291769067044764116477376778833323049211439027060444733811555374e-19	6.0260715374882337063702587366354371524802590863893335943755847431653125195796806791878406776090026628645218092191511444271697133940399046735e-17
35	7.81078127607454248962089955101233572541782496100935723968068379045665533283110053409143708787986420752240131695616142000292126471453760834e-19	4.8390587028123266020038665177563303636858935952429041494877774738281649530763049918126752881299513701604882727063145455840112768580833320388e-17
36	7.512326839708094848480289387792961592161856786349394751020993822149124440841406314565559723244394403514208247550436364053258655116872797502e-18	1.2810354273077388673624919948566680166638210743712582926456508127633694130992587985919851023951946806166480783790390312478717532133521621508e-17
37	-2.102725225405849435909497220717179821203568029574398178079887377781838724316581400052975725530121392185436362062726285512697124055422959406e-18	3.120730423367447004541870617509340641888450786437027428718866761018642956296315441083145237808630741351059697340905226000670074902724285432e-18
38	-1.734908671578974856180546679510008934216367240106419646261497208033073514315015296570930805292654601260238170906366198149228898542739447499e-18	-1.556257816368510226032217848378535362905557284120262027529338083593027937245539255801103529036699106203825928701593489540417750782460114734e-18
39	6.35253529878044296362064252615037240993085226427217455046224053666390361017224541478693342312280349968373460346957257838256558227990910247e-19	-2.658728915035171706390951166789103344371990506636161174576535907597017553831486252788653845921882867401285303922564530307588317785874277711e-18
40	-2.19544819785910125291466760412776358405294544581701911306706499045939885188532601115707206711375621339541909987870314194862935631087847886e-19	-6.23408937782768235680693501567227546367167628800168789142706425318751171215495694183750258411415323790625290080955731386694347301188480641e-19
41	-1.51167279905924451400727181588331367917125438372830255160339287580456143433799271811524533562844408598583107946958384820460793242049917406e-19	7.7911910231055933556630379883475496734018337837823196523661162931631174782503383613493483336124734182971803306074106168891152630982564366e-20
42	1.70253075922583913925390147358035981414216958876251773116566263546702064022084379702715530639191611848073936670543640380518059736021176754e-19	9.383202240631394798621027969259836413589829905576620909471062997436820686043056465745596517948197313465279993404372393564323090240353813e-21
43	-1.0538821341706527046812075520933549261529996140384965958077741395452589707550822512154616415258536027123351245810812120337790326528386768e-20	1.03035795272302296783607375362647538239798941151024972107391622160793892005352015944332764692003046559299407313124159060505440109888664686e-19
44	-2.514326476018863015343796370431108577779115835455999044824488921894411567182656137544098773347635173583038976719393089843952190889176715e-20	5.2819378704264829626035327013378401982528367807429192964251514428137272502135631939303031563720983591845790284891681086139622264431488369e-20
45	2.1344651374829139441937523364820970874681334519074759230848903999968416621038977864241648852208817152599579846209074308076006700352860561e-20	-1.525110330445014531916540781280126154132496021438527543622617974484208096314386867469121370285601994328248286674221938235798130878128612e-20
46	-5.966309766215837149158510528689858545883808258898961280274667697895890169050650837815667537058821226922766847476112673666369645829101354e-21	-2.375830441964157828668746806594817575138431287014734634729498022249880298304631000855796893457933237870442994624700619245253299973851475e-21
47	-4.693771746595139455830417995106807521248877407313138676741899538544780216002929279546985087270561250725208025269874772298159155350760437e-21	-7.06203652676452388145317526536665043047166320402366990476846196464261155955415364857991631828073557665447907760067680230298793890475951e-22
48	3.675486615664754922378897780093272533466191618698397567685984741401425524055974679474861806938966669553346648517634751517330259204618402e-21	-4.140217831291878628682769604524533051781800343077779426336011576039230056205051557908724684881920904840318999057739510650328824064205715e-21
49	-9.75644460148075481538526589571143855369594311650717668317245806632555729067722486506777739835622527454339037513134911451085148401329194e-22	7.13747206203186611724391839230526251905606374721722922933931796212700465565906462854365511893017406166735434496884099469401988953150907e-22
50	-4.7569415851852443957410022955835406657640698749810701021595714723486258191411580148679076094626192880329924793563100448344282370515143e-22	6.89219991143835640613475353380860230990345495778635239238888563726454873811574783004108766574651775623435228520220256014081377177225402e-22
51	6.80488170967662694091419793923796452075964263165124004112669802438943216999502379964797263311000706408767558880245307190094645317991555e-22	-3.13439834999802041923812581642533186927197805800476907191251745139825838992038441987964642002528034648700720282901050865297404786492595e-22
52	-2.34828417512070109893489374743256337658018579394974352332083227465889335177936302369909496720767236623546477397191398206296654937473969e-22	2.29193883990259838538256887792763137123160255552202729426123452039824824132475052830182069773328881096322857981087891612261577456491512e-22
53	-5.5584633102708287349925024606552155775870413470285427495233473044498723028981531406742675057208025805464909532741535150224230820543857e-23	4.1482154309652442308911413824063066556909301087402230954925478034240483827101375698960215407414427545239204055757506850782406595135517e-23
54	1.07263998464328675266004402085343865337046050007452577244867367248722490071132890830790495626124395511116493906509691383844946583530171e-22	-9.5731008397938770544945792025066103033688534656582527679397409664304955344399305038674615356341877212252597240272060169130982590203562e-23
55	-5.6144963461999758464596041819946606234557781189015242550987155501733944909162964099347950136673787494558657833332331914520242762543489e-23	3.2426463932372399276951687586401600246768292335422623274460285581393353888569914870846445170241525180462798268902777135480911133974507e-23
56	4.4996608655765667834988773854728563837616200320914220802847230179896274376284332190821796599455244246195756784095299819167414688014e-25	-2.176474936242044861074850042355814587242972038376737245830098268336466913391537032753062070475279220244185938505035565174805105629177e-24
57	1.7448801361917829684876565427170274575187889701526070026003524471610566481990717589853447580527640251523162976986436525146202572715052e-23	-1.2978470731458286099586432417344199373168220137291159672067526508595175130158646936130652813090550710655126821566870966521080942194725e-23
58	-1.1764694197264104468745654591348683946463922853118105325546144908137127278865626563323331090272391570496557482128935035938220695014825e-23	9.43782038263142185204415154704293795665586771932335951283167157193668174440537486563167319723470948111875714301701260154525168674026e-24
59	2.491277433595087808657881565971658424549090808100802855492622907866150872055972702815713348517257958880923975078940302994098169977984e-24	-1.339691864242979741538461945442211726149421359085150834795876854119102328149966301398692238730048096098116913379940294584993774060717e-24
60	2.266503398609553862822499758967921008755812459289803905491831639711262104295762060566719100274089133620037488356524994424836011843531e-24	-1.650437368538344303457640970746982793683427609550086895862618421938501777728916749242860579693052858605198226449131745236877680445332e-24
61	-2.388303012894456371691088459111425005452957472496179445569792431164984604219624931776600213501311339643131781586528554513258362613237e-24	1.764525706379647771621517608012660842957512507229591808704017975318502589489762727137154230102205278847349939813285316979205376881883e-24
62	9.16200216026950222575546542464844743911132705658579005356120089047421448584997344514563065047538826843811980242521866443353512037155e-25	-6.94501234683360583774598676389268758334185609440779482752732278846452529007306927248626391838182239851339209526557262219023361139029e-25
63	1.42968368303717431459618559121502725228507484101378710069958984168648488656002252390533367368440418010322221560543822377250386256311e-25	-1.39976784663429890246171080701262791049701748673632752452054178445555412596264508582157830363971904786311091271156157473010399543895e-25
64	-4.18711176944405403586425923662798468880502056947572793365360426082776142084415901266296674897108915185735017935057298081668595087052e-25	3.08553832145971140059083375355407548671725812622012970910737789430099447632184226206722979639245556704832718762138525779361951049128e-25
65	2.55109135342448958551251597385500546017478118394495937605389217686139402391759429074052190602680013048789772147303723508277293389067e-25	-1.8350557097662992646430971345174955038610619635547882187187185505322043610709195971034236715139240207156243501796906146664429288962e-25
66	-4.2788171259424167920890740378045731400396184733731501707542640712824579029038432815706457158742155027597176053448082492612211441714e-26	3.0306677295349579898943898863408803343524804241837428831329072311314637749472950235843263751792362960292511031631054590748600158513e-26
67	-5.6847104931587737002340907913104882578765174112968433240979359550968622822124852686835301835922659140196329718811384488677396375456e-26	4.2120185739489965782752254437502546667965997982620759067800342960022680266325090915472667300932076633192719411988954316390664524793e-26
68	5.8252137184662382632692216956939467349724388605156034420664984456675480865603010166975186190630442249445170067919256918225097488897e-26	-4.1008747519805707844189954703682494961785167936951566848186137901498408919377898491170675757884423273984611282046959458297539010765e-26
69	-2.3896232953719141739147974277157482592574633414971010205687879691133380064447138807310794081018108714965796517727193480249513660435e-26	1.727746596700322569547896213423065895574691671868684810601836102215040212107356570148291581508788753012037904422736765686462797924e-26
70	-2.965401173276728571136222386830281598171764511485597330886811792228068205209597816663056131004764592626729954905572873734773061421e-27	8.79541458195148795777074062993218758763079268062667417451406092698549914782528460052137783326597549115449655581022178284287869347e-28
71	1.1122687010566072551756206365084380803402924950422357319612446088923366616794151275960086134250368427387293494224376274308357210292e-26	-7.226877832272747947899175012729424449977359770496971416906145544682662936060527088669259025705642359453462959667547966833488314362e-27
72	-7.3980325252153836167238208558577138745283001314622001311985593180110983538384814603011881978264842481168605418149200577031194561e-27	5.734382342727033856784992774819831108899027446066732475240642577795507272678481925833967286025613746851903835583888479518342780347e-27
73	1.324375294923198833626143054041173734353091640853570840333244501167243029827146914331609627642433444331550172083231404911759621656e-27	-1.871568896130798679448369269199676995049086472347740318337163601542909464092532587997145890502487349630510854600637021092518858175e-27
74	1.976870372490571981236027047430828367956163191246093861288779834232618134118460352765138253024584259856886881190127928119434760436e-27	-1.367847833206913672140105365779117275092631944531610931802900281880030043045492579253003437346603579258149644280297293508690680255e-27
75	-1.323513349317745334918001852794661160689622795828104476535396726496338236996729026800106744281657206034151740994479587388737922445e-27	1.295136789122766088448417096441496504143348913273764132539206271336931339346117660073006041819431102915439513458462308056373819766e-27
