s	-0.211645141118304905770676210622363557253413123467228460628602596565391397963038488247368811859551307874840529041329335038006120516347041404739121517612213502	0.73919843270784562821952979177067710932152000196732623048499345415299718617488697480289181417385689648717136792121113651453968626599363677285085554602409672
7	2.6523215488292622878737176113781391812077898584180267511855858235185368643970141879626687209821788965815458488495692898908600777578969321916032362446e-6	-0.0000118193968149102576494838429467842405185101383407165933607550757112098242410848016009775480750930834663531601990157688652299758681184232458252480142798
8	-4.5772169921524347994534435893109114234523293133160001252584743239379521253625103241311967947770127373811021748119506955644948659643650457177064749661e-6	-1.9427708428588611620181410074937248696554975529064907531236936429740587228604053124193989614145097048337264527756825225794001402225700839960864997804e-6
9	-7.673220593533485315610167459904863431711869083737251008167522924400982201455880076607498348290649617578782840340480892448926365420356212072506923587e-7	-6.264937097783096020840388767728532525583303229291805538351692563819256784368109381506707389786117736282257851382589345982316054337483375357671427888e-7
10	-2.81577533837641359321870493892080576950529990111718141665284217574704673846549439871597196736617607331311173128283806755384565921514565915242754758e-8	2.725497232582011970592812712336298505915077557874201581635735349493399799773979525100297626374255311858784766678344622525230062248527613574994856254e-7
11	1.18335845029270289954985292846392433126532059465414513534974775429542124895673665029939539398850354594200374556332963289665841347262461510334646146e-7	2.111560980318792432729971955322078078378439976573571194898749828453502675722223127675849042209696776316607639725246236543378578026086483241434777411e-7
12	6.58447475411216829835420728037266685164779627858530489447446619683099373423536344196018854455678049787206900615149135767500269067572955223308764069e-8	9.3226695447846351261986555593278991219301652981002057899895967127964095027873328804592742495181304786093989926173817895500571515846149374555435038e-8
13	2.38634241691050347463357624143346832574441423203789213813608751316001051454410319009130508068937836386014414340739006774710201505728288718539038103e-8	1.92645211017685467475233967709729590477062426571687604323594614852529813252129741382026958726236602252357393048702428520737276829168429820800333616e-8
14	3.0515284712080125431934330420840704880418958706792553781925248438500265989111710110603578217767978066857481021145678484379843351493848418743723307e-9	-5.6575644267701020110846747230746844048898794407965029762460549301545106406667572401525986503406806812507199550372883559461990198019981217181342851e-9
15	-3.8481184636167208753296466345950970014072850470890007911836887592799232728105391778352891676597941075872060369806257020339967337182773164021005288e-9	-7.9991399776114632981072236749213417413662958762480174456300312634332273831679574542665606770587351321485030534886413322854034751635958535548622996e-9
16	-2.9141461990085408226718194178984070433765150649356660261973106594808744999804979099925753220365232073741422172750813859950540543279476269402664728e-9	-3.8247507183745472243978071110806656360632973089091257311940003619052154912114468400818026436080277037000199490393097874280023121846957413877253216e-9
17	-7.348702541839922386254622601234733529349136398126771387897500113839473492024796788447398156336767224651686665835371993004433577341106303162048656e-10	-6.49229703751289021965073358577477635780114494602648950141072367621122571998792122007107484968990592260196285707670852788082813932830998672943262e-10
18	9.89711922801415542484882695400640776200923838084335662714028385641454641797810450072299722039301859889564787303470115561032879846786790618227517e-11	3.258791153505834116526026468784684273500323489229982433951929553296758816016787756331782899030758613107370677041845310556331437431372836311223523e-10
19	1.349387850829845187548731163339024470101864333052966402238091474153658636643388379550949204571091877775114854536198072328975439991712636736233712e-10	2.973726854819376097158991120402658265085505964092102469083940683606526586137330612386914019557298083761035296571250901086107669670769852469859024e-10
20	7.29884403820470042156905375356925415909346163011427338344112188860904249998273839117591220232319938675777376177167967565514541465730806771873445e-11	1.308007887234301635806070328086322656996121335822160481366943251935452500955023581066346746814294427750415347996149668429315604705120871493371081e-10
21	3.13693480012074528966062841020817313888204208177966769858307190633241811864311026796638000471132925921651204433255442391293721537089893816287626e-11	2.90659835092623083680518425442579923028827932736847070631343849758684903022893891423264171479239025293761863639853398384196741974236496459718797e-11
22	4.320019879589563227599704517636302694641988510279561998934619927012029181836955280562848533027390892295506093668929604811625873705933222603946e-13	-1.14188365954935116008120281988938752866552861418124222041348808086327375751667485991571902939582847025535879230340911716433011855767284522919221e-11
23	-7.9221162730229362473011144940579203459976702245494935137863011732269287832675571595714196446559719228363504450214637930068043815775469450006098e-12	-1.3972792594605132840192950545102128305936432602107595324457167684981339461380577837120194546462290692882876753853490575585238965678065717522707e-11
24	-3.4804287873101887361914222249133880026219429328723706755090305565746381615927799187988528686727353701606923975664990087747241843702069771281258e-12	-5.5358675391666273511749439846234627029486963465606055016716943614632215717316580716829606045287296834334727422393062866984627235867340404683078e-12
25	-4.757840515514319235756828485017677677121708026582313976669355198383186477197747289021707163097763017961122818598304583321951935609156773797782e-13	-6.589039259545249833438835442642141865588451298722671965395697958620600455293976719194127649088935933533726867479850889607687038925786284652048e-13
26	2.71703616459814914469899933217387076552774545289437744153518437920667884185333646082953221327499917392822866288992191696852548402450023686315e-14	5.031407891959867374284144801092799302192336895437069754936445024895067652964368814691864148292835143657398746685548954686065835858494164009007e-13
27	1.96438047838371291766025260363894751498782744048500863438116477822306432979226902915991770228623962717962835587522135735115336641945253062697e-13	5.1787571656935710614101026352533161503015975556496280228878522687109761756108808792916017682623748298246077174579223907410188262908681263684e-13
28	1.792679613351246213434211130951644415285686295537517247525742843540886493970296625576758403588507487433540140316306138069478422465990931683355e-13	2.541630780500468938494869571251279845075655350560700733811490485035568031434205362345721542419606267185933278383618935873008145981939070826891e-13
29	3.08416336921610731292926564918923146237400279395036978673682815431141371256667752334088318294075279428476308218009245439340679411113407499628e-14	2.86235853650674547855768202971324108066400667926859649957170242330872014838232599335975744019020248229527760994044142335911368359262304069562e-14
30	-1.78481703414585339320811568449343665589068416542404063557307307350934227873439669365500812072102817795378735184889621175032072545907750421538e-14	-3.248177481972082366826113333005137672302496764320904728270519718430412891756642644360977695258558885013638096615443279980848266840951163975e-14
31	-6.7645070615482931088682030680319849501017726027890326385934525239247920213857050474710429334496892237450853560730638438441889679917727946538e-15	-2.08017252040261544044171719424131669518120617849184178719811379089143066089773251098563679775572792507852936703405089022107063054911024002921e-14
32	-4.5841045803545071761383180541832456851524313870305965631015726182765027769141740977882469108256714383731164270044879542482708713133023823172e-15	-9.2640055214765020379154470571693222168858114314369154463526286805077474179921132938713509170837041895379328024850127220128988758804363725276e-15
33	-2.6684458728608469849320416206245823787549145675639743015560681098465760855213240562714867686554991261995429952532826929091430723594037557303e-15	-1.9245022949033862954499557892039283515728634054515221805935633597351326080314741591593913001670667551149396858954580847611500817439539149997e-15
34	8.146094517358287747861627450468291560291167054113865748574036858245308234658930899751977244074077471002279660694555822900685198740012775682e-16	1.6151115805639816438195297015988814022357337893757264797098738327859094295962650471370742392115585966347150901758440142070533535034128968565e-15
35	7.055000921165433210115047888693059480298232328496687000897159287222016560262127653230680024459901152903718960378462604029126402028611364043e-16	1.1285023252573072242070722340688853767691747325388138109014049591408962974239818674213413839633995174025012495590763478866648614450099620503e-15
36	1.31561591210394932365324429828293825347478313355348200527273461376216384620203081707890872489326695361567738320629656007356256067810120053e-17	2.645115255243883591211334145454090778478389782180894782098253098116080724841841060986266260131380961659133653512325804352587764738547143558e-16
37	8.12546958938875531110605621670745930857147545073572558770525165739031881759698420816178259386925189419783178874082482256574796531566647036e-17	7.06114692175940439308931812808339526755860082329117816000497197913768724237706006968408234256102240310265281904927923750976212182010671373e-17
38	1.92752905372470226512707418191973496116293274783434332868168543038220980474997733480140187206831118105635557954725832130771570128752284406e-17	-4.23463633018325450687052436760690679059214780012903818685191680742757130309550012382202784129111066753739030488077251263572734648487469713e-17
39	-5.17936400855927378795687106150576098394660707239963428249423105556617005536288751717736991616795411488642590372094486795194052496554920059e-17	-6.56823089442741804018928009279984178011711635382569981272435859753272786463137329822824301986138803953717845314904257430075797679444984467e-17
40	-5.3639494345996100152752600008214008462841172424735851858286842363914520187030600022616260913513457563970771157543774835864344052056322319e-18	-1.22693829614694081442315487046327250947463926411047506442453515045000735330264265326050277174208295796896427243949121776181570684834621746e-17
41	4.946645001253628195055601542234877396378186607440791694253036345967799829197731081236396217323927547805438349973675410537779985154283357e-18	2.3706476588259438857603392303423519989770804285123839057129250794382092430101885379799155468864906955556279786448830648584429855481686371e-18
42	-3.4950797710134699307903468651560557571449076767779658960880616009718259197532863699138324335041515837183785817822420409248034819190514351e-18	-3.25588760344379818171592364783046340454215982007455194383122932064466216802799430517659979840978318121840647272164571636541185287332039e-20
43	1.536047657431473720390280513840182727353831344444969414625425270942008408506364651866647238752055623466744880570442975031632929075931097e-18	2.7003259022205142157626130043279280665502556151939089164532853324015250423328902989359957637983865827586480181118552185589238694850049968e-18
44	1.3903556799213525736047607923422514646957503369275435112584584121009607959807766873781242792226949453057009826640729512546896559767589002e-18	1.2138304335110387791480451019773119754920876252668795600731937508427348476373614563814797765805075946116933464977103378510839543640098944e-18
45	-6.716179603879704710917525260117815981794818845379439066274460674725992589174878027352804434946842960697964662405253816434082121068452114e-19	-4.580231187339882924794216311718315778164979852686542301085597903007659889113402957327761875004680857437428488921802299564111956232960473e-19
46	6.64315513835996046777075748003602980767863064563822571668443338791411182634096397753340733907036536201690067162908595760370483360415158e-20	-2.24308273468009238487156028354340718337670780063639038813756751259132107533265710378414079501408319411694298430250619259224575325892432e-20
47	1.043479259097509588684393230049448586628830325174070008381465258268669469812538677720025676914506222083665339221453078154843745226712131e-19	-1.92738039812081666072752850456510170922574573890620965338992433432801343377743351848648692875609908162557797807063746667074965205551661e-20
48	-1.389338723377849163585902608903693024312567582451644969453605005830915527091183998907933194199948942350031376193274820751683486679732295e-19	-1.085129839557523349744778182355396589048639059611451329303134757757868565239332378163765599685216057682311750815008235006678682609941507e-19
49	2.67246226198742300704414928334234908804848059119526859975175983457236974992994002372265630646029153064241506768176261949428308618147681e-20	2.54667979317247897534837693553381737378724695920140464871785218868978350607364657547499593855090146595705132209205466685014012767633432e-20
50	2.27140854220561696827405173616302748082305007561006815619697929179384708583761196604445563061887308220870204120339802971746226707333642e-20	1.57928369340256375420210748677732952516650353966431494889717332426719946516368141265360545842747279577233897175266003195601219110140138e-20
51	-1.92865055884615602105309694835040449114354680321508670460679411794859436042152145895315601500350491981442082981395310171887409640113755e-20	-9.2058280116886638628528015496659986374261020514471743551797655355732374185723710175783845550654778630847726278634893009282487477366936e-21
52	7.6983898584417175740428837737715043020861685233290161307163560266614975299005315562244229972058937477825106628154230836095142304808165e-21	6.7880767373104121989510613528916846204819225426246287771236783225418046247610916367373230085288988588427054268614256964358182728558369e-21
53	2.2797788626123729649270302254371976953692687307845659855390253567261688162480666495226758455576300844097082769892256842428234140830682e-21	6.278877562613204207986440838604577448971831377135903171817878286914314918660730206488891550040567914622720713123485968391115275638802e-22
54	-3.7713802959139755431773317388870371286904498924213208686751402837633790001693552388305721428288749458938194141053322019452387843291894e-21	-2.5370793252017544579376978967673208854818906251947791543282276791922747389202019082757308464334075434523176577592473955882269303900424e-21
55	1.5738708081579624041986495529676433820934809292348583896376059014708742987219781431101376160564495365475748288427931775788325512081446e-21	1.0305748310149794277007105322358355539311788670833893024145118851209871691324156864224427747200122426401716780019224938474833485624224e-21
56	4.73218124779613000793989097638461584407669297786808466466067418522318491508482167169903108398077698000320964194839876659591622769881e-23	-1.405607174109115403421700695900439095239705392268173319789981762472484642526127286168747648432780250440827506743644514607999646872474e-22
57	-5.898355156205865891905905200428334225466168585825880154335302746161712766927905157231026542020167196043802556496035951512359023151192e-22	-3.31576408003269195144118992567312410108149931047938289597341355101788645761033187715661984738564937220140895017564599703736229309392e-22
58	3.778785693090799422110522911017441759632043867378448322494997100734526307499753675846621458962658089945834356804518852535626563593111e-22	2.719155569172223660367495218448487409097065568830813328140361975654645510323876061705365413704644616582968843087355986667959464769994e-22
59	-5.63701203647126844587905752104541797306330878305790666277893961295168968291956056380088233435711503859177708908917965302354774090454e-23	-5.53820431251518072947565447411739379085940411825405404714810631920477906433286148568746175953854818910853612002093597910798858793083e-23
60	-7.98891649915347996876620213477386144459014654409012404599684274897605060481826696327775997361468269481141305306830997006140471971321e-23	-3.88173573244645973235034256552684935540180926765922316523096718480661141148165718285316455083943858842451023675151915151529799804503e-23
61	7.65269191132991700764771401965993393565137642776511189167382161973476299805021589357701230340844800327846399282054062274892643166852e-23	4.94990684531290183925404673080369632688115352163404947119350315554546781142983408241066111332706382435138609761803292347435807173844e-23
62	-2.69984218694007142592154227283362459551209659324777947634501991092268756373449812162831223923306957635186561292329456889535001997959e-23	-2.20858221100598180400656622493552143571419000673307559332176456634866117171911141121711838159557939168472956888545243170690989760978e-23
63	-6.9606110723236939788552940289088742951000057471088536040905855799323520939213453132778863209819229216492426953735161727325824614675e-24	-2.0348727240148910652030800212015212075457741013665479072355593544238723290950555845495065831896073686183294644946091428608997160934e-24
64	1.38554465755722667191340990797048831730155096116593628382436012712833851401388981564371089903719404486722894212535276149152238063198e-23	8.3446952286248214060521695670651694788497694575228123161681560639044542460493486853875121939323204082238022118297227071830521414574e-24
65	-7.7614882716197639606182010400616615074510724875983058446661818007142397081850291256923175610350192742698232760744296030372974898473e-24	-5.5335532269590627895857391363373324043666798605000462337433421596303518879254787438325491351840005547084701633033268714108511913021e-24
66	9.195145930315856702292077965322448851442094004028126013495517442708804629204998327884340106663243374085235509119117373316551645316e-25	1.2093544014433741893833505863743541326770615400619427768327579349531848524970957698577331386060255172924487807520993857163521655668e-24
67	2.0245300795013255232028064268265867691508650624788554759446371741041810638262531205601902129723238485373864425545344304967226929086e-24	1.0681323770072449551796334992664283758118592722623413862610113412745984480314586959916671141703041792246733394041192961934819111616e-24
68	-1.8172201798804927059975780668399765059942090742034508198410827891475751094437911423702199603689071658328534874333324048183370372997e-24	-1.1928772638198083683944717618461284470771369292074543161515165321249093835805340474505871436311681141451320221774543628484762557531e-24
69	6.609412461360368418928876493078585428875251602088419586772882217935255059770719891112152811854941913028078527816314897717874632998e-25	5.386273413974666581772847700298409509554724855471835246781814633062908936739819363463523099545978684648047434647760435172605262578e-25
70	1.426924185059006632547823472853631929754635802668254220607669345494568129871542450965693335581987727448837676783151918267420524385e-25	7.1354546525544232749916229310756759479848059868699621532300886615990470539172433533494932460792221921441531821269956317308864351e-27
71	-3.477067943638957434037574113226070176342977840619662757785665778653001110755505479847122944866190636904286770846170377450126876836e-25	-2.038161015186135960915780170067401969320967969196381634829333361242105005839992506582042423518869669654587409785042072334885425619e-25
72	2.158699899141533298109881091917684577607552674854765971075769797273191295777199422950422349943527446740492858216653836046149070384e-25	1.608118015955684099503598667881319325175363291601839798859919860940987473045297664133005996700610376222300846483169139294632101202e-25
73	-3.72860167705902801127719945122214244913778785767465230568685126519751234960495007139966574144382086014401165824850325887251879089e-26	-5.06765557669253077655138370188989434732777320720697667599600018716942616023713628436781393503273676646436835208550923266419809707e-26
74	-6.01094429223644803140549496495569282840738357362446140502863289775179497460450207745378099334746053994249334039608866662089325836e-26	-3.62118848607700714211285106257429946555765575149683982177597419590847487840290004134003515596446356167347648298108239627088414277e-26
75	4.14803700695412904713664848171898903177217961398557316471557151316266059701737144425367700990898252095253186183632285128307443222e-26	3.38681812552315323934084777860400524483258170434423933045976226596296889609834594011233924914542139633273483307037168608122961027e-26
