s	-0.79774760368265349017223752682684663597488547622683351004904521739301891613325057824884876222906029239401773074890387624715561713414318240274399017456730258	1.85164885509923966245105227915758127173366308149620792631489659467985835345723966394033776139347228377987279782312381996476462820956605637726252091843195842
7	-5.6300726895145602010935289075170344456563365357008903239881177471838975693419027266531178611685374629593628804814502148559767497899099228909380033301e-9	-2.5521045862681984421524442124478268630045600137652917475863831052338374400445092229392093867569865802217359591269350007577713862145011049264051853863e-9
8	-1.08291460923511064488575760861492419015455117989110067610180301938840443089946104098153686755836673205939884580744061918950439022736630630483513533761e-9	-6.743992919732195287597150245485048215639925792390699549311858495492827573695297167779662536788520388144359227356380589594164079294865145838020819982e-10
9	-4.4463956742258096458178599689773570037158784338266101280670274573361462461689104502680525478929292718966126510563677735462012655784294521483368292062e-10	7.08753588143462788815237243244626993020004556254106284689135920779471392032757408357920268808846913461585591690408914627255681503182824935690160183e-11
10	9.1294412411712664958672594598608262811566034501225648528014166211071231536044443535565392670277890131962869978644718815072453503817032925160016384e-13	2.249298504657652358279477680708816763741702209546311063816349400608586716527135421368898266114249885430960951462168650971157803306412977157231260668e-10
11	5.158779793859622828382742958899594731511165146520931469074227579645839751186455881929770209550485371660786651510718192035554235644375023759562773934e-11	1.406449488266948075342518924852192057374978033593199308426611521552718849794803615985382787733371757132908057524910138751823671388652455468535472673e-10
12	3.534415006676405302291157552763302979411786976480426314200062622445956890904538669361571617780628611998255090304463589521580968958592090334282548832e-11	5.16117121691737578761414772165463407725162341472128006009629651320566877555723114479395609734172769236009465838698934781504129028178796432401909846e-11
13	1.534318314992383865934411046770178531954136905982066776590897133832838987200396759313423405946160416027748823714846473249628321853148678333559915798e-11	7.0106457599649924832180145576981062075157272993574453627718634462003982017634387758971668339990417797401428167738583727799416171363596049105615749e-12
14	4.08187666111844823573036105590157404578673127959029842757432169109173658268747321116646840692431050033714216007335417184966172438653229291077492394e-12	-5.6511426488440028853922890856402835409818580587749770349650472043962209809427652749450363601350084224434324873068092880506600053512593457117735593e-12
15	-3.2545297572938538705143402450635127076247182042292943192039619416480322523841320024207411748670439006807272188857988130605748158259797162742059552e-13	-5.2572573302546679688049938851835940271798793303307137647872900386164301894202565111688865929428531742475277937443486734338098470189061184677374226e-12
16	-8.5905372445146026415141889775639318331940702883133662084354333606518587268637015189812093975781201299098710550987820576355088933728572190930611503e-13	-2.3045459928259696159789344378626387827381707179188551894578839167029390507631761700575744608481541954125799128896659251002432578972859089817416549e-12
17	-3.8774702319233573995893489153565835025345059159683899033507933424219684944920957502180435092552146359100424772053866749119884681611733077251471234e-13	-4.16427244003220743530853520890407164612034245624817886417551643318387776331717041630883875399793643735929137587083625921436072057480651761231242e-13
18	-1.0301503293799024176312604980025122403191178668854055029381506135534162180077386096330015101478769679130898189608108596283266754104215996888244066e-13	1.816211078173842497039670502213500860538803605391253285144146929814177593773687059381497240690396033218186014346017911518514729803374637356549599e-13
19	-1.838560508489759514557842593729362491939263031363504097285930231211315843028867662901407324515121222486756344330277413398190732027776031047747253e-14	1.87316059869274199228531938272201425811916794720894284795785649487614726404312846030312837502348853412065025028805290117413994694349363499130383e-13
20	9.41437920278141996896446591143407242292043054550399473510462904893051379474059059402131556747639877283307133357185324777667920809981923996166464e-15	8.35467926845592892800179584642955029854000218118692011024958368588755271951982556594456531553526636164033852548731102728700662762740045162993049e-14
21	1.265828325721687948220418662009676296629939931263092267877779665227282234673798158115825366607909893547877036548174111983242756994218303451027777e-14	1.74456196046923771481808521857885977647358137451307552074807586597265822494004665199251567437341928487143307135902320085172350681083855918998332e-14
22	4.7904951335150931360725526214250047871066334374760362805394555839048269065786647971239373353214640187856177095945547243848021983985813357409485e-15	-6.0889710193694860197754509595543886629459253981611948166515279314276732807807281028065572445267950009287247550429501402098726809094510058715861e-15
23	2.416765391047662855352982038988833223456911709738155326390712766814752341867574826100817471476404734530391380182977978270424380045507096942161e-16	-7.6030569254734216144520376553752699234101102210992548216131126455397792462877953796626885820136408474049472631660117229692595144222997518088551e-15
24	-2.3598161315281489415077702206442182837738050846197139236202804799452104421285496202911129951857373164734110023497700977513141798412099072956385e-16	-3.3772460879564379672905153045886201859233169737892365774005446154793449803519534108930452779358799470491769353901452835899622714696454107799045e-15
25	-1.8476272979124596297994838662031465540815191039205679743770634116417451772189865129984086287587279391353785487011236250207007715413137843005991e-16	-5.615328443300419422352974835520504530715252860566733732569796926848734209298888036506263617746550060368446098410359550653953981236341660220775e-16
26	-1.8802591479802725568761502019093376893611267962808666044208697365889285965384077287995636792323195460847207085784999435232248249444184030778776e-16	2.798521432998167659450181385031766435245513942671122146879160327529670707009940819234704065552362167119525629840514474456204683467954966817137e-16
27	-5.63356875841151370837263849171713239978693915082413430945582037642755633679747097681939314904539500078045936091506695205020177685725662887692e-17	2.940635190081782297015653062746976408885993419013658074993284759167787642630314356839948429289094089818004677884511997197095126514770570047954e-16
28	1.638884993261460849507255398628563974621262362496128951428439536544302293569383492849888055195397983170890459872454655054349596724106248647139e-17	1.374813095043751326848113072750865386966663953288172235375973963473626246702932556744765793870272873336014935426604300445717821202349448095671e-16
29	8.33587437431254852766303343161260615409235436396042822216554208113148234072725209293444716269559421805540689416328717970738336611414766724955e-18	2.28613372663584964231964428709862596569555831899181762789126667914547154655654659600751019068610949438313862048755037673237954819955721603631e-17
30	2.87140706540737863689162191975086837426416856923541811394303466870723006899186845990397742689597082636890250935609025223720392321555291087464e-18	-1.43887528402369583812255415139794558445684531056129518855530868582734153159992233716634153806216995780441029903720670350463981628465817632207e-17
31	3.41334185463839538556385306114641584815665242780755853089703700941926473606060635895760155690817038472607935930165746855067863920538175267124e-18	-1.25690447707764124746970559203907379182215410583995624161879296979549133478317661814389718989975448387376871732479664580453046252987237872169e-17
32	2.6331514713425997086398184852832131492935794795841318412103971566570726246076130713660982943092135057744658071831457125568751787350119727597e-19	-5.2936500711021531817661876243113456408247488177833793827508064094634546956498559584155787578619330909800593812292326064740293993779399409387e-18
33	-7.7225645878986054772097785944598038685622342595082051654111207625524009315357664999820523522707621476367831566220985193352748594088300466953e-19	-9.361249540610846465627869099094857980290832500828312678107706682166646193392473857774769563111945386278726027131794300887458980473487347991e-19
34	-8.040190221494865689675954751610974428330556612916276195567976766735248453952119923175843242486158916167879581930063306290354387963763170184e-20	6.594476552087415117948018485600365361129624934171054120220643391797168435475039574745750218873101181841498907903718845539412974375643448969e-19
35	-3.954878608729784833607528809015883545921026423152446331854727368654980216098666626845841101873105007494354992828822946892651178329792759801e-20	5.870971829563161166444156539313390337462612869125293354194846901422378524852302965808802030217612174673437636948636810881318403873067726675e-19
36	-7.808160942913681669659114712597205722358698357271448201818909792018288422020556255738954114106124869818938155453501489679261852243557630401e-20	2.021898238993951477172587656979908454494280499925095271245241022099163780303747555835008698669514981825193326304130643896166714441143471019e-19
37	2.83997112192267400157740445209224346278713618487902711826603246744055157040394090706098566113449475226887153436501327813244539065000773376e-20	2.88367614546725829980382244274329295545486028641083281397201837494062241915395622901289002556413482467613782925288001192172410473818944631e-20
38	2.060460358156452260878555868412182091222981320042869972464749090422601886779651116317356707331982447003102807450645650543713802501368489512e-20	-2.48129447692346658296957213104138189263379944992991882272661695129339613256174658713169104902190854584039636047006102522167125642796262368e-20
39	-5.49931551986261134049118517155981036691093273211850479640462675308487469646113958960231510995614394362938851286510219472981874828993038445e-21	-2.7657140357086685695904698832121129462191728762949559368554780892249852779213592964266054921239068334084131481078528027650502920544493679e-20
40	2.65265242691321309789346246264882793011022443173569853427142749654033338181367813312197221790576084968429535991604112356424444020721747332e-21	-9.2696846402598521830548756381313753610501838465682350941141205028667313476526881871328346762721534498415667323836238625057118272005547493e-21
41	1.32160541397207066375616362431998072516716961528078161981620957485548521859845028705490953584368401174956053542173417657951097424648858029e-21	4.1304770601254652062042436111121408941743268139659839512767871051758693681328973430761580120235997226590368299030698721709011840429653e-24
42	-1.93352972757644332073272924359057545123016064701379472730876150758380097489173455774891818733680878581669130129237973833370666137048878542e-21	9.897002728457884211628062688643645306970218472723714537820969674059743335446059917323225709973025192276437783110164667448665525321173299e-22
43	8.286677822009164756802886883157477859775117316512098005249533952765531947431533789638055795925497665073584218008437176936707143002532149e-23	1.0867672632452511218026557698666692164023217844983873977961036013743012613249187334525562249376092529029845547606770364825732450816988876e-21
44	2.3973166764297776181443147247613493753718078564951448656379690179002001153773258661565150544397459389856544398428157152829723977761699118e-22	5.178994622074173435721472130398505109888685690729482984200175492856503028233454417905165594051896788149563840019157826185856210007067986e-22
45	-2.1856013553608255811652472239926345950759696580855512000180159439126892574552056307823942107011124887307149209166174007511170928174796356e-22	-4.77037991029131857846555977578870398078175582757434955360819681138841896145383590243466695797683409320193625946439372178636355273566691e-23
46	7.339252269477710527127916099115188168240300354782707465600552400157482759176052772270466936571559769588412037794838054731787866479945801e-23	-6.62880804581205698425336388161200442617125904278678358164932323562428432614318843488935431838258728229778302935587782595552275994592737e-23
47	4.963876754483610273649958159311455690205467932302477797252067543641297021004258238089463061578867254276130649765775235092321367264433331e-23	-2.95899785433408654819977509404436480785250934295847406116950140851935624055368111877227135935491357498129263205876040114773978690413227e-23
48	-3.795243659628973160205360848667870623807369719690065076425480034745269909515268904480068940053744536306238124953320814471714782960015003e-23	-2.82600210038289647133385176740824053572213095773491097660883963451862327714131644173267034051801861600339549012230771268339527626199725e-23
49	1.070972673307810345680986083998975204725141849656994969450501268641138301276148203345191605294582335068057202595799361075350744240783182e-23	1.0881147644711354415770409881956980061270287814164905897113949572941963933574277643934642270337478571557690253066426348355347786692956e-24
50	4.26256387339650576222180033996687134836096473659569998595664095081167484976604479420235792655388906592004469981986432993527988456668358e-24	6.0353564672872347854681106753079388551103816730155972367046627382103970135146920619900476059125695321222713043837991608400812079681504e-24
51	-7.22871661711122070958627592762712172338929681335858286347064313757637195848543360103600305544150717904091886094905614961129931103563914e-24	5.91659389611265017261258058907822921711101308262342118708342174099044535343952467454836288212684531277881195438510947529385399068303e-26
52	2.54451267194018742666124160746527821145429755372772899941863170727300830011272852515889461476226588798720836335971367058749394598426195e-24	1.1641072548197878436804508671118118655889185508933964806480898886686074367418649627895435469141667388153175134353259890202292258619158e-24
53	5.1061166678538881949340209200242042771849878909617817437899383403286594151083903438704716087724528344830799265523327341609259491341467e-25	3.421812932445888206015143963973519086471833017616295406896764672561910251459388686068186447749299325303218800125181681788218956761314e-25
54	-1.09534932907514442170502525971191682439529021047994463148334598459305863149221074305588659450361321494209973194898259761010461426355521e-24	-5.368906347708743078557888234808993073619588441330234502806051576051250518799834042323619506395310680353067083205493891987470950796009e-25
55	6.1141198222686523726458873012847043778759447172389086614610309467646275259249862674885253329475400770129542851997435592316531020821814e-25	3.52671372601879292392625264281423727740354697011949425815819390213629362369695578788031954220030690614241364791442348077993935691519e-26
56	-1.852217675579235984089056750781029740812015840257404932290791714871176410605521985222190984513740093990431802508889081562759266931298e-26	4.6963986211386927096656272156837731572629843840676625300121239297362811992615377244335816547569215516619010543199792916966565700584e-27
57	-1.7896610395664243565813163431701424380048526452810320192697654550076914863908114326972192366286593432604354537838541439530673843706558e-25	-6.3145280025144684489923554847073146723371554427227100273712115276348647793518382623137973522196132416867326712025456259166795585313e-26
58	1.2467412815339734707798187795194613238611147935122024153230804965495020722332148780491819140874912272331839142015097886260731878204149e-25	4.06676535991413016419131710724259069465424641702577729309366664483937969478200492770902623780794266763733330602798380247505711456658e-26
59	-2.89931682571248695233918000393869978511495785919116144093645120415388523367011795813544596254337616336264712524575466881637054336044e-26	3.1648662655974394145450580443536092538976201106478566657799517806103719044054480592828347542183249081374458534109075850535412820683e-27
60	-2.280831126815310753422972343527018551123723838433786528557382990884562350749240702827378852624462246920708020205958453243077166810235e-26	-8.9257780388727099597186735683679178603792753854094023124209331144873009566991966143397173658279808086923627199661073320012520386397e-27
61	2.512226117920828068922839227666070939444583869006079074700673169809013769405126651439960016430517425323649364919131742222683794770512e-26	7.3213271867685631200769084627527498122347816007452221821167620674548591874873043882206779957989231253089772724290522738512098730731e-27
62	-9.87600688023312991613896276111505913318751435126527428932179036195387661094312068923492897327834783329343379585654604866579293206213e-27	-2.1815321120867868929757273185824283512812632561711044577608686784948434357849966368124702049233381579212619711210426962145394770466e-27
63	-1.27878066061391229975637375144859126384367163474300196469921088054160926238830373036945183921466754188554721370671023151179057175498e-27	-1.4572839641462056276495291401900147679999882482274887457083704113481788598496801486367748876390605226470044266684473725445140815836e-27
64	4.29205504193124583523269657144264706389413259388438600148542848486391575420079463740779164145067211318203951907717843408508064357203e-27	1.4480518096457640966767166642053182034255410892061618599820175922479663035563618577300432679256172491594432680163180796582748024102e-27
65	-2.65585575407580479221163155194025464871363922560120113820742027894745479427909648697983110054363869177757099122299063792948992164425e-27	-6.053334771587978640894113537153152874875301875102929683749780266091391320851652970709849629491603906881384261796786957053122872433e-28
66	4.9367498207970123184178563415678510770633323412398428948576304836348187974924485779073962141735173695610756644295630823755016648914e-28	-5.27075035440990951905306888312734111826469407528396868780674920811377186285406359820709994879394197748201268719669170577102338165e-29
67	5.3151035779755679362322889616129574844627452394710422286539824614339377337119914682420933896786961812779652872242965200962885002156e-28	2.475033851141316744013739497995840808303578449435955540326460921181636918184629130224713488572634919176188729266940913098267857704e-28
68	-5.8468923108638821126916588879945530042763936578445546011374651480641158034364477167277533433922478890860635089919711330621393856561e-28	-1.342033791347121445405153868481807405646665269812867371451467548150621911452532819042719616778864461287995086817807427168479606399e-28
69	2.6887891538895647307801293134300744493018106330509084875721803427823954043649912361244401742114107214593499564965774122761092769513e-28	2.66909836214894625214936888553950082842882416787855216740045960251418572318717612968827198912833259438701038262289767694332406594e-29
70	3.88880059341928781596783527282543711741693298047847337522414302538134001802730177231405207967431109688270152806184695600070625609e-30	1.10104733482648242089347897435899165434688467197890683684725061468962340290754726170999030880521957830228618082926328608671932679e-29
71	-1.0909303031748899784933322196794687520877445298248726771163572374567585241325088711349008969387844966069400242193432813963043554545e-28	-1.72832735741751524494819937144905617683993998213463637260914530653244856374933097780448574521485043391634528388965464647373542149e-29
72	8.659292181729517404917950601137782346341352668844116497555665648900270361080224640756775740401064087756934709587006577328002322323e-29	1.81243588743511695441986811417216796617683246033559865901851203832168899373162594353487614084424079150108716461530159734131139727e-29
73	-2.166425103434264722419702140203335439953227021994080255495811245536127684989436965944332576875315119814696654888957169347223607923e-29	-1.25377342323567392092266991018698289241207483318061527557217672800009280460708233284998668381237594313139514584580409623362488013e-29
74	-2.155200972898583307515322388279025341885603860494528614541320339100189443464024354553239497841623604603776648869577329604850857221e-29	-4.0869923088332013793364888358381704174564559095087393220305400116255419661064005057705530744631361435061956678363081757376752204e-30
75	1.617592940884106976809777539621726478620493335073678958580271493359897869142907318052720937569259716696754350631698948198456135602e-29	7.2046055389149515075153500690602815303869741314319209560216786931796022248425867944082706485839051195020043466569364177784480077e-30
